,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
290,Kieron Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Rising Pune Supergiant,lost,18148,20:00:00,24,2017,4,"Wankhede Stadium, Mumbai",657
291,Hardik Pandya,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Rising Pune Supergiant,lost,18148,20:00:00,24,2017,4,"Wankhede Stadium, Mumbai",9647
292,A Rahane,not out,31,14,3,2,221.43,Inn1,Rising Pune Supergiant,Kolkata Knight Riders,lost,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",1447
293,R Tripathi,b Pathan,13,10,0,1,130.00,Inn1,Rising Pune Supergiant,Kolkata Knight Riders,lost,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",9012
294,Steven Smith (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Rising Pune Supergiant,Kolkata Knight Riders,lost,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",2250
295,Dhoni (wk),not out,116,54,8,9,214.81,Inn1,Rising Pune Supergiant,Kolkata Knight Riders,lost,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",265
296,Manoj Tiwary,lbw b Hopes,2,3,0,0,66.67,Inn1,Rising Pune Supergiant,Kolkata Knight Riders,lost,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",694
297,Christian,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rising Pune Supergiant,Kolkata Knight Riders,lost,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",6283
298,7,b Pathan,25,17,4,1,147.06,Inn1,Rising Pune Supergiant,Kolkata Knight Riders,lost,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",
299,Sunil Narine,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Rising Pune Supergiant,won,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",2276
300,Gautam Gambhir (c),b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Rising Pune Supergiant,won,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",308
301,Robin Uthappa (wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Rising Pune Supergiant,won,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",527
302,Darren Bravo,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Rising Pune Supergiant,won,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",1610
303,Manish Pandey,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rising Pune Supergiant,won,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",1836
304,13,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rising Pune Supergiant,won,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",
305,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rising Pune Supergiant,won,18150,20:00:00,26,2017,4,"Maharashtra Cricket Association Stadium, Pune",
306,Gayle,not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",247
307,Kohli (c),b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",1413
308,de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",370
309,Head,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",8497
310,Kedar Jadhav (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",1851
311,Mandeep,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",6319
312,Negi,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",8281
313,Ishan Kishan,not out,31,14,3,2,221.43,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",10276
314,Brendon McCullum,b Pathan,13,10,0,1,130.00,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",201
315,Suresh Raina (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",413
316,Aaron Finch,not out,116,54,8,9,214.81,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",1643
317,Ravindra Jadeja,lbw b Hopes,2,3,0,0,66.67,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",587
318,8,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",
319,,b Pathan,25,17,4,1,147.06,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,18151,20:00:00,27,2017,4,"M.Chinnaswamy Stadium, Bengaluru",
320,Samson,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",8271
321,Nair,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",8257
322,Shreyas Iyer,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",9428
323,Pant (wk),not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",10744
324,Chris Morris,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",8333
325,CJ Anderson,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",8982
326,Bawne,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",8617
327,Sunil Narine,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",2276
328,Gautam Gambhir (c),b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",308
329,Robin Uthappa,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",527
330,Manish Pandey,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",1836
331,Sheldon Jackson (wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",8846
332,10,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",
333,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,18152,16:00:00,28,2017,4,"Eden Gardens, Kolkata",
334,A Rahane,not out,31,14,3,2,221.43,Inn1,Rising Pune Supergiant,Royal Challengers Bangalore,won,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",1447
335,R Tripathi,b Pathan,13,10,0,1,130.00,Inn1,Rising Pune Supergiant,Royal Challengers Bangalore,won,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",9012
336,Steven Smith (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Rising Pune Supergiant,Royal Challengers Bangalore,won,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",2250
337,Manoj Tiwary,not out,116,54,8,9,214.81,Inn1,Rising Pune Supergiant,Royal Challengers Bangalore,won,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",694
338,Dhoni (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Rising Pune Supergiant,Royal Challengers Bangalore,won,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",265
339,4,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rising Pune Supergiant,Royal Challengers Bangalore,won,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",
340,,b Pathan,25,17,4,1,147.06,Inn1,Rising Pune Supergiant,Royal Challengers Bangalore,won,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",
341,Travis Head,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Rising Pune Supergiant,lost,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",8497
342,Virat Kohli (c),b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Rising Pune Supergiant,lost,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",1413
343,AB de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Rising Pune Supergiant,lost,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",370
344,Kedar Jadhav (wk),not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Rising Pune Supergiant,lost,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",1851
345,Sachin Baby,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rising Pune Supergiant,lost,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",8709
346,Stuart Binny,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rising Pune Supergiant,lost,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",1530
347,Pawan Negi,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rising Pune Supergiant,lost,18154,16:00:00,29,2017,4,"Maharashtra Cricket Association Stadium, Pune",8281
348,Samson,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Kings XI Punjab,lost,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8271
349,Billings,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Kings XI Punjab,lost,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",7990
350,Nair (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Kings XI Punjab,lost,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8257
351,Shreyas Iyer,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Kings XI Punjab,lost,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",9428
352,Pant (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Kings XI Punjab,lost,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",10744
353,CJ Anderson,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Kings XI Punjab,lost,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8982
354,Chris Morris,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Kings XI Punjab,lost,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8333
355,Martin Guptill,not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1457
356,Hashim Amla,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",314
357,2,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
358,,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
359,,not out,116,3,0,0,66.67,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
360,,not out,116,10,3,0,150.00,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
361,,not out,116,17,4,1,147.06,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
362,,lbw b Hopes,2,54,8,9,214.81,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
363,,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
364,,lbw b Hopes,2,10,3,0,150.00,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
365,,lbw b Hopes,2,17,4,1,147.06,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
366,,c Sangakkara b Lee,15,54,8,9,214.81,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
367,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
368,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
369,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
370,,b Pathan,25,54,8,9,214.81,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
371,,b Pathan,25,3,0,0,66.67,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
372,,b Pathan,25,10,3,0,150.00,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
373,,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Delhi Daredevils,won,18156,16:00:00,30,2017,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
374,Kohli (c),not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",1413
375,Mandeep,b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",6319
376,Head,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",8497
377,de Villiers,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",370
378,Kedar Jadhav (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",1851
379,Watson,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",158
380,Negi,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",8281
381,Parthiv Patel (wk),not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",74
382,Jos Buttler,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",2258
383,Nitish Rana,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",9204
384,Rohit Sharma (c),not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",576
385,Kieron Pollard,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",657
386,Krunal Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",11311
387,Karn Sharma,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,18158,16:00:00,1,2017,5,"Wankhede Stadium, Mumbai",1844
388,Warner (c),not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Delhi Daredevils,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",1739
389,Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Delhi Daredevils,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",1446
390,Williamson,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Delhi Daredevils,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",6326
391,Yuvraj,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Delhi Daredevils,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",69
392,Henriques,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Delhi Daredevils,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",1437
393,8,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Delhi Daredevils,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",
394,,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Delhi Daredevils,lost,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",
395,Sanju Samson,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Sunrisers Hyderabad,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",8271
396,Karun Nair (c),b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Sunrisers Hyderabad,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",8257
397,Rishabh Pant (wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Sunrisers Hyderabad,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",10744
398,Shreyas Iyer,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Sunrisers Hyderabad,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",9428
399,Corey Anderson,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Sunrisers Hyderabad,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",8982
400,Chris Morris,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Sunrisers Hyderabad,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",8333
401,3,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Sunrisers Hyderabad,won,18160,20:00:00,2,2017,5,"Arun Jaitley Stadium, Delhi",
402,Narine,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Rising Pune Supergiant,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",2276
403,Gambhir (c),b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Rising Pune Supergiant,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",308
404,Jackson (wk),c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Rising Pune Supergiant,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",8846
405,M Pandey,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Rising Pune Supergiant,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",1836
406,Y Pathan,lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Rising Pune Supergiant,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",790
407,de Grandhomme,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Rising Pune Supergiant,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",8081
408,Suryakumar Yadav,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Rising Pune Supergiant,lost,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",7915
409,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn2,Rising Pune Supergiant,Kolkata Knight Riders,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",1447
410,Rahul Tripathi,b Pathan,13,10,0,1,130.00,Inn2,Rising Pune Supergiant,Kolkata Knight Riders,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",9012
411,Steven Smith (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Rising Pune Supergiant,Kolkata Knight Riders,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",2250
412,Manoj Tiwary,not out,116,54,8,9,214.81,Inn2,Rising Pune Supergiant,Kolkata Knight Riders,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",694
413,Ben Stokes,lbw b Hopes,2,3,0,0,66.67,Inn2,Rising Pune Supergiant,Kolkata Knight Riders,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",6557
414,MS Dhoni (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rising Pune Supergiant,Kolkata Knight Riders,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",265
415,Daniel Christian,b Pathan,25,17,4,1,147.06,Inn2,Rising Pune Supergiant,Kolkata Knight Riders,won,18161,20:00:00,3,2017,5,"Eden Gardens, Kolkata",6283
416,Dwayne Smith,not out,31,14,3,2,221.43,Inn1,Gujarat Lions,Delhi Daredevils,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",255
417,Brendon McCullum,b Pathan,13,10,0,1,130.00,Inn1,Gujarat Lions,Delhi Daredevils,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",201
418,Raina (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Gujarat Lions,Delhi Daredevils,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",413
419,Karthik (wk),not out,116,54,8,9,214.81,Inn1,Gujarat Lions,Delhi Daredevils,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",145
420,Finch,lbw b Hopes,2,3,0,0,66.67,Inn1,Gujarat Lions,Delhi Daredevils,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",1643
421,Ishan Kishan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Gujarat Lions,Delhi Daredevils,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",10276
422,Ravindra Jadeja,b Pathan,25,17,4,1,147.06,Inn1,Gujarat Lions,Delhi Daredevils,lost,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",587
423,Sanju Samson,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Gujarat Lions,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",8271
424,Karun Nair (c),b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Gujarat Lions,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",8257
425,Rishabh Pant (wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Gujarat Lions,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",10744
426,Shreyas Iyer,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Gujarat Lions,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",9428
427,Corey Anderson,lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Gujarat Lions,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",8982
428,12,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Gujarat Lions,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",
429,,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Gujarat Lions,won,18162,20:00:00,4,2017,5,"Arun Jaitley Stadium, Delhi",
430,Amla,not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",314
431,Guptill,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",1457
432,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",563
433,Vohra,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",8358
434,Saha (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Royal Challengers Bangalore,won,18163,20:00:00,5,2017,5,"M.Chinnaswamy Stadium, Bengaluru",1465
