,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
140,Cameron White,not out,31,25,2,1,124.00,Inn1,Deccan Chargers,Delhi Daredevils,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
141,Daniel Christian,b J Hopes,8,11,0,0,72.73,Inn1,Deccan Chargers,Delhi Daredevils,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
142,Bharath Chipli,not out,5,3,0,0,166.67,Inn1,Deccan Chargers,Delhi Daredevils,won,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
143,David Warner,c D Ravi Teja b S Dhawan,51,48,5,1,106.25,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
144,Virender Sehwag,c D Christian b H Singh,12,7,3,0,171.43,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
145,Naman Ojha,lbw b D Christian,2,4,0,0,50.00,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
146,Aaron Finch,c K Sangakkara b H Singh,0,1,0,0,0.00,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
147,Venugopal Rao,c D Christian b A Mishra,21,23,3,0,91.30,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
148,Irfan Pathan,c B Chipli b P Ojha,5,9,0,0,55.56,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
149,James Hopes,not out,17,14,0,1,121.43,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
150,Yogesh Nagar,b D Christian,23,11,1,2,209.09,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
151,Morne Morkel,not out,8,3,0,1,266.67,Inn2,Delhi Daredevils,Deccan Chargers,lost,9918,16:00:00,19,2011,4,"Arun Jaitley Stadium, Delhi"
152,Jesse Ryder,c S Tendulkar b A Nechim,12,15,2,0,80.00,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
153,Tim Paine,b M Patel,2,9,0,0,22.22,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
154,Mithun Manhas,c A Rayudu b A Nechim,0,1,0,0,0.00,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
155,Robin Uthappa,c K Pollard b A Murtaza,45,37,6,1,121.62,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
156,Yuvraj Singh,c A Rayudu b M Patel,0,2,0,0,0.00,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
157,Mohnish Mishra,c R Sharma b A Murtaza,12,10,2,0,120.00,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
158,Murali Kartik,c A Symonds b L Malinga,11,13,1,0,84.62,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
159,Wayne Parnell,b J Franklin,9,8,1,0,112.50,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
160,Rahul Sharma,c A Murtaza b M Patel,13,9,1,1,144.44,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
161,Shrikant Wagh,c A Symonds b L Malinga,2,2,0,0,100.00,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
162,,not out,0,2,0,0,0.00,Inn1,Pune Warriors,Mumbai Indians,lost,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
163,James Franklin,c M Manhas b S Wagh,6,8,1,0,75.00,Inn2,Mumbai Indians,Pune Warriors,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
164,Sachin Tendulkar,c A Thomas b R Sharma,35,39,2,0,89.74,Inn2,Mumbai Indians,Pune Warriors,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
165,Ambati Rayudu,c R Sharma b A Thomas,37,40,4,0,92.50,Inn2,Mumbai Indians,Pune Warriors,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
166,Rohit Sharma,not out,20,18,1,1,111.11,Inn2,Mumbai Indians,Pune Warriors,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
167,Andrew Symonds,not out,16,15,2,0,106.67,Inn2,Mumbai Indians,Pune Warriors,won,9919,16:00:00,20,2011,4,"Wankhede Stadium, Mumbai"
168,Adam Gilchrist,c S Tait b S Watson,28,16,4,1,175.00,Inn1,Kings XI Punjab,Rajasthan Royals,won,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
169,Paul Valthaty,c S Tait b S Warne,46,31,4,3,148.39,Inn1,Kings XI Punjab,Rajasthan Royals,won,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
170,Shaun Marsh,c & b S Watson,71,42,6,3,169.05,Inn1,Kings XI Punjab,Rajasthan Royals,won,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
171,Dinesh Karthik,c D Yagnik b S Tait,21,16,3,0,131.25,Inn1,Kings XI Punjab,Rajasthan Royals,won,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
172,Abhishek Nayar,run out (S Binny/S Watson),1,3,0,0,33.33,Inn1,Kings XI Punjab,Rajasthan Royals,won,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
173,Ryan McLaren,c A Raut b S Tait,2,7,0,0,28.57,Inn1,Kings XI Punjab,Rajasthan Royals,won,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
174,Sunny Singh,not out,5,5,1,0,100.00,Inn1,Kings XI Punjab,Rajasthan Royals,won,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
175,Piyush Chawla,b S Tait,4,3,1,0,133.33,Inn1,Kings XI Punjab,Rajasthan Royals,won,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
176,Swapnil Asnodkar,b P Kumar,9,9,1,0,100.00,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
177,Rahul Dravid,b R Harris,8,7,2,0,114.29,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
178,Shane Watson,c P Chawla b P Kumar,24,16,4,0,150.00,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
179,Stuart Binny,c P Chawla b R McLaren,30,24,2,1,125.00,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
180,Ross Taylor,lbw b P Chawla,0,5,0,0,0.00,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
181,Ashok Menaria,c S Marsh b B Bhatt,34,26,2,1,130.77,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
182,Abhishek Raut,c R Harris b B Bhatt,25,21,3,0,119.05,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
183,Dishant Yagnik,not out,10,9,1,0,111.11,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
184,Shane Warne,not out,5,3,1,0,166.67,Inn2,Rajasthan Royals,Kings XI Punjab,lost,9921,20:00:00,21,2011,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
185,Jacques Kallis,c C Gayle b D Vettori,40,42,4,0,95.24,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
186,Brad Haddin,c V Kohli b Syed Mohammad,18,11,2,1,163.64,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
187,Gautam Gambhir,c T Dilshan b S Aravind,48,38,6,0,126.32,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
188,Yusuf Pathan,c V Kohli b S Aravind,46,24,3,3,191.67,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
189,Eoin Morgan,run out (de Villiers/S Aravind),6,6,0,0,100.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
190,Manoj Tiwary,not out,0,0,0,0,0.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
191,Tillakaratne Dilshan,b L Balaji,38,31,6,0,122.58,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
192,Chris Gayle,not out,102,55,10,7,185.45,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
193,Virat Kohli,not out,30,23,3,1,130.43,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,9922,16:00:00,22,2011,4,"Eden Gardens, Kolkata"
194,David Warner,c R Harris b P Kumar,77,48,8,3,160.42,Inn1,Delhi Daredevils,Kings XI Punjab,won,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
195,Virender Sehwag,c D Karthik b D Hussey,77,35,8,4,220.00,Inn1,Delhi Daredevils,Kings XI Punjab,won,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
196,Yogesh Nagar,c R Harris b A Nayar,11,9,1,1,122.22,Inn1,Delhi Daredevils,Kings XI Punjab,won,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
197,Venugopal Rao,not out,28,15,3,1,186.67,Inn1,Delhi Daredevils,Kings XI Punjab,won,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
198,Aaron Finch,c D Karthik b P Chawla,3,5,0,0,60.00,Inn1,Delhi Daredevils,Kings XI Punjab,won,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
199,Naman Ojha,not out,19,8,1,2,237.50,Inn1,Delhi Daredevils,Kings XI Punjab,won,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
200,Adam Gilchrist,b V Aaron,42,33,8,1,127.27,Inn2,Kings XI Punjab,Delhi Daredevils,lost,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
201,Paul Valthaty,c Y Nagar b I Pathan,14,10,0,2,140.00,Inn2,Kings XI Punjab,Delhi Daredevils,lost,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
202,Shaun Marsh,c V Sehwag b M Morkel,95,46,9,6,206.52,Inn2,Kings XI Punjab,Delhi Daredevils,lost,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
203,Dinesh Karthik,c V Sehwag b A Agarkar,6,5,1,0,120.00,Inn2,Kings XI Punjab,Delhi Daredevils,lost,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
204,David Hussey,c V Sehwag b J Hopes,20,10,0,2,200.00,Inn2,Kings XI Punjab,Delhi Daredevils,lost,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
205,Abhishek Nayar,not out,17,13,3,0,130.77,Inn2,Kings XI Punjab,Delhi Daredevils,lost,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
206,Sunny Singh,c J Hopes b A Agarkar,2,4,0,0,50.00,Inn2,Kings XI Punjab,Delhi Daredevils,lost,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
207,Ryan Harris,not out,1,1,0,0,100.00,Inn2,Kings XI Punjab,Delhi Daredevils,lost,9924,20:00:00,23,2011,4,"Arun Jaitley Stadium, Delhi"
208,Davy Jacobs,c P Ojha b I Sharma,32,20,5,1,160.00,Inn1,Mumbai Indians,Deccan Chargers,won,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
209,Sachin Tendulkar,c D Steyn b A Mishra,28,24,4,0,116.67,Inn1,Mumbai Indians,Deccan Chargers,won,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
210,Ambati Rayudu,c S Dhawan b A Mishra,7,8,0,0,87.50,Inn1,Mumbai Indians,Deccan Chargers,won,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
211,Kieron Pollard,c K Sangakkara b P Ojha,0,1,0,0,0.00,Inn1,Mumbai Indians,Deccan Chargers,won,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
212,Rohit Sharma,not out,56,34,5,3,164.71,Inn1,Mumbai Indians,Deccan Chargers,won,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
213,Andrew Symonds,not out,44,33,4,1,133.33,Inn1,Mumbai Indians,Deccan Chargers,won,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
214,Sunny Sohal,run out (K Pollard/D Jacobs),5,3,0,0,166.67,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
215,Shikhar Dhawan,b L Malinga,25,22,5,0,113.64,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
216,Kumar Sangakkara,b L Malinga,34,28,3,0,121.43,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
217,Cameron White,run out (L Malinga),1,7,0,0,14.29,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
218,Bharath Chipli,c R Sathish b K Pollard,6,8,1,0,75.00,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
219,Daniel Christian,st D Jacobs b M Patel,21,18,1,1,116.67,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
220,Dwaraka Ravi Teja,c & b L Malinga,1,4,0,0,25.00,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
221,Amit Mishra,not out,25,19,4,0,131.58,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
222,Dale Steyn,run out (A Symonds/A Nechim),4,9,0,0,44.44,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
223,Ishant Sharma,not out,1,2,0,0,50.00,Inn2,Deccan Chargers,Mumbai Indians,lost,9925,16:00:00,24,2011,4,"Rajiv Gandhi International Stadium, Hyderabad"
224,Murali Vijay,c N McCullum b A Thomas,31,29,2,1,106.90,Inn1,Chennai Super Kings,Pune Warriors,won,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
225,Michael Hussey,c M Pandey b J Taylor,61,48,6,1,127.08,Inn1,Chennai Super Kings,Pune Warriors,won,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
226,Suresh Raina,b A Thomas,2,4,0,0,50.00,Inn1,Chennai Super Kings,Pune Warriors,won,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
227,MS Dhoni,st R Uthappa b R Sharma,26,21,2,1,123.81,Inn1,Chennai Super Kings,Pune Warriors,won,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
228,Albie Morkel,c J Ryder b J Taylor,0,4,0,0,0.00,Inn1,Chennai Super Kings,Pune Warriors,won,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
229,S Badrinath,not out,11,7,0,1,157.14,Inn1,Chennai Super Kings,Pune Warriors,won,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
230,Srikkanth Anirudha,c R Uthappa b J Taylor,7,7,0,0,100.00,Inn1,Chennai Super Kings,Pune Warriors,won,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
231,Jesse Ryder,b R Ashwin,15,11,1,1,136.36,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
232,Mohnish Mishra,b A Morkel,9,9,1,0,100.00,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
233,Manish Pandey,b A Morkel,12,9,2,0,133.33,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
234,Robin Uthappa,b R Ashwin,0,4,0,0,0.00,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
235,Yuvraj Singh,c S Jakati b A Morkel,34,43,2,0,79.07,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
236,Mithun Manhas,c M Dhoni b D Bollinger,20,23,0,1,86.96,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
237,Nathan McCullum,c S Jakati b D Bollinger,15,16,0,0,93.75,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
238,Rahul Sharma,run out (M Dhoni),1,1,0,0,100.00,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
239,Jerome Taylor,run out ((sub)A Mukund),2,1,0,0,200.00,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
240,Murali Kartik,not out,1,2,0,0,50.00,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
241,,not out,1,2,0,0,50.00,Inn2,Pune Warriors,Chennai Super Kings,lost,9927,20:00:00,25,2011,4,"MA Chidambaram Stadium, Chennai"
242,David Warner,b Z Khan,7,11,1,0,63.64,Inn1,Delhi Daredevils,Royal Challengers Bangalore,lost,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
243,Virender Sehwag,run out (A Mithun/de Villiers),25,18,3,0,138.89,Inn1,Delhi Daredevils,Royal Challengers Bangalore,lost,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
244,James Hopes,c de Villiers b A Mithun,54,43,7,0,125.58,Inn1,Delhi Daredevils,Royal Challengers Bangalore,lost,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
245,Matthew Wade,b A Mithun,8,9,0,0,88.89,Inn1,Delhi Daredevils,Royal Challengers Bangalore,lost,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
246,Venugopal Rao,b D Vettori,24,21,2,1,114.29,Inn1,Delhi Daredevils,Royal Challengers Bangalore,lost,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
247,Naman Ojha,c Z Khan b S Aravind,16,11,0,2,145.45,Inn1,Delhi Daredevils,Royal Challengers Bangalore,lost,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
248,Irfan Pathan,not out,13,7,0,2,185.71,Inn1,Delhi Daredevils,Royal Challengers Bangalore,lost,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
249,Yogesh Nagar,not out,0,2,0,0,0.00,Inn1,Delhi Daredevils,Royal Challengers Bangalore,lost,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
250,Chris Gayle,c V Rao b J Hopes,26,14,4,1,185.71,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
251,Tillakaratne Dilshan,c N Ojha b A Dinda,0,1,0,0,0.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
252,Virat Kohli,b M Morkel,56,38,8,2,147.37,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
253,AB de Villiers,run out (D Warner),5,2,1,0,250.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
254,Saurabh Tiwary,c N Ojha b M Morkel,18,20,1,1,90.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
255,Cheteshwar Pujara,c D Warner b Y Nagar,7,12,0,0,58.33,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
256,Daniel Vettori,not out,18,19,1,1,94.74,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
257,Abhimanyu Mithun,c U Yadav b M Morkel,0,2,0,0,0.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
258,JS Mohammad,not out,13,10,2,0,130.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,won,9928,20:00:00,26,2011,4,"Arun Jaitley Stadium, Delhi"
259,Jesse Ryder,c S Anirudha b D Bollinger,19,12,4,0,158.33,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
260,Mohnish Mishra,c S Jakati b D Bollinger,2,9,0,0,22.22,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
261,Manish Pandey,c R Ashwin b T Southee,10,13,1,0,76.92,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
262,Mithun Manhas,b N Kulasekara,0,4,0,0,0.00,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
263,Yuvraj Singh,not out,62,43,3,4,144.19,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
264,Robin Uthappa,c S Anirudha b R Ashwin,31,22,2,2,140.91,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
265,Mitchell Marsh,c R Ashwin b D Bollinger,11,15,1,0,73.33,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
266,Jerome Taylor,not out,1,2,0,0,50.00,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
267,Michael Hussey,c M Pandey b M Kartik,9,18,1,0,50.00,Inn2,Chennai Super Kings,Pune Warriors,won,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
268,Murali Vijay,c M Manhas b J Ryder,31,31,1,1,100.00,Inn2,Chennai Super Kings,Pune Warriors,won,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
269,S Badrinath,not out,63,44,6,2,143.18,Inn2,Chennai Super Kings,Pune Warriors,won,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
270,Suresh Raina,not out,34,25,1,2,136.00,Inn2,Chennai Super Kings,Pune Warriors,won,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
271,Jacques Kallis,b I Pathan,11,11,2,0,100.00,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
272,Shreevats Goswami,c N Ojha b A Agarkar,22,20,4,0,110.00,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
273,Gautam Gambhir,c V Rao b J Hopes,18,19,2,0,94.74,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
274,Manoj Tiwary,not out,61,47,2,3,129.79,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
275,Yusuf Pathan,c I Pathan b U Yadav,5,8,0,0,62.50,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
276,Eoin Morgan,c N Ojha b U Yadav,0,1,0,0,0.00,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
277,Ryan ten Doeschate,c I Pathan b M Morkel,19,12,2,1,158.33,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
278,Brett Lee,run out (Y Nagar/N Ojha),1,1,0,0,100.00,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
279,Lakshmipathy Balaji,not out,3,1,0,0,300.00,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
280,David Warner,b L Balaji,2,6,0,0,33.33,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
281,Virender Sehwag,c L Balaji b J Unadkat,34,23,5,1,147.83,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
282,James Hopes,c M Tiwary b I Abdulla,25,30,1,1,83.33,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
