,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
138,Ravi Rampaul,c Southee b Tambe,13,13,0,1,100.00,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
139,Ashok Dinda,lbw b Tambe,0,3,0,0,0.00,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
140,,not out,0,0,0,0,0.00,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
141,Ajinkya Rahane,c Parthiv Patel b M Starc,23,19,4,0,121.05,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
142,Karun Nair,c Parthiv Patel b M Starc,8,12,0,0,66.67,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
143,Sanju Samson,run out (Y Takawale/Parthiv Patel),2,6,0,0,33.33,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
144,Abhishek Nayar,not out,11,17,1,0,64.71,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
145,Shane Watson,c de Villiers b Chahal,24,24,1,2,100.00,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
146,Stuart Binny,not out,0,0,0,0,0.00,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,13650,16:00:00,26,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
147,Rohit Sharma,run out (Shami),4,5,0,0,80.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
148,Aditya Tare,c de Kock b Parnell,8,10,1,0,80.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
149,Corey Anderson,c de Kock b Unadkat,13,14,2,0,92.86,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
150,Ambati Rayudu,c L Shukla b S Nadeem,14,21,1,0,66.67,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
151,Michael Hussey,b Unadkat,10,18,0,0,55.56,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
152,Kieron Pollard,not out,33,30,2,2,110.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
153,CM Gautam,run out (S Nadeem/Shami),22,18,3,0,122.22,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
154,Harbhajan Singh,retd hurt,10,5,1,1,200.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
155,Zaheer Khan,not out,0,0,0,0,0.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
156,Quinton de Kock,c M Hussey b CJ Anderson,16,24,2,0,66.67,Inn2,Delhi Daredevils,Mumbai Indians,won,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
157,Murali Vijay,b Rohit,40,34,4,1,117.65,Inn2,Delhi Daredevils,Mumbai Indians,won,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
158,Jean-Paul Duminy,c (sub)Wankhade b Malinga,19,24,0,0,79.17,Inn2,Delhi Daredevils,Mumbai Indians,won,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
159,Kevin Pietersen,not out,26,18,2,1,144.44,Inn2,Delhi Daredevils,Mumbai Indians,won,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
160,Dinesh Karthik,c Rayudu b Malinga,2,3,0,0,66.67,Inn2,Delhi Daredevils,Mumbai Indians,won,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
161,Kedar Jadhav,not out,14,10,2,0,140.00,Inn2,Delhi Daredevils,Mumbai Indians,won,13652,16:00:00,27,2014,4,"Sharjah Cricket Stadium, Sharjah"
162,Chris Gayle,b Sandeep Sharma,20,7,2,2,285.71,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
163,Parthiv Patel,c W Saha b Sandeep Sharma,2,7,0,0,28.57,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
164,Virat Kohli,lbw b Sandeep Sharma,4,2,1,0,200.00,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
165,Yogesh Takawale,c W Saha b Johnson,0,7,0,0,0.00,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
166,AB de Villiers,c Maxwell b R Dhawan,17,15,2,0,113.33,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
167,Yuvraj Singh,c D Miller b R Dhawan,35,32,3,1,109.38,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
168,Albie Morkel,b Balaji,15,14,0,1,107.14,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
169,Mitchell Starc,b Johnson,8,17,0,0,47.06,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
170,Varun Aaron,not out,11,15,0,0,73.33,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
171,Ashok Dinda,not out,2,5,0,0,40.00,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
172,Cheteshwar Pujara,c Parthiv Patel b Dinda,10,18,1,0,55.56,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
173,Virender Sehwag,c Parthiv Patel b Chahal,32,26,4,0,123.08,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
174,Wriddhiman Saha,c M Starc b Aaron,2,6,0,0,33.33,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
175,Glenn Maxwell,c M Starc b Aaron,6,6,0,0,100.00,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
176,David Miller,c Parthiv Patel b Chahal,26,20,4,0,130.00,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
177,George Bailey,not out,16,16,1,0,100.00,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
178,Rishi Dhawan,not out,23,22,3,0,104.55,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,13654,20:00:00,28,2014,4,"Dubai International Cricket Stadium, Dubai"
179,Ajinkya Rahane,c Suryakumar Yadav b Vinay,72,59,6,1,122.03,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
180,Karun Nair,b Vinay,1,5,0,0,20.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
181,Sanju Samson,b Shakib,20,19,4,0,105.26,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
182,Shane Watson,run out (M Pandey/Bisla),33,24,5,0,137.50,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
183,Stuart Binny,c Bisla b M Morkel,0,1,0,0,0.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
184,Steven Smith,not out,19,11,2,0,172.73,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
185,James Faulkner,not out,2,1,0,0,200.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
186,Gautam Gambhir,c I Abdulla b R Bhatia,45,44,4,0,102.27,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
187,Manvinder Bisla,c Nair b Kane Richardson,3,9,0,0,33.33,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
188,Jacques Kallis,c S Smith b Tambe,13,17,1,0,76.47,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
189,Manish Pandey,lbw b Tambe,19,11,1,1,172.73,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
190,Suryakumar Yadav,c S Smith b Faulkner,31,19,3,1,163.16,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
191,Shakib Al Hasan,not out,29,18,3,0,161.11,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
192,Robin Uthappa,b Faulkner,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
193,Vinay Kumar,b Faulkner,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
194,Piyush Chawla,run out (S Smith/Samson),0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
195,Sunil Narine,not out,1,1,0,0,100.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13655,20:00:00,29,2014,4,"Sheikh Zayed Stadium, Abu Dhabi"
196,Aaron Finch,c Ben Dunk b Zaheer,16,15,3,0,106.67,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
197,Shikhar Dhawan,c Harbhajan b Zaheer,6,6,1,0,100.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
198,KL Rahul,c C Gautam b Malinga,46,40,3,0,115.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
199,David Warner,c C Gautam b CJ Anderson,65,51,1,4,127.45,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
200,Daren Sammy,c K Pollard b CJ Anderson,10,4,1,1,250.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
201,Naman Ojha,not out,10,4,2,0,250.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
202,Irfan Pathan,not out,1,1,0,0,100.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
203,Ben Dunk,b Sammy,20,17,4,0,117.65,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
204,Rohit Sharma,b Bhuvneshwar,1,5,0,0,20.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
205,Corey Anderson,c N Ojha b Steyn,1,8,0,0,12.50,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
206,Ambati Rayudu,c Warner b I Pathan,35,27,5,0,129.63,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
207,Kieron Pollard,b I Pathan,78,48,3,6,162.50,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
208,Aditya Tare,c N Ojha b Steyn,7,5,1,0,140.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
209,Harbhajan Singh,c Dhawan b Bhuvneshwar,1,3,0,0,33.33,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
210,CM Gautam,not out,4,5,1,0,80.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
211,Zaheer Khan,not out,1,2,0,0,50.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,13656,20:00:00,30,2014,4,"Dubai International Cricket Stadium, Dubai"
212,Dwayne Smith,lbw b Shakib,16,11,2,1,145.45,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
213,Brendon McCullum,c Y Pathan b A Russell,56,40,5,2,140.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
214,Suresh Raina,c Suryakumar Yadav b Shakib,31,25,4,1,124.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
215,MS Dhoni,not out,22,17,1,1,129.41,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
216,Ravindra Jadeja,not out,17,10,1,1,170.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
217,Robin Uthappa,c Dhoni b R Jadeja,47,38,5,1,123.68,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
218,Gautam Gambhir,run out (Dhoni/Hilfenhaus),6,6,1,0,100.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
219,Jacques Kallis,c Manhas b Ashwin,4,6,1,0,66.67,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
220,Manish Pandey,c B McCullum b R Jadeja,1,2,0,0,50.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
221,Shakib Al Hasan,c Mohit Sharma b R Jadeja,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
222,Suryakumar Yadav,lbw b R Jadeja,8,13,0,0,61.54,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
223,Yusuf Pathan,lbw b Mohit Sharma,41,29,1,4,141.38,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
224,Andre Russell,b Mohit Sharma,1,5,0,0,20.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
225,Piyush Chawla,c du Plessis b Mohit Sharma,1,2,0,0,50.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
226,Vinay Kumar,not out,0,0,0,0,0.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
227,,not out,1,1,0,0,100.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,13678,20:00:00,2,2014,5,"JSCA International Stadium Complex, Ranchi"
228,Cheteshwar Pujara,c C Gautam b CJ Anderson,19,18,4,0,105.56,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
229,Virender Sehwag,run out (Rohit),1,2,0,0,50.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
230,Wriddhiman Saha,not out,59,47,4,3,125.53,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
231,Glenn Maxwell,c Ben Dunk b Harbhajan,45,27,5,2,166.67,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
232,George Bailey,c CJ Anderson b Harbhajan,15,14,2,0,107.14,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
233,David Miller,c Ben Dunk b Malinga,16,12,1,1,133.33,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
234,Mitchell Johnson,not out,0,1,0,0,0.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
235,Ben Dunk,c W Saha b Sandeep Sharma,5,4,1,0,125.00,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
236,CM Gautam,lbw b R Dhawan,33,29,2,2,113.79,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
237,Ambati Rayudu,lbw b Sandeep Sharma,8,5,2,0,160.00,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
238,Rohit Sharma,c W Saha b Balaji,39,34,4,2,114.71,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
239,Corey Anderson,c D Miller b R Dhawan,35,25,3,2,140.00,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
240,Kieron Pollard,not out,28,12,2,2,233.33,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
241,Aditya Tare,not out,16,6,1,1,266.67,Inn2,Mumbai Indians,Kings XI Punjab,won,13679,16:00:00,3,2014,5,"Wankhede Stadium, Mumbai"
242,Aaron Finch,c Parthiv Patel b M Starc,13,8,1,1,162.50,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
243,Shikhar Dhawan,c de Villiers b Aaron,37,36,4,0,102.78,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
244,KL Rahul,c Gayle b Dinda,6,6,1,0,100.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
245,David Warner,b M Starc,61,49,4,3,124.49,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
246,Daren Sammy,c M Starc b Harshal Patel,8,8,0,1,100.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
247,Naman Ojha,c M Starc b Aaron,15,11,1,1,136.36,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
248,Irfan Pathan,not out,4,2,1,0,200.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
249,Karn Sharma,not out,1,1,0,0,100.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
250,Chris Gayle,c Sammy b Karn Sharma,27,19,3,2,142.11,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
251,Parthiv Patel,b Bhuvneshwar,3,5,0,0,60.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
252,Virat Kohli,c N Ojha b Bhuvneshwar,0,5,0,0,0.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
253,Rilee Rossouw,lbw b Karn Sharma,14,23,1,0,60.87,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
254,AB de Villiers,not out,89,41,6,8,217.07,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
255,Yuvraj Singh,c (sub)Henriques b Karn Sharma,14,16,1,1,87.50,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
256,Mitchell Starc,run out (Finch),5,8,0,0,62.50,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
257,Harshal Patel,not out,1,2,0,0,50.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,13681,20:00:00,4,2014,5,"M.Chinnaswamy Stadium, Bengaluru"
258,Ajinkya Rahane,run out (Narine),30,22,3,1,136.36,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
259,Karun Nair,st Uthappa b Shakib,44,35,4,1,125.71,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
260,Sanju Samson,c M Pandey b Narine,37,31,3,0,119.35,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
261,Shane Watson,c Suryakumar Yadav b Narine,31,20,2,2,155.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
262,Stuart Binny,c ten Doeschate b Vinay,11,9,0,1,122.22,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
263,Steven Smith,c Suryakumar Yadav b Vinay,3,2,0,0,150.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
264,James Faulkner,not out,1,1,0,0,100.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
265,Rajat Bhatia,not out,6,1,0,1,600.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,won,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
266,Robin Uthappa,c R Bhatia b Watson,65,52,5,3,125.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
267,Gautam Gambhir,c Samson b Watson,54,34,6,1,158.82,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
268,Andre Russell,b Watson,1,3,0,0,33.33,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
269,Manish Pandey,st Samson b Tambe,0,0,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
270,Shakib Al Hasan,not out,21,14,1,1,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
271,Yusuf Pathan,c & b Tambe,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
272,Ryan ten Doeschate,lbw b Tambe,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
273,Suryakumar Yadav,not out,9,17,0,0,52.94,Inn2,Kolkata Knight Riders,Rajasthan Royals,lost,13682,16:00:00,5,2014,5,"Narendra Modi Stadium, Ahmedabad"
274,Ben Dunk,c Yuvraj b Harshal Patel,15,14,2,0,107.14,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai"
275,CM Gautam,c Parthiv Patel b Aaron,30,28,2,3,107.14,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai"
276,Ambati Rayudu,b Dinda,9,9,1,0,100.00,Inn1,Mumbai Indians,Royal Challengers Bangalore,won,13684,20:00:00,6,2014,5,"Wankhede Stadium, Mumbai"
