,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
141,Nitish Rana,c Devdutt Padikkal b Chahal,18,11,2,1,163.64,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
142,Shubman Gill,c (sub)Christian b Jamieson,21,9,2,2,233.33,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
143,Rahul Tripathi,c Siraj b Washington Sundar,25,20,5,0,125.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
144,Eoin Morgan (c),c Kohli b Harshal Patel,29,23,1,2,126.09,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
145,Dinesh Karthik (wk),lbw b Chahal,2,5,0,0,40.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
146,Shakib Al Hasan,b Jamieson,26,25,1,1,104.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
147,Andre Russell,b Harshal Patel,31,20,3,2,155.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
148,Pat Cummins,c de Villiers b Jamieson,6,2,0,1,300.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
149,Harbhajan Singh,not out,2,2,0,0,100.00,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
150,Varun Chakravarthy,not out,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,lost,35643,15:30:00,18,2021,4,"MA Chidambaram Stadium, Chennai"
151,Ruturaj Gaikwad,c Shivam Dube b Mustafizur,10,13,1,0,76.92,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
152,du Plessis,c Riyan Parag b Chris Morris,33,17,4,2,194.12,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
153,Moeen,c Riyan Parag b Rahul Tewatia,26,20,1,2,130.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
154,Raina,c Chris Morris b Chetan Sakariya,18,15,1,1,120.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
155,Rayudu,c Riyan Parag b Chetan Sakariya,27,17,0,3,158.82,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
156,Ravindra Jadeja,c Samson b Chris Morris,8,7,1,0,114.29,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
157,Dhoni (c & wk),c Jos Buttler b Chetan Sakariya,18,17,2,0,105.88,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
158,Sam Curran,run out (Mustafizur/Samson),13,6,0,1,216.67,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
159,DJ Bravo,not out,20,8,2,1,250.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
160,Thakur,run out (Samson/Mustafizur),1,1,0,0,100.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
161,,not out,0,0,0,0,0.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
162,Jos Buttler,b Ravindra Jadeja,49,35,5,2,140.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
163,Manan Vohra,c Ravindra Jadeja b Sam Curran,14,11,1,1,127.27,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
164,Sanju Samson (c & wk),c DJ Bravo b Sam Curran,1,5,0,0,20.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
165,Shivam Dube,lbw b Ravindra Jadeja,17,20,2,0,85.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
166,David Miller,lbw b Moeen,2,5,0,0,40.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
167,Riyan Parag,c Ravindra Jadeja b Moeen,3,7,0,0,42.86,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
168,Rahul Tewatia,c Ruturaj Gaikwad b DJ Bravo,20,15,0,2,133.33,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
169,Chris Morris,c Ravindra Jadeja b Moeen,0,2,0,0,0.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
170,Jaydev Unadkat,c Ravindra Jadeja b Thakur,24,17,2,1,141.18,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
171,Chetan Sakariya,not out,0,0,0,0,0.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
172,,not out,0,4,0,0,0.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,35648,19:30:00,19,2021,4,"Wankhede Stadium, Mumbai"
173,Rohit (c),c Steven Smith b A Mishra,44,30,3,3,146.67,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
174,de Kock (wk),c Pant b Stoinis,2,4,0,0,50.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
175,Suryakumar Yadav,c Pant b Avesh Khan,24,15,4,0,160.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
176,Ishan Kishan,b A Mishra,26,28,1,1,92.86,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
177,Hardik Pandya,c Steven Smith b A Mishra,0,1,0,0,0.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
178,Krunal Pandya,b Lalit Yadav,1,5,0,0,20.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
179,Pollard,lbw b A Mishra,2,5,0,0,40.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
180,Jayant Yadav,c and b Rabada,23,22,1,0,104.55,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
181,Rahul Chahar,c Pant b Avesh Khan,6,6,1,0,100.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
182,Bumrah,not out,3,3,0,0,100.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
183,,not out,1,1,0,0,100.00,Inn1,Mumbai Indians,Delhi Capitals,lost,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
184,Prithvi Shaw,c and b Jayant Yadav,7,5,1,0,140.00,Inn2,Delhi Capitals,Mumbai Indians,won,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
185,Shikhar Dhawan,c Krunal Pandya b Rahul Chahar,45,42,5,1,107.14,Inn2,Delhi Capitals,Mumbai Indians,won,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
186,Steven Smith,lbw b Pollard,33,29,4,0,113.79,Inn2,Delhi Capitals,Mumbai Indians,won,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
187,Lalit Yadav,not out,22,25,1,0,88.00,Inn2,Delhi Capitals,Mumbai Indians,won,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
188,Rishabh Pant (c & wk),c Krunal Pandya b Bumrah,7,8,1,0,87.50,Inn2,Delhi Capitals,Mumbai Indians,won,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
189,Shimron Hetmyer,not out,14,9,2,0,155.56,Inn2,Delhi Capitals,Mumbai Indians,won,35653,19:30:00,20,2021,4,"MA Chidambaram Stadium, Chennai"
190,Rahul (c & wk),c Kedar Jadhav b Bhuvneshwar,4,6,0,0,66.67,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
191,Mayank Agarwal,c Rashid Khan b Khaleel Ahmed,22,25,2,0,88.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
192,Gayle,lbw b Rashid Khan,15,17,2,0,88.24,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
193,Pooran,run out (Warner),0,0,0,0,0.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
194,Deepak Hooda,lbw b Abhishek Sharma,13,11,2,0,118.18,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
195,Henriques,st Bairstow b Abhishek Sharma,14,17,0,0,82.35,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
196,Shahrukh Khan,c Abhishek Sharma b Khaleel Ahmed,22,17,0,2,129.41,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
197,Fabian Allen,c Warner b Khaleel Ahmed,6,11,0,0,54.55,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
198,M Ashwin,c Bairstow b S Kaul,9,10,1,0,90.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
199,Shami,run out (Vijay Shankar/Bairstow),3,3,0,0,100.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
200,,not out,1,2,0,0,50.00,Inn1,Punjab Kings,Sunrisers Hyderabad,lost,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
201,David Warner (c),c Mayank Agarwal b Fabian Allen,37,37,3,1,100.00,Inn2,Sunrisers Hyderabad,Punjab Kings,won,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
202,Jonny Bairstow (wk),not out,63,56,3,3,112.50,Inn2,Sunrisers Hyderabad,Punjab Kings,won,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
203,Kane Williamson,not out,16,19,0,0,84.21,Inn2,Sunrisers Hyderabad,Punjab Kings,won,35657,15:30:00,21,2021,4,"MA Chidambaram Stadium, Chennai"
204,Jos Buttler,b Siraj,8,8,2,0,100.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
205,Vohra,c Kane Richardson b Jamieson,7,9,1,0,77.78,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
206,Samson (c & wk),c Maxwell b Washington Sundar,21,18,2,1,116.67,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
207,Miller,lbw b Siraj,0,2,0,0,0.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
208,Shivam Dube,c Maxwell b Kane Richardson,46,32,5,2,143.75,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
209,Riyan Parag,c Chahal b Harshal Patel,25,16,4,0,156.25,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
210,Rahul Tewatia,c Shahbaz Ahmed b Siraj,40,23,4,2,173.91,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
211,Chris Morris,c Chahal b Harshal Patel,10,7,0,1,142.86,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
212,Shreyas Gopal,not out,7,4,0,1,175.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
213,Chetan Sakariya,c de Villiers b Harshal Patel,0,1,0,0,0.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
214,,not out,0,0,0,0,0.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
215,Virat Kohli (c),not out,72,47,6,3,153.19,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
216,Devdutt Padikkal,not out,101,52,11,6,194.23,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
217,de Kock (wk),c Henriques b Deepak Hooda,3,5,0,0,60.00,Inn1,Mumbai Indians,Punjab Kings,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
218,Rohit (c),c Fabian Allen b Shami,63,52,5,2,121.15,Inn1,Mumbai Indians,Punjab Kings,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
219,Ishan Kishan,c Rahul b Ravi Bishnoi,6,17,0,0,35.29,Inn1,Mumbai Indians,Punjab Kings,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
220,Suryakumar Yadav,c Gayle b Ravi Bishnoi,33,27,3,1,122.22,Inn1,Mumbai Indians,Punjab Kings,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
221,Pollard,not out,16,12,0,1,133.33,Inn1,Mumbai Indians,Punjab Kings,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
222,Hardik Pandya,c Deepak Hooda b Arshdeep Singh,1,4,0,0,25.00,Inn1,Mumbai Indians,Punjab Kings,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
223,Krunal Pandya,c Pooran b Shami,3,3,0,0,100.00,Inn1,Mumbai Indians,Punjab Kings,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
224,Jayant Yadav,not out,0,0,0,0,0.00,Inn1,Mumbai Indians,Punjab Kings,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
225,KL Rahul (c & wk),not out,60,52,3,3,115.38,Inn2,Punjab Kings,Mumbai Indians,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
226,Mayank Agarwal,c Suryakumar Yadav b Rahul Chahar,25,20,4,1,125.00,Inn2,Punjab Kings,Mumbai Indians,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
227,Chris Gayle,not out,43,35,5,2,122.86,Inn2,Punjab Kings,Mumbai Indians,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
228,Nitish Rana,c Samson b Chetan Sakariya,22,25,1,1,88.00,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
229,Shubman Gill,run out (Jos Buttler),11,19,1,0,57.89,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
230,Tripathi,c Riyan Parag b Mustafizur,36,26,1,2,138.46,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
231,Narine,c Jaiswal b Unadkat,6,7,1,0,85.71,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
232,Morgan (c),run out (Chris Morris),0,0,0,0,0.00,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
233,Karthik (wk),c Chetan Sakariya b Chris Morris,25,24,4,0,104.17,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
234,Russell,c Miller b Chris Morris,9,7,0,1,128.57,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
235,Cummins,c Riyan Parag b Chris Morris,10,6,0,1,166.67,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
236,Shivam Mavi,b Chris Morris,5,7,1,0,71.43,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
237,Prasidh,not out,0,0,0,0,0.00,Inn1,Kolkata Knight Riders,Rajasthan Royals,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
238,Jos Buttler,lbw b Chakravarthy,5,7,1,0,71.43,Inn2,Rajasthan Royals,Kolkata Knight Riders,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
239,Yashasvi Jaiswal,c (sub)K Nagarkoti b Shivam Mavi,22,17,5,0,129.41,Inn2,Rajasthan Royals,Kolkata Knight Riders,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
240,Sanju Samson (c & wk),not out,42,41,2,1,102.44,Inn2,Rajasthan Royals,Kolkata Knight Riders,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
241,Shivam Dube,c Prasidh b Chakravarthy,22,18,2,1,122.22,Inn2,Rajasthan Royals,Kolkata Knight Riders,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
242,Rahul Tewatia,c (sub)K Nagarkoti b Prasidh,5,8,0,0,62.50,Inn2,Rajasthan Royals,Kolkata Knight Riders,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
243,David Miller,not out,24,23,3,0,104.35,Inn2,Rajasthan Royals,Kolkata Knight Riders,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
244,Ruturaj Gaikwad,c Jamieson b Chahal,33,25,4,1,132.00,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
245,du Plessis,c Christian b Harshal Patel,50,41,5,1,121.95,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
246,Raina,c Devdutt Padikkal b Harshal Patel,24,18,1,3,133.33,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
247,Rayudu,c Jamieson b Harshal Patel,14,7,1,1,200.00,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
248,Ravindra Jadeja,not out,62,28,4,5,221.43,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
249,Dhoni (c & wk),not out,2,3,0,0,66.67,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
250,Virat Kohli (c),c Dhoni b Sam Curran,8,7,1,0,114.29,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
251,Devdutt Padikkal,c Raina b Thakur,34,15,4,2,226.67,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
252,Washington Sundar,c Ruturaj Gaikwad b Ravindra Jadeja,7,11,1,0,63.64,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
253,Glenn Maxwell,b Ravindra Jadeja,22,15,3,0,146.67,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
254,AB de Villiers (wk),b Ravindra Jadeja,4,9,0,0,44.44,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
255,Daniel Christian,run out (Ravindra Jadeja),1,3,0,0,33.33,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
256,Kyle Jamieson,run out (Tahir),16,13,1,1,123.08,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
257,Harshal Patel,b Tahir,0,8,0,0,0.00,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
258,Navdeep Saini,c Raina b Tahir,2,4,0,0,50.00,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
259,Yuzvendra Chahal,not out,8,21,0,0,38.10,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
260,,not out,12,14,0,1,85.71,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
261,Rahul (c & wk),c Narine b Cummins,19,20,2,1,95.00,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
262,Mayank Agarwal,c Tripathi b Narine,31,34,1,2,91.18,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
263,Gayle,c Karthik b Shivam Mavi,0,1,0,0,0.00,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
264,Deepak Hooda,c Morgan b Prasidh,1,4,0,0,25.00,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
265,Pooran,b Chakravarthy,19,19,1,1,100.00,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
266,Henriques,b Narine,2,3,0,0,66.67,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
267,Shahrukh Khan,c Morgan b Prasidh,13,14,0,1,92.86,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
268,Chris Jordan,b Prasidh,30,18,1,3,166.67,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
269,Ravi Bishnoi,c Morgan b Cummins,1,4,0,0,25.00,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
270,Shami,not out,1,2,0,0,50.00,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
271,,not out,1,1,0,0,100.00,Inn1,Punjab Kings,Kolkata Knight Riders,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
272,Shubman Gill,lbw b Shami,9,8,2,0,112.50,Inn2,Kolkata Knight Riders,Punjab Kings,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
273,Nitish Rana,c Shahrukh Khan b Henriques,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Punjab Kings,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
274,Rahul Tripathi,c Shahrukh Khan b Deepak Hooda,41,32,7,0,128.12,Inn2,Kolkata Knight Riders,Punjab Kings,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
275,Sunil Narine,c Ravi Bishnoi b Arshdeep Singh,0,4,0,0,0.00,Inn2,Kolkata Knight Riders,Punjab Kings,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
276,Eoin Morgan (c),not out,47,40,4,2,117.50,Inn2,Kolkata Knight Riders,Punjab Kings,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
277,Andre Russell,run out (Arshdeep Singh/Rahul),10,9,2,0,111.11,Inn2,Kolkata Knight Riders,Punjab Kings,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
278,Dinesh Karthik (wk),not out,12,6,2,0,200.00,Inn2,Kolkata Knight Riders,Punjab Kings,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
279,Kohli (c),b Avesh Khan,12,11,2,0,109.09,Inn1,Royal Challengers Bangalore,Delhi Capitals,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
280,Devdutt Padikkal,b Ishant,17,14,3,0,121.43,Inn1,Royal Challengers Bangalore,Delhi Capitals,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
281,Rajat Patidar,c Steven Smith b Axar,31,22,0,2,140.91,Inn1,Royal Challengers Bangalore,Delhi Capitals,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
282,Maxwell,c Steven Smith b A Mishra,25,20,1,2,125.00,Inn1,Royal Challengers Bangalore,Delhi Capitals,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
