,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
141,AB de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai",370
142,Mandeep Singh,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai",6319
143,Corey Anderson,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai",8982
144,Washington Sundar,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai",10945
145,Sarfaraz Khan,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Mumbai Indians,lost,20074,20:00:00,17,2018,4,"Wankhede Stadium, Mumbai",9429
146,A Rahane (c),not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",1447
147,D Arcy Short,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",11050
148,Samson,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",8271
149,R Tripathi,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",9012
150,Stokes,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",6557
151,Jos Buttler (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",2258
152,Gowtham,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Kolkata Knight Riders,lost,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",8925
153,Sunil Narine,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",2276
154,Chris Lynn,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",7752
155,Robin Uthappa,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",527
156,Nitish Rana,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",9204
157,Dinesh Karthik (c & wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",145
158,3,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",
159,,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Rajasthan Royals,won,20075,20:00:00,18,2018,4,"Sawai Mansingh Stadium, Jaipur",
160,Rahul (wk),not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8733
161,Gayle,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",247
162,Mayank Agarwal,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",2195
163,Nair,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8257
164,Finch,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1643
165,8,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
166,,b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Sunrisers Hyderabad,won,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",
167,Wriddhiman Saha (wk),not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1465
168,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1446
169,Kane Williamson (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6326
170,Yusuf Pathan,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",790
171,Manish Pandey,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1836
172,Deepak Hooda,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",9427
173,Shakib Al Hasan,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Kings XI Punjab,lost,20076,20:00:00,19,2018,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",544
174,Watson,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",158
175,Rayudu,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",6311
176,Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",413
177,Dhoni (c & wk),not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",265
178,Billings,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",7990
179,DJ Bravo,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",242
180,Ravindra Jadeja,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Rajasthan Royals,won,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",587
181,Ajinkya Rahane (c),not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",1447
182,Heinrich Klaasen,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",10209
183,Sanju Samson,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",8271
184,Ben Stokes,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",6557
185,Jos Buttler (wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",2258
186,Rahul Tripathi,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",9012
187,Stuart Binny,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Chennai Super Kings,lost,20077,20:00:00,20,2018,4,"Maharashtra Cricket Association Stadium, Pune",1530
188,Chris Lynn,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",7752
189,Narine,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",2276
190,Uthappa,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",527
191,Nitish Rana,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",9204
192,Karthik (c & wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",145
193,A Russell,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",7736
194,Shubman Gill,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",11808
195,Lokesh Rahul (wk),not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",8733
196,Chris Gayle,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",247
197,Mayank Agarwal,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",2195
198,2,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
199,,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
200,,lbw b Hopes,2,10,3,0,150.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
201,,lbw b Hopes,2,17,4,1,147.06,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
202,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
203,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
204,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
205,,b Pathan,25,3,0,0,66.67,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
206,,b Pathan,25,10,3,0,150.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
207,,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,20078,16:00:00,21,2018,4,"Eden Gardens, Kolkata",
208,Watson,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",158
209,du Plessis,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",7825
210,Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",413
211,Rayudu,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",6311
212,Dhoni (c & wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",265
213,4,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",
214,,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",
215,Ricky Bhui,not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",9425
216,Kane Williamson (c),b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",6326
217,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",1836
218,Deepak Hooda,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",9427
219,Shakib Al Hasan,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",544
220,Yusuf Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",790
221,Wriddhiman Saha (wk),b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,20080,16:00:00,22,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",1465
222,Rahul (wk),not out,31,14,3,2,221.43,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",8733
223,Finch,b Pathan,13,10,0,1,130.00,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",1643
224,Mayank Agarwal,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",2195
225,Nair,not out,116,54,8,9,214.81,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",8257
226,Yuvraj,lbw b Hopes,2,3,0,0,66.67,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",69
227,Miller,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",6349
228,Ashwin (c),b Pathan,25,17,4,1,147.06,Inn1,Kings XI Punjab,Delhi Daredevils,won,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",1593
229,Prithvi Shaw,not out,31,14,3,2,221.43,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",12094
230,Gautam Gambhir (c),b Pathan,13,10,0,1,130.00,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",308
231,Glenn Maxwell,c Pathan b Mota,32,13,2,3,246.15,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",7662
232,Shreyas Iyer,not out,116,54,8,9,214.81,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",9428
233,Rishabh Pant (wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",10744
234,Daniel Christian,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",6283
235,Rahul Tewatia,b Pathan,25,17,4,1,147.06,Inn2,Delhi Daredevils,Kings XI Punjab,lost,20082,20:00:00,23,2018,4,"Arun Jaitley Stadium, Delhi",9693
236,Dhawan,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",1446
237,Williamson (c),b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",6326
238,Saha (wk),c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",1465
239,Manish Pandey,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",1836
240,Shakib,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",544
241,Y Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",790
242,Nabi,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Mumbai Indians,won,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",3007
243,Suryakumar Yadav,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",7915
244,Evin Lewis,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",8579
245,Ishan Kishan (wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",10276
246,Rohit Sharma (c),not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",576
247,Krunal Pandya,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",11311
248,Kieron Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",657
249,Hardik Pandya,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Sunrisers Hyderabad,lost,20083,20:00:00,24,2018,4,"Wankhede Stadium, Mumbai",9647
250,de Kock (wk),not out,31,14,3,2,221.43,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",8520
251,Kohli (c),b Pathan,13,10,0,1,130.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",1413
252,de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",370
253,CJ Anderson,not out,116,54,8,9,214.81,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",8982
254,Mandeep,lbw b Hopes,2,3,0,0,66.67,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",6319
255,de Grandhomme,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",8081
256,Negi,b Pathan,25,17,4,1,147.06,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",8281
257,Shane Watson,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",158
258,Ambati Rayudu,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",6311
259,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",413
260,Sam Billings,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",7990
261,Ravindra Jadeja,lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",587
262,MS Dhoni (c & wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",265
263,Dwayne Bravo,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru",242
264,Dhawan,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",1446
265,Williamson (c),b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",6326
266,Saha (wk),c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",1465
267,Manish Pandey,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",1836
268,Shakib,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",544
269,Y Pathan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",790
270,Nabi,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",3007
271,Lokesh Rahul (wk),not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",8733
272,Chris Gayle,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",247
273,Mayank Agarwal,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",2195
274,Karun Nair,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",8257
275,Aaron Finch,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",1643
276,Manoj Tiwary,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",694
277,Ravichandran Ashwin (c),b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad",1593
278,Prithvi Shaw,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi",12094
279,Munro,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi",8085
280,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi",9428
281,Pant (wk),not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi",10744
282,Maxwell,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi",7662
