,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
144,Brad Hogg,140,4,0,33,0,0,0,8.25,Rajasthan Royals,Deccan Chargers,Inn1,won,11201,16:00:00,17,2012,4,"Sawai Mansingh Stadium, Jaipur"
145,Brad Hodge,283,1,0,13,1,0,0,13.00,Rajasthan Royals,Deccan Chargers,Inn1,won,11201,16:00:00,17,2012,4,"Sawai Mansingh Stadium, Jaipur"
146,Ankit Sharma,7810,4,0,33,0,0,1,8.25,Deccan Chargers,Rajasthan Royals,Inn2,lost,11201,16:00:00,17,2012,4,"Sawai Mansingh Stadium, Jaipur"
147,Dale Steyn,508,3.4,0,44,0,0,0,12.94,Deccan Chargers,Rajasthan Royals,Inn2,lost,11201,16:00:00,17,2012,4,"Sawai Mansingh Stadium, Jaipur"
148,Daniel Christian,6283,4,0,43,1,0,2,10.75,Deccan Chargers,Rajasthan Royals,Inn2,lost,11201,16:00:00,17,2012,4,"Sawai Mansingh Stadium, Jaipur"
149,Anand Rajan,7808,4,0,45,1,1,1,11.25,Deccan Chargers,Rajasthan Royals,Inn2,lost,11201,16:00:00,17,2012,4,"Sawai Mansingh Stadium, Jaipur"
150,Amit Mishra,1454,4,0,32,3,0,1,8.00,Deccan Chargers,Rajasthan Royals,Inn2,lost,11201,16:00:00,17,2012,4,"Sawai Mansingh Stadium, Jaipur"
151,Brett Lee,42,4,0,26,2,0,1,6.50,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
152,Jacques Kallis,213,3,0,23,0,0,0,7.67,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
153,Sunil Narine,2276,4,0,24,2,0,0,6.00,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
154,Lakshmipathy Balaji,96,4,0,20,1,0,0,5.00,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
155,Yusuf Pathan,790,1,0,7,0,0,0,7.00,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
156,Rajat Bhatia,1468,4,0,23,1,0,1,5.75,Kolkata Knight Riders,Kings XI Punjab,Inn1,won,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
157,Praveen Kumar,592,3,1,23,0,0,0,7.67,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
158,Dimitri Mascarenhas,741,4,0,23,0,0,0,5.75,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
159,Harmeet Singh Bansal,1899,2,0,26,0,0,1,13.00,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
160,Piyush Chawla,466,4,0,19,2,0,0,4.75,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
161,Bhargav Bhatt,7827,3.3,0,32,0,0,0,9.70,Kings XI Punjab,Kolkata Knight Riders,Inn2,lost,11203,20:00:00,18,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
162,Irfan Pathan,73,4,0,27,0,0,0,6.75,Delhi Daredevils,Deccan Chargers,Inn1,won,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
163,Kevin Pietersen,395,2,0,16,0,0,1,8.00,Delhi Daredevils,Deccan Chargers,Inn1,won,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
164,Morne Morkel,608,4,0,23,3,0,1,5.75,Delhi Daredevils,Deccan Chargers,Inn1,won,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
165,Ajit Agarkar,146,3,0,42,0,0,1,14.00,Delhi Daredevils,Deccan Chargers,Inn1,won,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
166,Umesh Yadav,1858,3,0,33,1,1,2,11.00,Delhi Daredevils,Deccan Chargers,Inn1,won,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
167,Shahbaz Nadeem,7906,4,0,16,3,0,0,4.00,Delhi Daredevils,Deccan Chargers,Inn1,won,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
168,Veer Pratap Singh,8265,4,0,31,1,0,0,7.75,Deccan Chargers,Delhi Daredevils,Inn2,lost,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
169,Dale Steyn,508,4,0,19,2,0,0,4.75,Deccan Chargers,Delhi Daredevils,Inn2,lost,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
170,Daniel Christian,6283,4,0,35,1,0,2,8.75,Deccan Chargers,Delhi Daredevils,Inn2,lost,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
171,Jean-Paul Duminy,211,3,0,33,0,0,0,11.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
172,Amit Mishra,1454,2,0,26,0,0,1,13.00,Deccan Chargers,Delhi Daredevils,Inn2,lost,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
173,Ankit Sharma,7810,2.1,0,18,0,0,1,8.57,Deccan Chargers,Delhi Daredevils,Inn2,lost,11204,16:00:00,19,2012,4,"Arun Jaitley Stadium, Delhi"
174,Zaheer Khan,71,4,0,25,2,0,0,6.25,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
175,Vinay Kumar,1449,4,0,40,1,0,0,10.00,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
176,Harshal Patel,8175,4,0,44,1,0,1,11.00,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
177,Andrew McDonald,1645,4,0,25,2,0,1,6.25,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
178,Daniel Vettori,205,4,0,24,0,0,1,6.00,Royal Challengers Bangalore,Kings XI Punjab,Inn1,won,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
179,Praveen Kumar,592,4,0,35,0,0,4,8.75,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
180,Parvinder Awana,8269,4,0,34,4,1,1,8.50,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
181,Piyush Chawla,466,4,0,21,1,0,0,5.25,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
182,Harmeet Singh Bansal,1899,4,0,46,0,0,1,11.50,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
183,Azhar Mahmood,206,3.3,0,30,0,0,1,9.09,Kings XI Punjab,Royal Challengers Bangalore,Inn2,lost,11206,20:00:00,20,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
184,Nuwan Kulasekara,507,4,0,17,1,0,0,4.25,Chennai Super Kings,Rajasthan Royals,Inn1,won,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
185,Doug Bollinger,559,4,0,31,1,0,1,7.75,Chennai Super Kings,Rajasthan Royals,Inn1,won,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
186,Dwayne Bravo,242,3,0,32,0,0,0,10.67,Chennai Super Kings,Rajasthan Royals,Inn1,won,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
187,Ravichandran Ashwin,1593,4,0,19,1,0,0,4.75,Chennai Super Kings,Rajasthan Royals,Inn1,won,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
188,Shadab Jakati,1812,2,0,12,1,0,0,6.00,Chennai Super Kings,Rajasthan Royals,Inn1,won,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
189,Ravindra Jadeja,587,3,0,32,0,0,2,10.67,Chennai Super Kings,Rajasthan Royals,Inn1,won,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
190,Ashok Menaria,7846,2,0,10,0,0,0,5.00,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
191,Stuart Binny,1530,2,0,20,0,0,0,10.00,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
192,Amit Singh,1861,4,0,45,0,0,1,11.25,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
193,Kevon Cooper,1611,4,0,23,2,0,0,5.75,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
194,Brad Hogg,140,4,0,18,1,0,0,4.50,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
195,Siddharth Trivedi,1594,4,0,30,0,0,0,7.50,Rajasthan Royals,Chennai Super Kings,Inn2,lost,11207,16:00:00,21,2012,4,"MA Chidambaram Stadium, Chennai"
196,Praveen Kumar,592,4,1,36,2,0,0,9.00,Kings XI Punjab,Mumbai Indians,Inn1,won,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
197,Bhargav Bhatt,7827,3,0,33,0,0,0,11.00,Kings XI Punjab,Mumbai Indians,Inn1,won,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
198,Parvinder Awana,8269,4,0,23,2,0,4,5.75,Kings XI Punjab,Mumbai Indians,Inn1,won,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
199,Azhar Mahmood,206,4,0,39,0,0,1,9.75,Kings XI Punjab,Mumbai Indians,Inn1,won,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
200,Piyush Chawla,466,4,0,19,0,0,0,4.75,Kings XI Punjab,Mumbai Indians,Inn1,won,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
201,David Hussey,562,1,0,12,0,0,0,12.00,Kings XI Punjab,Mumbai Indians,Inn1,won,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
202,Munaf Patel,522,4,0,41,0,0,0,10.25,Mumbai Indians,Kings XI Punjab,Inn2,lost,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
203,RP Singh,434,3,0,28,0,0,0,9.33,Mumbai Indians,Kings XI Punjab,Inn2,lost,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
204,Pragyan Ojha,1356,3,0,28,2,0,3,9.33,Mumbai Indians,Kings XI Punjab,Inn2,lost,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
205,Kieron Pollard,657,4,0,14,2,0,0,3.50,Mumbai Indians,Kings XI Punjab,Inn2,lost,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
206,Harbhajan Singh,75,4,0,34,0,0,1,8.50,Mumbai Indians,Kings XI Punjab,Inn2,lost,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
207,Thisara Perera,2281,1.3,0,19,0,0,0,14.62,Mumbai Indians,Kings XI Punjab,Inn2,lost,11209,16:00:00,22,2012,4,"Wankhede Stadium, Mumbai"
208,Ajit Chandila,7905,4,0,29,0,0,0,7.25,Rajasthan Royals,Royal Challengers Bangalore,Inn1,lost,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
209,Pankaj Singh,6328,4,0,32,1,0,0,8.00,Rajasthan Royals,Royal Challengers Bangalore,Inn1,lost,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
210,Kevon Cooper,1611,4,1,35,0,0,2,8.75,Rajasthan Royals,Royal Challengers Bangalore,Inn1,lost,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
211,Siddharth Trivedi,1594,4,0,44,0,1,0,11.00,Rajasthan Royals,Royal Challengers Bangalore,Inn1,lost,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
212,Brad Hogg,140,4,0,39,2,1,1,9.75,Rajasthan Royals,Royal Challengers Bangalore,Inn1,lost,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
213,Zaheer Khan,71,4,0,30,1,0,2,7.50,Royal Challengers Bangalore,Rajasthan Royals,Inn2,won,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
214,Vinay Kumar,1449,4,0,37,0,0,0,9.25,Royal Challengers Bangalore,Rajasthan Royals,Inn2,won,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
215,Daniel Vettori,205,4,0,20,0,0,0,5.00,Royal Challengers Bangalore,Rajasthan Royals,Inn2,won,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
216,KP Appanna,1804,4,0,19,4,0,1,4.75,Royal Challengers Bangalore,Rajasthan Royals,Inn2,won,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
217,Harshal Patel,8175,4,0,32,2,0,1,8.00,Royal Challengers Bangalore,Rajasthan Royals,Inn2,won,11211,20:00:00,23,2012,4,"Sawai Mansingh Stadium, Jaipur"
218,Irfan Pathan,73,4,0,23,1,0,0,5.75,Delhi Daredevils,Pune Warriors,Inn1,won,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
219,Morne Morkel,608,4,0,34,1,0,0,8.50,Delhi Daredevils,Pune Warriors,Inn1,won,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
220,Umesh Yadav,1858,4,0,40,0,0,0,10.00,Delhi Daredevils,Pune Warriors,Inn1,won,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
221,Pawan Negi,8281,4,0,22,0,0,0,5.50,Delhi Daredevils,Pune Warriors,Inn1,won,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
222,Shahbaz Nadeem,7906,4,0,22,0,0,0,5.50,Delhi Daredevils,Pune Warriors,Inn1,won,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
223,Alfonso Thomas,320,2,0,14,0,0,1,7.00,Pune Warriors,Delhi Daredevils,Inn2,lost,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
224,Ashish Nehra,269,3,0,34,0,0,0,11.33,Pune Warriors,Delhi Daredevils,Inn2,lost,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
225,Luke Wright,776,2,0,24,0,0,0,12.00,Pune Warriors,Delhi Daredevils,Inn2,lost,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
226,Sourav Ganguly,29,1,0,12,0,0,0,12.00,Pune Warriors,Delhi Daredevils,Inn2,lost,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
227,Murali Kartik,300,4,0,26,0,0,1,6.50,Pune Warriors,Delhi Daredevils,Inn2,lost,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
228,Rahul Sharma,6304,4,0,33,1,0,0,8.25,Pune Warriors,Delhi Daredevils,Inn2,lost,11212,16:00:00,24,2012,4,"Maharashtra Cricket Association Stadium, Pune"
229,Robin Peterson,318,1,0,3,0,0,0,3.00,Mumbai Indians,Kings XI Punjab,Inn1,won,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
230,RP Singh,434,4,0,27,1,0,1,6.75,Mumbai Indians,Kings XI Punjab,Inn1,won,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
231,Clint McKay,1646,4,0,36,1,0,0,9.00,Mumbai Indians,Kings XI Punjab,Inn1,won,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
232,Munaf Patel,522,4,1,41,0,1,0,10.25,Mumbai Indians,Kings XI Punjab,Inn1,won,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
233,Harbhajan Singh,75,3,0,29,0,0,3,9.67,Mumbai Indians,Kings XI Punjab,Inn1,won,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
234,Kieron Pollard,657,3,0,27,0,0,0,9.00,Mumbai Indians,Kings XI Punjab,Inn1,won,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
235,James Franklin,419,1,0,5,1,0,1,5.00,Mumbai Indians,Kings XI Punjab,Inn1,won,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
236,Praveen Kumar,592,4,0,25,0,0,1,6.25,Kings XI Punjab,Mumbai Indians,Inn2,lost,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
237,Bhargav Bhatt,7827,4,0,34,0,1,0,8.50,Kings XI Punjab,Mumbai Indians,Inn2,lost,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
238,Parvinder Awana,8269,4,0,39,3,0,1,9.75,Kings XI Punjab,Mumbai Indians,Inn2,lost,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
239,Piyush Chawla,466,4,0,46,1,0,1,11.50,Kings XI Punjab,Mumbai Indians,Inn2,lost,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
240,Azhar Mahmood,206,3.5,0,23,2,0,0,6.57,Kings XI Punjab,Mumbai Indians,Inn2,lost,11214,16:00:00,25,2012,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
241,Ashish Nehra,269,4,0,29,0,0,0,7.25,Pune Warriors,Deccan Chargers,Inn1,lost,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
242,Alfonso Thomas,320,4,0,27,0,0,0,6.75,Pune Warriors,Deccan Chargers,Inn1,lost,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
243,Marlon Samuels,356,4,0,39,1,0,2,9.75,Pune Warriors,Deccan Chargers,Inn1,lost,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
244,Bhuvneshwar Kumar,1726,4,0,34,1,0,0,8.50,Pune Warriors,Deccan Chargers,Inn1,lost,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
245,Rahul Sharma,6304,4,0,39,1,0,0,9.75,Pune Warriors,Deccan Chargers,Inn1,lost,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
246,Ankit Sharma,7810,2,0,11,1,0,0,5.50,Deccan Chargers,Pune Warriors,Inn2,won,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
247,Jean-Paul Duminy,211,3,0,24,0,0,1,8.00,Deccan Chargers,Pune Warriors,Inn2,won,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
248,Manpreet Gony,1358,4,0,27,1,0,1,6.75,Deccan Chargers,Pune Warriors,Inn2,won,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
249,Rusty Theron,6320,4,0,37,2,1,2,9.25,Deccan Chargers,Pune Warriors,Inn2,won,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
250,Amit Mishra,1454,3,0,25,0,0,1,8.33,Deccan Chargers,Pune Warriors,Inn2,won,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
251,Ashish Reddy,6301,4,0,32,2,0,0,8.00,Deccan Chargers,Pune Warriors,Inn2,won,11216,20:00:00,26,2012,4,"Maharashtra Cricket Association Stadium, Pune"
252,Lasith Malinga,111,4,0,31,2,0,2,7.75,Mumbai Indians,Delhi Daredevils,Inn1,lost,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
253,RP Singh,434,4,0,41,0,0,1,10.25,Mumbai Indians,Delhi Daredevils,Inn1,lost,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
254,Rahul Shukla,8261,3,0,31,0,0,1,10.33,Mumbai Indians,Delhi Daredevils,Inn1,lost,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
255,Harbhajan Singh,75,4,0,42,0,0,0,10.50,Mumbai Indians,Delhi Daredevils,Inn1,lost,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
256,Robin Peterson,318,4,0,37,3,0,0,9.25,Mumbai Indians,Delhi Daredevils,Inn1,lost,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
257,Kieron Pollard,657,1,0,23,0,0,1,23.00,Mumbai Indians,Delhi Daredevils,Inn1,lost,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
258,Irfan Pathan,73,4,0,46,2,0,1,11.50,Delhi Daredevils,Mumbai Indians,Inn2,won,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
259,Shahbaz Nadeem,7906,4,0,35,2,0,0,8.75,Delhi Daredevils,Mumbai Indians,Inn2,won,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
260,Morne Morkel,608,4,0,21,1,0,1,5.25,Delhi Daredevils,Mumbai Indians,Inn2,won,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
261,Umesh Yadav,1858,4,0,36,2,0,1,9.00,Delhi Daredevils,Mumbai Indians,Inn2,won,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
262,Ajit Agarkar,146,4,0,32,1,0,1,8.00,Delhi Daredevils,Mumbai Indians,Inn2,won,11217,20:00:00,27,2012,4,"Arun Jaitley Stadium, Delhi"
263,Nuwan Kulasekara,507,4,0,29,1,0,3,7.25,Chennai Super Kings,Kings XI Punjab,Inn1,lost,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
264,Albie Morkel,484,4,0,29,3,0,0,7.25,Chennai Super Kings,Kings XI Punjab,Inn1,lost,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
265,Ravichandran Ashwin,1593,4,0,25,0,0,1,6.25,Chennai Super Kings,Kings XI Punjab,Inn1,lost,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
266,Shadab Jakati,1812,2,0,22,0,0,0,11.00,Chennai Super Kings,Kings XI Punjab,Inn1,lost,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
267,Suresh Raina,413,1,0,8,0,0,0,8.00,Chennai Super Kings,Kings XI Punjab,Inn1,lost,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
268,Dwayne Bravo,242,4,0,28,2,0,1,7.00,Chennai Super Kings,Kings XI Punjab,Inn1,lost,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
269,Ravindra Jadeja,587,1,0,15,0,0,0,15.00,Chennai Super Kings,Kings XI Punjab,Inn1,lost,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
270,Praveen Kumar,592,4,0,40,1,0,1,10.00,Kings XI Punjab,Chennai Super Kings,Inn2,won,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
271,Bhargav Bhatt,7827,2,0,13,0,0,0,6.50,Kings XI Punjab,Chennai Super Kings,Inn2,won,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
272,Bipul Sharma,6296,1,0,11,0,0,0,11.00,Kings XI Punjab,Chennai Super Kings,Inn2,won,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
273,Parvinder Awana,8269,4,0,34,0,0,1,8.50,Kings XI Punjab,Chennai Super Kings,Inn2,won,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
274,Azhar Mahmood,206,4,0,25,3,0,0,6.25,Kings XI Punjab,Chennai Super Kings,Inn2,won,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
275,Piyush Chawla,466,4,0,20,2,0,1,5.00,Kings XI Punjab,Chennai Super Kings,Inn2,won,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
276,David Hussey,562,1,0,3,1,0,0,3.00,Kings XI Punjab,Chennai Super Kings,Inn2,won,11218,16:00:00,28,2012,4,"MA Chidambaram Stadium, Chennai"
277,Ankeet Chavan,1696,4,0,31,1,0,1,7.75,Rajasthan Royals,Delhi Daredevils,Inn1,lost,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
278,Pankaj Singh,6328,4,0,25,2,0,0,6.25,Rajasthan Royals,Delhi Daredevils,Inn1,lost,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
279,Amit Singh,1861,4,0,41,2,0,1,10.25,Rajasthan Royals,Delhi Daredevils,Inn1,lost,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
280,Kevon Cooper,1611,4,0,19,0,0,1,4.75,Rajasthan Royals,Delhi Daredevils,Inn1,lost,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
281,Brad Hogg,140,4,0,31,1,0,0,7.75,Rajasthan Royals,Delhi Daredevils,Inn1,lost,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
282,Irfan Pathan,73,4,0,27,1,0,2,6.75,Delhi Daredevils,Rajasthan Royals,Inn2,won,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
283,Shahbaz Nadeem,7906,4,0,30,0,0,0,7.50,Delhi Daredevils,Rajasthan Royals,Inn2,won,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
284,Morne Morkel,608,4,0,26,1,0,0,6.50,Delhi Daredevils,Rajasthan Royals,Inn2,won,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
285,Umesh Yadav,1858,4,0,35,0,0,1,8.75,Delhi Daredevils,Rajasthan Royals,Inn2,won,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
286,Ajit Agarkar,146,4,0,33,0,0,1,8.25,Delhi Daredevils,Rajasthan Royals,Inn2,won,11220,16:00:00,29,2012,4,"Arun Jaitley Stadium, Delhi"
287,Iqbal Abdulla,1830,3,0,18,0,0,0,6.00,Kolkata Knight Riders,Chennai Super Kings,Inn1,won,11222,20:00:00,30,2012,4,"MA Chidambaram Stadium, Chennai"
288,Brett Lee,42,4,0,34,1,0,0,8.50,Kolkata Knight Riders,Chennai Super Kings,Inn1,won,11222,20:00:00,30,2012,4,"MA Chidambaram Stadium, Chennai"
289,Yusuf Pathan,790,1,0,10,0,0,1,10.00,Kolkata Knight Riders,Chennai Super Kings,Inn1,won,11222,20:00:00,30,2012,4,"MA Chidambaram Stadium, Chennai"
