,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
881,Y Pathan,c Umesh b Chahal,3,4,0,0,75.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
882,Nabi,c Gurkeerat Singh b Navdeep Saini,4,3,1,0,133.33,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
883,Rashid Khan,c Hetmyer b Kulwant Khejroliya,1,2,0,0,50.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
884,Bhuvneshwar,not out,7,5,1,0,140.00,Inn1,Sunrisers Hyderabad,Royal Challengers Bangalore,lost,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
885,Parthiv Patel (wk),c Manish Pandey b Bhuvneshwar,0,3,0,0,0.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
886,Virat Kohli (c),c Saha b Khaleel Ahmed,16,7,2,1,228.57,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
887,AB de Villiers,c Guptill b Bhuvneshwar,1,2,0,0,50.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
888,Shimron Hetmyer,c Vijay Shankar b Rashid Khan,75,47,4,6,159.57,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
889,Gurkeerat Singh Mann,c Y Pathan b Khaleel Ahmed,65,48,8,1,135.42,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
890,Colin de Grandhomme,not out,3,4,0,0,75.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
891,Washington Sundar,c Manish Pandey b Khaleel Ahmed,0,1,0,0,0.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
892,Umesh Yadav,not out,9,4,2,0,225.00,Inn2,Royal Challengers Bangalore,Sunrisers Hyderabad,won,22489,20:00:00,4,2019,5,"M.Chinnaswamy Stadium, Bengaluru"
893,Shubman Gill,lbw b Hardik Pandya,9,16,0,0,56.25,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
894,Chris Lynn,c de Kock b Hardik Pandya,41,29,2,4,141.38,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
895,Uthappa,c Rohit b Bumrah,40,47,1,3,85.11,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
896,Karthik (c & wk),c Krunal Pandya b Malinga,3,9,0,0,33.33,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
897,A Russell,c de Kock b Malinga,0,1,0,0,0.00,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
898,Nitish Rana,c Pollard b Malinga,26,13,0,3,200.00,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
899,Rinku Singh,c Hardik Pandya b Bumrah,4,6,0,0,66.67,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
900,Narine,not out,0,0,0,0,0.00,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
901,Quinton de Kock (wk),c Karthik b Prasidh,30,23,1,3,130.43,Inn2,Mumbai Indians,Kolkata Knight Riders,won,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
902,Rohit Sharma (c),not out,55,48,8,0,114.58,Inn2,Mumbai Indians,Kolkata Knight Riders,won,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
903,Suryakumar Yadav,not out,46,27,5,2,170.37,Inn2,Mumbai Indians,Kolkata Knight Riders,won,22491,20:00:00,5,2019,5,"Wankhede Stadium, Mumbai"
