,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
137,Ravi Bopara,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Delhi Daredevils,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",571
138,KL Rahul,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Delhi Daredevils,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",8733
139,Naman Ojha,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Delhi Daredevils,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1599
140,Eoin Morgan,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Delhi Daredevils,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",624
141,Ashish Reddy,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Delhi Daredevils,lost,14607,16:00:00,18,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",6301
142,Dwayne Smith,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Rajasthan Royals,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",255
143,Brendon McCullum,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Rajasthan Royals,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",201
144,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Rajasthan Royals,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",413
145,Faf du Plessis,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Rajasthan Royals,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",7825
146,Dwayne Bravo,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Rajasthan Royals,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",242
147,MS Dhoni,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Rajasthan Royals,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",265
148,6,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Rajasthan Royals,lost,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",
149,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",1447
150,Shane Watson,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",158
151,Steven Smith,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",2250
152,Karun Nair,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",8257
153,1,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",
154,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",
155,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",
156,,b Pathan,25,10,3,0,150.00,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",
157,,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Chennai Super Kings,won,14609,16:00:00,19,2015,4,"Narendra Modi Stadium, Ahmedabad",
158,Mayank Agarwal,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",2195
159,Shreyas Iyer,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",9428
160,Jean-Paul Duminy,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",211
161,Manoj Tiwary,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",694
162,Yuvraj Singh,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",69
163,Angelo Mathews,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",1629
164,Kedar Jadhav,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Kolkata Knight Riders,lost,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",1851
165,Robin Uthappa,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",527
166,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",308
167,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",1836
168,Suryakumar Yadav,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",7915
169,Yusuf Pathan,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",790
170,Ryan ten Doeschate,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",640
171,7,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Delhi Daredevils,won,14611,20:00:00,20,2015,4,"Arun Jaitley Stadium, Delhi",
172,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Kings XI Punjab,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",1447
173,Shane Watson,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Kings XI Punjab,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",158
174,Deepak Hooda,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Kings XI Punjab,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",9427
175,Steven Smith,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Kings XI Punjab,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",2250
176,Karun Nair,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Kings XI Punjab,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",8257
177,James Faulkner,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Kings XI Punjab,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",7789
178,Stuart Binny,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Kings XI Punjab,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",1530
179,Murali Vijay,not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Rajasthan Royals,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",1597
180,Virender Sehwag,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",26
181,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Rajasthan Royals,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",563
182,Glenn Maxwell,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Rajasthan Royals,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",7662
183,David Miller,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Rajasthan Royals,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",6349
184,Wriddhiman Saha,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",1465
185,Axar Patel,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Rajasthan Royals,lost,14612,20:00:00,21,2015,4,"Narendra Modi Stadium, Ahmedabad",8808
186,Shikhar Dhawan,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,won,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1446
187,David Warner,b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,won,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1739
188,Ravi Bopara,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,won,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",571
189,Naman Ojha,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,won,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1599
190,Moises Henriques,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,won,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1437
191,KL Rahul,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,won,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",8733
192,4,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Kolkata Knight Riders,won,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",
193,Robin Uthappa,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,lost,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",527
194,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,lost,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",308
195,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,lost,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1836
196,Andre Russell,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,lost,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",7736
197,Yusuf Pathan,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,lost,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",790
198,Suryakumar Yadav,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,lost,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",7915
199,3,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Sunrisers Hyderabad,lost,14613,16:00:00,22,2015,4,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",
200,Mayank Agarwal,not out,31,14,3,2,221.43,Inn1,Delhi Daredevils,Mumbai Indians,won,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",2195
201,Shreyas Iyer,b Pathan,13,10,0,1,130.00,Inn1,Delhi Daredevils,Mumbai Indians,won,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",9428
202,Jean-Paul Duminy,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Daredevils,Mumbai Indians,won,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",211
203,Angelo Mathews,not out,116,54,8,9,214.81,Inn1,Delhi Daredevils,Mumbai Indians,won,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",1629
204,Yuvraj Singh,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Daredevils,Mumbai Indians,won,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",69
205,Kedar Jadhav,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Daredevils,Mumbai Indians,won,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",1851
206,8,b Pathan,25,17,4,1,147.06,Inn1,Delhi Daredevils,Mumbai Indians,won,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",
207,Lendl Simmons,not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Delhi Daredevils,lost,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",599
208,Parthiv Patel,b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Delhi Daredevils,lost,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",74
209,Unmukt Chand,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Delhi Daredevils,lost,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",7904
210,Rohit Sharma,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Delhi Daredevils,lost,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",576
211,Kieron Pollard,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Delhi Daredevils,lost,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",657
212,Ambati Rayudu,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Delhi Daredevils,lost,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",6311
213,Hardik Pandya,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Delhi Daredevils,lost,14615,20:00:00,23,2015,4,"Arun Jaitley Stadium, Delhi",9647
214,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",1447
215,Shane Watson,b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",158
216,Steven Smith,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",2250
217,Karun Nair,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",8257
218,Deepak Hooda,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",9427
219,Sanju Samson,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",8271
220,Stuart Binny,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",1530
221,Chris Gayle,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",247
222,Virat Kohli,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",1413
223,AB de Villiers,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",370
224,5,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
225,,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
226,,lbw b Hopes,2,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
227,,lbw b Hopes,2,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
228,,c Sangakkara b Lee,15,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
229,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
230,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
231,,b Pathan,25,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
232,,b Pathan,25,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
233,,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,14616,20:00:00,24,2015,4,"Narendra Modi Stadium, Ahmedabad",
234,Lendl Simmons,not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",599
235,Parthiv Patel,b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",74
236,Unmukt Chand,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",7904
237,Rohit Sharma,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",576
238,Kieron Pollard,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",657
239,Ambati Rayudu,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",6311
240,Harbhajan Singh,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",75
241,Shikhar Dhawan,not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",1446
242,David Warner,b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",1739
243,KL Rahul,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",8733
244,Naman Ojha,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",1599
245,Ravi Bopara,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",571
246,Hanuma Vihari,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",8424
247,Karn Sharma,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,14617,16:00:00,25,2015,4,"Wankhede Stadium, Mumbai",1844
248,David Warner,not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1739
249,Shikhar Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1446
250,Hanuma Vihari,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8424
251,Moises Henriques,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1437
252,Naman Ojha,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1599
253,Ravi Bopara,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",571
254,Ashish Reddy,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6301
255,Murali Vijay,not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1597
256,Manan Vohra,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8358
257,Shaun Marsh,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",563
258,George Bailey,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1440
259,David Miller,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",6349
260,Wriddhiman Saha,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",1465
261,Axar Patel,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,14621,20:00:00,27,2015,4,"Punjab Cricket Association IS Bindra Stadium, Mohali",8808
262,Dwayne Smith,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",255
263,Brendon McCullum,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",201
264,Suresh Raina,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",413
265,Faf du Plessis,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",7825
266,MS Dhoni,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",265
267,Dwayne Bravo,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",242
268,Ravindra Jadeja,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Kolkata Knight Riders,won,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",587
269,Robin Uthappa,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",527
270,Gautam Gambhir,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",308
271,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",1836
272,Suryakumar Yadav,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",7915
273,Yusuf Pathan,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",790
274,Ryan ten Doeschate,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,lost,14624,20:00:00,28,2015,4,"MA Chidambaram Stadium, Chennai",640
