,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
450,Stokes,6557,3,0,10,0,0,1,3.30,Rising Pune Supergiant,Kings XI Punjab,Inn1,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
451,Zampa,8642,3.5,0,22,2,0,0,5.70,Rising Pune Supergiant,Kings XI Punjab,Inn1,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
452,Christian,6283,2,0,10,2,0,0,5.00,Rising Pune Supergiant,Kings XI Punjab,Inn1,won,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
453,Sandeep Sharma,8356,2,0,12,0,0,1,6.00,Kings XI Punjab,Rising Pune Supergiant,Inn2,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
454,Mohit Sharma,8181,1,0,6,0,0,0,6.00,Kings XI Punjab,Rising Pune Supergiant,Inn2,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
455,Ishant Sharma,702,1,0,12,0,0,0,12.00,Kings XI Punjab,Rising Pune Supergiant,Inn2,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
456,Rahul Tewatia,9693,3,0,14,0,0,0,4.70,Kings XI Punjab,Rising Pune Supergiant,Inn2,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
457,Axar Patel,8808,2,0,13,1,0,0,6.50,Kings XI Punjab,Rising Pune Supergiant,Inn2,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
458,Swapnil Singh,10238,1,0,6,0,0,0,6.00,Kings XI Punjab,Rising Pune Supergiant,Inn2,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
459,Glenn Maxwell (c),7662,2,0,15,0,0,0,7.50,Kings XI Punjab,Rising Pune Supergiant,Inn2,lost,18175,16:00:00,14,2017,5,"Maharashtra Cricket Association Stadium, Pune"
460,McClenaghan,7624,4,0,46,1,1,4,11.50,Mumbai Indians,Rising Pune Supergiant,Inn1,lost,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
461,Malinga,111,3,0,14,1,0,0,4.70,Mumbai Indians,Rising Pune Supergiant,Inn1,lost,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
462,Bumrah,9311,4,0,33,0,0,0,8.20,Mumbai Indians,Rising Pune Supergiant,Inn1,lost,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
463,Karn Sharma,1844,4,0,30,1,0,0,7.50,Mumbai Indians,Rising Pune Supergiant,Inn1,lost,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
464,Krunal Pandya,11311,4,0,22,0,0,0,5.50,Mumbai Indians,Rising Pune Supergiant,Inn1,lost,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
465,Hardik Pandya,9647,1,0,15,0,0,0,15.00,Mumbai Indians,Rising Pune Supergiant,Inn1,lost,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
466,Jaydev Unadkat,6327,4,0,24,1,0,0,6.00,Rising Pune Supergiant,Mumbai Indians,Inn2,won,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
467,Washington Sundar,10945,4,0,16,3,0,0,4.00,Rising Pune Supergiant,Mumbai Indians,Inn2,won,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
468,Lockie Ferguson,10692,3,0,21,1,0,5,7.00,Rising Pune Supergiant,Mumbai Indians,Inn2,won,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
469,Shardul Thakur,8683,4,0,37,3,0,1,9.20,Rising Pune Supergiant,Mumbai Indians,Inn2,won,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
470,Adam Zampa,8642,1,0,9,0,0,0,9.00,Rising Pune Supergiant,Mumbai Indians,Inn2,won,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
471,Daniel Christian,6283,4,0,33,0,0,1,8.20,Rising Pune Supergiant,Mumbai Indians,Inn2,won,18177,20:00:00,16,2017,5,"Wankhede Stadium, Mumbai"
472,Umesh,1858,4,0,21,2,0,3,5.20,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
473,Boult,8117,4,0,30,1,0,1,7.50,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
474,Narine,2276,4,0,20,0,0,0,5.00,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
475,Y Pathan,790,1,0,7,0,0,0,7.00,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
476,Coulter-Nile,7774,4,0,20,3,0,0,5.00,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
477,Chawla,466,3,0,27,1,0,0,9.00,Kolkata Knight Riders,Sunrisers Hyderabad,Inn1,won,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
478,Bhuvneshwar Kumar,1726,1,0,11,1,0,0,11.00,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
479,Chris Jordan,6532,1,0,9,1,0,1,9.00,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
480,Rashid Khan,10738,2,0,11,0,0,2,5.50,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
481,Siddarth Kaul,1828,1,0,14,0,0,0,14.00,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
482,Bipul Sharma,6296,0.2,0,2,0,0,0,6.00,Sunrisers Hyderabad,Kolkata Knight Riders,Inn2,lost,18178,20:00:00,17,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
483,Johnson,496,4,0,28,2,0,3,7.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
484,Bumrah,9311,3,1,7,3,0,0,2.30,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
485,Malinga,111,3.5,0,24,1,0,0,6.30,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
486,Karn Sharma,1844,4,0,16,4,0,1,4.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
487,Krunal Pandya,11311,3,0,25,0,0,0,8.30,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
488,Hardik Pandya,9647,1,0,4,0,0,0,4.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
489,Umesh Yadav,1858,2.3,0,23,1,0,1,9.20,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
490,Piyush Chawla,466,4,0,34,2,0,1,8.50,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
491,Nathan Coulter-Nile,7774,3,0,15,1,0,0,5.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
492,Sunil Narine,2276,4,0,21,0,0,0,5.20,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
493,Ankit Rajpoot,8924,1,0,14,0,0,2,14.00,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18179,20:00:00,19,2017,5,"M.Chinnaswamy Stadium, Bengaluru"
494,Unadkat,6327,4,0,19,2,0,0,4.80,Rising Pune Supergiant,Mumbai Indians,Inn1,lost,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
495,Washington Sundar,10945,4,0,13,0,0,0,3.20,Rising Pune Supergiant,Mumbai Indians,Inn1,lost,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
496,SN Thakur,8683,2,0,7,0,0,1,3.50,Rising Pune Supergiant,Mumbai Indians,Inn1,lost,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
497,Lockie Ferguson,10692,2,0,21,0,0,1,10.50,Rising Pune Supergiant,Mumbai Indians,Inn1,lost,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
498,Zampa,8642,4,0,32,2,0,1,8.00,Rising Pune Supergiant,Mumbai Indians,Inn1,lost,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
499,Christian,6283,4,0,34,2,0,2,8.50,Rising Pune Supergiant,Mumbai Indians,Inn1,lost,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
500,Krunal Pandya,11311,4,0,31,0,0,0,7.80,Mumbai Indians,Rising Pune Supergiant,Inn2,won,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
501,Mitchell Johnson,496,4,0,26,3,0,0,6.50,Mumbai Indians,Rising Pune Supergiant,Inn2,won,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
502,Jasprit Bumrah,9311,4,0,26,2,0,0,6.50,Mumbai Indians,Rising Pune Supergiant,Inn2,won,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
503,Lasith Malinga,111,4,0,21,0,0,1,5.20,Mumbai Indians,Rising Pune Supergiant,Inn2,won,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
504,Karn Sharma,1844,4,0,18,0,0,2,4.50,Mumbai Indians,Rising Pune Supergiant,Inn2,won,18180,20:00:00,21,2017,5,"Rajiv Gandhi International Stadium, Hyderabad"
505,Tymal Mills,7860,4,0,31,1,0,2,7.80,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn1,lost,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
506,Aniket Choudhary,8190,4,0,55,1,1,3,13.80,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn1,lost,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
507,Chahal,7910,4,0,22,1,0,0,5.50,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn1,lost,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
508,Aravind,1850,3,0,36,0,0,0,12.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn1,lost,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
509,Watson (c),158,3,0,41,0,0,0,13.70,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn1,lost,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
510,Head,8497,1,0,11,0,0,0,11.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn1,lost,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
511,Binny,1530,1,0,10,1,0,0,10.00,Royal Challengers Bangalore,Sunrisers Hyderabad,Inn1,lost,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
512,Ashish Nehra,269,4,0,42,2,0,1,10.50,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn2,won,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
513,Bhuvneshwar Kumar,1726,4,0,27,2,0,1,6.80,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn2,won,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
514,Ben Cutting,8118,3.4,0,35,0,0,2,9.50,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn2,won,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
515,Rashid Khan,10738,4,0,36,2,0,0,9.00,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn2,won,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
516,Deepak Hooda,9427,1,0,7,1,0,0,7.00,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn2,won,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
517,Moises Henriques,1437,2,0,20,0,1,0,10.00,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn2,won,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
518,Bipul Sharma,6296,1,0,4,1,0,0,4.00,Sunrisers Hyderabad,Royal Challengers Bangalore,Inn2,won,18121,20:00:00,5,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
519,Zaheer (c),71,4,0,31,2,0,1,7.80,Delhi Daredevils,Royal Challengers Bangalore,Inn1,lost,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
520,Chris Morris,8333,4,0,21,3,0,0,5.20,Delhi Daredevils,Royal Challengers Bangalore,Inn1,lost,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
521,Pat Cummins,8095,4,0,29,1,0,1,7.20,Delhi Daredevils,Royal Challengers Bangalore,Inn1,lost,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
522,Nadeem,7906,4,0,13,1,0,1,3.20,Delhi Daredevils,Royal Challengers Bangalore,Inn1,lost,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
523,A Mishra,1454,2,0,32,0,0,0,16.00,Delhi Daredevils,Royal Challengers Bangalore,Inn1,lost,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
524,C Brathwaite,8110,2,0,29,0,0,1,14.50,Delhi Daredevils,Royal Challengers Bangalore,Inn1,lost,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
525,Billy Stanlake,9572,4,0,29,2,0,1,7.20,Royal Challengers Bangalore,Delhi Daredevils,Inn2,won,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
526,Yuzvendra Chahal,7910,4,0,19,1,0,0,4.80,Royal Challengers Bangalore,Delhi Daredevils,Inn2,won,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
527,Iqbal Abdulla,1830,3,0,36,2,0,3,12.00,Royal Challengers Bangalore,Delhi Daredevils,Inn2,won,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
528,Tymal Mills,7860,4,0,33,1,0,0,8.20,Royal Challengers Bangalore,Delhi Daredevils,Inn2,won,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
529,Shane Watson (c),158,4,0,21,1,0,0,5.20,Royal Challengers Bangalore,Delhi Daredevils,Inn2,won,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
530,Pawan Negi,8281,1,0,3,2,0,0,3.00,Royal Challengers Bangalore,Delhi Daredevils,Inn2,won,18125,20:00:00,8,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
531,Malinga,111,4,0,36,2,0,2,9.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
532,McClenaghan,7624,4,0,51,1,1,3,12.80,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
533,Bumrah,9311,4,0,39,1,2,0,9.80,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
534,Krunal Pandya,11311,4,0,24,3,0,0,6.00,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
535,Harbhajan,75,4,0,27,0,0,0,6.80,Mumbai Indians,Kolkata Knight Riders,Inn1,won,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
536,Trent Boult,8117,3.5,0,47,0,0,1,12.30,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
537,Chris Woakes,6670,4,0,34,1,0,4,8.50,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
538,Sunil Narine,2276,4,0,22,1,0,0,5.50,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
539,Kuldeep Yadav,8292,4,0,35,1,0,1,8.80,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
540,Ankit Rajpoot,8924,4,0,37,3,0,1,9.20,Kolkata Knight Riders,Mumbai Indians,Inn2,lost,18127,20:00:00,9,2017,4,"Wankhede Stadium, Mumbai"
541,P Kumar,592,4,0,51,1,0,3,12.80,Gujarat Lions,Rising Pune Supergiant,Inn1,won,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
542,Basil Thampi,10267,3,0,21,0,0,0,7.00,Gujarat Lions,Rising Pune Supergiant,Inn1,won,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
543,Jakati,1812,2,0,22,0,0,0,11.00,Gujarat Lions,Rising Pune Supergiant,Inn1,won,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
544,Andrew Tye,9617,4,0,17,5,0,1,4.20,Gujarat Lions,Rising Pune Supergiant,Inn1,won,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
545,Ravindra Jadeja,587,4,0,40,1,0,0,10.00,Gujarat Lions,Rising Pune Supergiant,Inn1,won,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
546,Dwayne Smith,255,2,0,10,1,0,0,5.00,Gujarat Lions,Rising Pune Supergiant,Inn1,won,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
547,Raina (c),413,1,0,9,0,0,0,9.00,Gujarat Lions,Rising Pune Supergiant,Inn1,won,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
548,Ankit Sharma,7810,1,0,16,0,0,0,16.00,Rising Pune Supergiant,Gujarat Lions,Inn2,lost,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
549,Lockie Ferguson,10692,4,0,44,0,0,2,11.00,Rising Pune Supergiant,Gujarat Lions,Inn2,lost,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
550,Shardul Thakur,8683,3,0,14,1,0,1,4.70,Rising Pune Supergiant,Gujarat Lions,Inn2,lost,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
551,Ben Stokes,6557,3,0,18,0,0,1,6.00,Rising Pune Supergiant,Gujarat Lions,Inn2,lost,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
552,Imran Tahir,6667,4,0,53,1,0,0,13.20,Rising Pune Supergiant,Gujarat Lions,Inn2,lost,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
553,Rahul Chahar,12087,3,0,26,1,0,0,8.70,Rising Pune Supergiant,Gujarat Lions,Inn2,lost,18133,20:00:00,14,2017,4,"Saurashtra Cricket Association Stadium, Rajkot"
554,Sandeep Sharma,8356,4,0,41,1,0,0,10.20,Kings XI Punjab,Delhi Daredevils,Inn1,lost,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
555,Mohit Sharma,8181,4,0,37,1,1,0,9.20,Kings XI Punjab,Delhi Daredevils,Inn1,lost,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
556,Axar,8808,4,0,33,1,0,0,8.20,Kings XI Punjab,Delhi Daredevils,Inn1,lost,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
557,Aaron,6293,4,0,45,2,1,4,11.20,Kings XI Punjab,Delhi Daredevils,Inn1,lost,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
558,Cariappa,10353,3,0,23,1,1,0,7.70,Kings XI Punjab,Delhi Daredevils,Inn1,lost,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
559,Maxwell (c),7662,1,0,7,0,0,0,7.00,Kings XI Punjab,Delhi Daredevils,Inn1,lost,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
560,Zaheer Khan (c),71,4,0,38,0,0,0,9.50,Delhi Daredevils,Kings XI Punjab,Inn2,won,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
561,Shahbaz Nadeem,7906,2,0,13,2,0,0,6.50,Delhi Daredevils,Kings XI Punjab,Inn2,won,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
562,Chris Morris,8333,4,0,23,3,0,1,5.80,Delhi Daredevils,Kings XI Punjab,Inn2,won,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
563,Pat Cummins,8095,4,0,23,2,0,0,5.80,Delhi Daredevils,Kings XI Punjab,Inn2,won,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
564,Amit Mishra,1454,3,0,16,1,0,0,5.30,Delhi Daredevils,Kings XI Punjab,Inn2,won,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
565,Corey Anderson,8982,3,0,23,1,0,0,7.70,Delhi Daredevils,Kings XI Punjab,Inn2,won,18135,20:00:00,15,2017,4,"Arun Jaitley Stadium, Delhi"
566,Milne,7625,4,0,27,2,0,0,6.80,Royal Challengers Bangalore,Rising Pune Supergiant,Inn1,lost,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
567,Badree,1609,4,0,32,1,0,0,8.00,Royal Challengers Bangalore,Rising Pune Supergiant,Inn1,lost,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
568,Aravind,1850,4,0,29,2,0,1,7.20,Royal Challengers Bangalore,Rising Pune Supergiant,Inn1,lost,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
569,Watson,158,4,0,44,1,0,2,11.00,Royal Challengers Bangalore,Rising Pune Supergiant,Inn1,lost,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
570,Negi,8281,3,0,12,1,0,1,4.00,Royal Challengers Bangalore,Rising Pune Supergiant,Inn1,lost,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
571,Chahal,7910,1,0,11,0,0,3,11.00,Royal Challengers Bangalore,Rising Pune Supergiant,Inn1,lost,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
572,Jaydev Unadkat,6327,4,0,25,2,0,1,6.20,Rising Pune Supergiant,Royal Challengers Bangalore,Inn2,won,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
573,Shardul Thakur,8683,4,0,35,3,0,0,8.80,Rising Pune Supergiant,Royal Challengers Bangalore,Inn2,won,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
574,Daniel Christian,6283,4,0,26,0,0,1,6.50,Rising Pune Supergiant,Royal Challengers Bangalore,Inn2,won,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
575,Ben Stokes,6557,4,0,18,3,0,1,4.50,Rising Pune Supergiant,Royal Challengers Bangalore,Inn2,won,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
576,Imran Tahir,6667,4,0,27,1,0,2,6.80,Rising Pune Supergiant,Royal Challengers Bangalore,Inn2,won,18137,20:00:00,16,2017,4,"M.Chinnaswamy Stadium, Bengaluru"
577,Sandeep Sharma,8356,4,0,35,1,0,0,8.80,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
578,Ishant,702,4,0,23,0,0,4,5.80,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
579,Mohit Sharma,8181,4,0,25,2,0,0,6.20,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
580,Cariappa,10353,4,0,38,1,0,1,9.50,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
581,Axar,8808,4,0,33,2,0,1,8.20,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
582,Bhuvneshwar Kumar,1726,4,0,19,5,1,0,4.80,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
583,Barinder Sran,9214,2,0,29,0,0,1,14.50,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
584,Siddarth Kaul,1828,3.4,0,26,1,0,3,7.10,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
585,Mohammad Nabi,3007,4,0,28,1,0,0,7.00,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
586,Rashid Khan,10738,4,0,42,2,0,1,10.50,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
587,Moises Henriques,1437,2,0,6,1,0,0,3.00,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,18139,20:00:00,17,2017,4,"Rajiv Gandhi International Stadium, Hyderabad"
588,Rabada,9585,4,0,30,1,1,6,7.50,Delhi Daredevils,Mumbai Indians,Inn1,lost,18145,20:00:00,22,2017,4,"Wankhede Stadium, Mumbai"
589,Chris Morris,8333,4,0,33,0,0,1,8.20,Delhi Daredevils,Mumbai Indians,Inn1,lost,18145,20:00:00,22,2017,4,"Wankhede Stadium, Mumbai"
590,Zaheer (c),71,4,0,36,0,0,1,9.00,Delhi Daredevils,Mumbai Indians,Inn1,lost,18145,20:00:00,22,2017,4,"Wankhede Stadium, Mumbai"
591,A Mishra,1454,4,1,18,2,0,1,4.50,Delhi Daredevils,Mumbai Indians,Inn1,lost,18145,20:00:00,22,2017,4,"Wankhede Stadium, Mumbai"
