batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
Jesse Ryder,c S Anirudha b D Bollinger,19,12,4,0,158.33,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Mohnish Mishra,c S Jakati b D Bollinger,2,9,0,0,22.22,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Manish Pandey,c R Ashwin b T Southee,10,13,1,0,76.92,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Mithun Manhas,b N Kulasekara,0,4,0,0,0.0,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Yuvraj Singh,not out,62,43,3,4,144.19,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Robin Uthappa,c S Anirudha b R Ashwin,31,22,2,2,140.91,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Mitchell Marsh,c R Ashwin b D Bollinger,11,15,1,0,73.33,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Jerome Taylor,not out,1,2,0,0,50.0,Inn1,Pune Warriors,Chennai Super Kings,lost,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Michael Hussey,c M Pandey b M Kartik,9,18,1,0,50.0,Inn2,Chennai Super Kings,Pune Warriors,won,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Murali Vijay,c M Manhas b J Ryder,31,31,1,1,100.0,Inn2,Chennai Super Kings,Pune Warriors,won,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
S Badrinath,not out,63,44,6,2,143.18,Inn2,Chennai Super Kings,Pune Warriors,won,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Suresh Raina,not out,34,25,1,2,136.0,Inn2,Chennai Super Kings,Pune Warriors,won,9929,16:00:00,27,2011,4,"Dr DY Patil Sports Academy, Mumbai"
Jacques Kallis,b I Pathan,11,11,2,0,100.0,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Shreevats Goswami,c N Ojha b A Agarkar,22,20,4,0,110.0,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Gautam Gambhir,c V Rao b J Hopes,18,19,2,0,94.74,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Manoj Tiwary,not out,61,47,2,3,129.79,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Yusuf Pathan,c I Pathan b U Yadav,5,8,0,0,62.5,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Eoin Morgan,c N Ojha b U Yadav,0,1,0,0,0.0,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Ryan ten Doeschate,c I Pathan b M Morkel,19,12,2,1,158.33,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Brett Lee,run out (Y Nagar/N Ojha),1,1,0,0,100.0,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Lakshmipathy Balaji,not out,3,1,0,0,300.0,Inn1,Kolkata Knight Riders,Delhi Daredevils,won,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
David Warner,b L Balaji,2,6,0,0,33.33,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Virender Sehwag,c L Balaji b J Unadkat,34,23,5,1,147.83,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
James Hopes,c M Tiwary b I Abdulla,25,30,1,1,83.33,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Irfan Pathan,c R Doeschate b I Abdulla,9,12,0,1,75.0,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Travis Birt,c (sub)S Hasan b Y Pathan,8,11,0,0,72.73,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Venugopal Rao,run out (B Lee),19,18,2,0,105.56,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Naman Ojha,c B Lee b I Abdulla,1,2,0,0,50.0,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Yogesh Nagar,c S Goswami b L Balaji,19,12,0,2,158.33,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Ajit Agarkar,run out (L Balaji/B Lee),0,0,0,0,0.0,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Morne Morkel,not out,6,5,1,0,120.0,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
,not out,1,1,0,0,100.0,Inn2,Delhi Daredevils,Kolkata Knight Riders,lost,9931,20:00:00,28,2011,4,"Arun Jaitley Stadium, Delhi"
Davy Jacobs,b A Singh,15,15,0,1,100.0,Inn1,Mumbai Indians,Rajasthan Royals,lost,9932,16:00:00,29,2011,4,"Sawai Mansingh Stadium, Jaipur"
Sachin Tendulkar,st D Yagnik b A Menaria,7,7,1,0,100.0,Inn1,Mumbai Indians,Rajasthan Royals,lost,9932,16:00:00,29,2011,4,"Sawai Mansingh Stadium, Jaipur"
Ambati Rayudu,c & b A Menaria,11,13,1,0,84.62,Inn1,Mumbai Indians,Rajasthan Royals,lost,9932,16:00:00,29,2011,4,"Sawai Mansingh Stadium, Jaipur"
Rohit Sharma,c J Botha b S Warne,13,22,1,0,59.09,Inn1,Mumbai Indians,Rajasthan Royals,lost,9932,16:00:00,29,2011,4,"Sawai Mansingh Stadium, Jaipur"
Andrew Symonds,b J Botha,17,26,1,0,65.38,Inn1,Mumbai Indians,Rajasthan Royals,lost,9932,16:00:00,29,2011,4,"Sawai Mansingh Stadium, Jaipur"
Kieron Pollard,lbw b J Botha,4,15,0,0,26.67,Inn1,Mumbai Indians,Rajasthan Royals,lost,9932,16:00:00,29,2011,4,"Sawai Mansingh Stadium, Jaipur"
Rajagopal Sathish,st D Yagnik b J Botha,7,6,0,0,116.67,Inn1,Mumbai Indians,Rajasthan Royals,lost,9932,16:00:00,29,2011,4,"Sawai Mansingh Stadium, Jaipur"
