,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
136,Shakib Al Hasan,c Sandeep Sharma b Axar,11,15,1,0,73.33,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,16401,20:00:00,19,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
137,Suryakumar Yadav,not out,11,9,2,0,122.22,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,16401,20:00:00,19,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
138,Yusuf Pathan,not out,12,6,2,0,200.00,Inn2,Kolkata Knight Riders,Kings XI Punjab,won,16401,20:00:00,19,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
139,Virat Kohli,c Southee b Krunal Pandya,33,30,3,0,110.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
140,KL Rahul,c Harbhajan b McClenaghan,23,14,2,2,164.29,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
141,AB de Villiers,st Parthiv Patel b Krunal Pandya,29,21,3,1,138.10,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
142,Shane Watson,c Parthiv Patel b Bumrah,5,10,0,0,50.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
143,Travis Head,run out (Harbhajan/Parthiv Patel),37,24,2,2,154.17,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
144,Sarfaraz Khan,c Krunal Pandya b Bumrah,28,18,2,2,155.56,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
145,Stuart Binny,c Hardik Pandya b Bumrah,1,2,0,0,50.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
146,Harshal Patel,not out,0,0,0,0,0.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
147,Kane Richardson,not out,1,1,0,0,100.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,lost,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
148,Rohit Sharma,c de Villiers b I Abdulla,62,44,4,3,140.91,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
149,Parthiv Patel,c de Villiers b Kane Richardson,5,6,1,0,83.33,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
150,Ambati Rayudu,c Kane Richardson b I Abdulla,31,23,5,0,134.78,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
151,Jos Buttler,c Watson b I Abdulla,28,14,2,2,200.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
152,Kieron Pollard,not out,39,19,4,3,205.26,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
153,Hardik Pandya,not out,2,3,0,0,66.67,Inn2,Mumbai Indians,Royal Challengers Bangalore,won,16402,20:00:00,20,2016,4,"Wankhede Stadium, Mumbai"
154,Aaron Finch,b Bhuvneshwar,0,4,0,0,0.00,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
155,Brendon McCullum,c Deepak Hooda b Bipul Sharma,18,17,1,1,105.88,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
156,Suresh Raina,c Henriques b Bhuvneshwar,75,51,9,0,147.06,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
157,Dinesh Karthik,c Bhuvneshwar b Deepak Hooda,8,9,1,0,88.89,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
158,Dwayne Bravo,c Bhuvneshwar b Barinder,8,12,0,0,66.67,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
159,Ravindra Jadeja,b Mustafizur,14,14,0,0,100.00,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
160,Akshdeep Nath,c Bipul Sharma b Bhuvneshwar,5,10,0,0,50.00,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
161,Dale Steyn,c E Morgan b Bhuvneshwar,1,2,0,0,50.00,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
162,Praveen Kumar,not out,1,1,0,0,100.00,Inn1,Gujarat Lions,Sunrisers Hyderabad,lost,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
163,David Warner,not out,74,48,9,0,154.17,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
164,Shikhar Dhawan,not out,53,41,5,0,129.27,Inn2,Sunrisers Hyderabad,Gujarat Lions,won,16403,20:00:00,21,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
165,Virat Kohli,c A Rahane b T Perera,80,63,7,2,126.98,Inn1,Royal Challengers Bangalore,Rising Pune Supergiants,won,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
166,KL Rahul,c Ishant b T Perera,7,10,1,0,70.00,Inn1,Royal Challengers Bangalore,Rising Pune Supergiants,won,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
167,AB de Villiers,c Ankit Sharma b T Perera,83,46,6,4,180.43,Inn1,Royal Challengers Bangalore,Rising Pune Supergiants,won,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
168,Shane Watson,not out,1,1,0,0,100.00,Inn1,Royal Challengers Bangalore,Rising Pune Supergiants,won,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
169,Sarfaraz Khan,not out,2,1,0,0,200.00,Inn1,Royal Challengers Bangalore,Rising Pune Supergiants,won,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
170,Ajinkya Rahane,st Rahul b Tabraiz Shamsi,60,46,8,0,130.43,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
171,Faf du Plessis,c Harshal Patel b Kane Richardson,2,3,0,0,66.67,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
172,Kevin Pietersen,retd hurt,0,1,0,0,0.00,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
173,Steven Smith,run out (Kohli),4,3,1,0,133.33,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
174,MS Dhoni,c de Villiers b Harshal Patel,41,38,3,0,107.89,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
175,Thisara Perera,c Mandeep b Watson,34,13,3,3,261.54,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
176,Rajat Bhatia,c Watson b Kane Richardson,21,11,1,1,190.91,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
177,Ravichandran Ashwin,c Harshal Patel b Watson,0,1,0,0,0.00,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
178,Ankit Sharma,not out,3,3,0,0,100.00,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
179,Murugan Ashwin,c de Villiers b Kane Richardson,0,1,0,0,0.00,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
180,,not out,0,0,0,0,0.00,Inn2,Rising Pune Supergiants,Royal Challengers Bangalore,lost,16404,20:00:00,22,2016,4,"Maharashtra Cricket Association Stadium, Pune"
181,Quinton de Kock,c Hardik Pandya b McClenaghan,9,7,2,0,128.57,Inn1,Delhi Daredevils,Mumbai Indians,won,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
182,Shreyas Iyer,c Rayudu b Hardik Pandya,19,20,1,1,95.00,Inn1,Delhi Daredevils,Mumbai Indians,won,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
183,Sanju Samson,c Southee b McClenaghan,60,48,4,2,125.00,Inn1,Delhi Daredevils,Mumbai Indians,won,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
184,Karun Nair,c Southee b Harbhajan,5,5,1,0,100.00,Inn1,Delhi Daredevils,Mumbai Indians,won,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
185,Jean-Paul Duminy,not out,49,31,3,2,158.06,Inn1,Delhi Daredevils,Mumbai Indians,won,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
186,Pawan Negi,not out,10,10,1,0,100.00,Inn1,Delhi Daredevils,Mumbai Indians,won,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
187,Rohit Sharma,run out (Negi/C Morris/de Kock),65,48,7,1,135.42,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
188,Parthiv Patel,run out (S Iyer/de Kock),1,4,0,0,25.00,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
189,Ambati Rayudu,b A Mishra,25,23,4,0,108.70,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
190,Krunal Pandya,run out (Zaheer),36,17,4,2,211.76,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
191,Jos Buttler,lbw b A Mishra,2,6,0,0,33.33,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
192,Kieron Pollard,c C Morris b Zaheer,19,18,0,1,105.56,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
193,Hardik Pandya,not out,2,2,0,0,100.00,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
194,Harbhajan Singh,lbw b C Morris,0,1,0,0,0.00,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
195,Tim Southee,not out,1,1,0,0,100.00,Inn2,Mumbai Indians,Delhi Daredevils,lost,16405,16:00:00,23,2016,4,"Arun Jaitley Stadium, Delhi"
196,Virat Kohli,not out,100,63,11,1,158.73,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
197,Shane Watson,c R Jadeja b D Kulkarni,6,6,1,0,100.00,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
198,AB de Villiers,c Raina b Tambe,20,16,2,0,125.00,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
199,KL Rahul,not out,51,35,4,3,145.71,Inn1,Royal Challengers Bangalore,Gujarat Lions,lost,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
200,Dwayne Smith,c de Villiers b Kane Richardson,32,21,3,2,152.38,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
201,Brendon McCullum,c & b Tabraiz Shamsi,42,24,5,2,175.00,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
202,Suresh Raina,c I Abdulla b Chahal,28,24,3,0,116.67,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
203,Dinesh Karthik,not out,50,39,3,0,128.21,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
204,Ravindra Jadeja,c Rahul b Watson,12,10,0,1,120.00,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
205,Dwayne Bravo,not out,4,1,1,0,400.00,Inn2,Gujarat Lions,Royal Challengers Bangalore,won,16407,16:00:00,24,2016,4,"Saurashtra Cricket Association Stadium, Rajkot"
206,Rohit Sharma,c Nikhil Naik b Sandeep Sharma,0,2,0,0,0.00,Inn1,Mumbai Indians,Kings XI Punjab,won,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
207,Parthiv Patel,c S Marsh b Johnson,81,58,10,2,139.66,Inn1,Mumbai Indians,Kings XI Punjab,won,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
208,Ambati Rayudu,c Vohra b Axar,65,37,4,4,175.68,Inn1,Mumbai Indians,Kings XI Punjab,won,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
209,Jos Buttler,b Mohit Sharma,24,13,3,1,184.62,Inn1,Mumbai Indians,Kings XI Punjab,won,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
210,Kieron Pollard,c Sandeep Sharma b Mohit Sharma,10,9,0,0,111.11,Inn1,Mumbai Indians,Kings XI Punjab,won,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
211,Hardik Pandya,c D Miller b Mohit Sharma,4,2,1,0,200.00,Inn1,Mumbai Indians,Kings XI Punjab,won,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
212,Krunal Pandya,not out,0,0,0,0,0.00,Inn1,Mumbai Indians,Kings XI Punjab,won,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
213,Murali Vijay,c J Buttler b Southee,19,13,2,1,146.15,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
214,Manan Vohra,c J Buttler b Bumrah,7,11,0,0,63.64,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
215,Shaun Marsh,c Rayudu b Southee,45,34,3,1,132.35,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
216,Glenn Maxwell,b Bumrah,56,39,5,1,143.59,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
217,David Miller,not out,30,17,1,2,176.47,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
218,Nikhil Naik,b Bumrah,1,3,0,0,33.33,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
219,Axar Patel,b McClenaghan,0,2,0,0,0.00,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
220,Mitchell Johnson,b McClenaghan,1,2,0,0,50.00,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
221,Mohit Sharma,not out,0,0,0,0,0.00,Inn2,Kings XI Punjab,Mumbai Indians,lost,16409,20:00:00,25,2016,4,"Punjab Cricket Association IS Bindra Stadium, Mohali"
222,David Warner,c A Rahane b Dinda,0,4,0,0,0.00,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
223,Shikhar Dhawan,not out,56,53,2,1,105.66,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
224,Aditya Tare,c T Perera b Dinda,8,14,1,0,57.14,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
225,Eoin Morgan,c Dhoni b Mitchell Marsh,0,2,0,0,0.00,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
226,Deepak Hooda,c Dhoni b Ashwin,1,9,0,0,11.11,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
227,Moises Henriques,c Dhoni b Mitchell Marsh,1,4,0,0,25.00,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
228,Naman Ojha,b Dinda,18,21,0,1,85.71,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
229,Bipul Sharma,run out (T Perera),5,5,0,0,100.00,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
230,Bhuvneshwar Kumar,c du Plessis b T Perera,21,8,3,1,262.50,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
231,Ashish Nehra,not out,0,0,0,0,0.00,Inn1,Sunrisers Hyderabad,Rising Pune Supergiants,lost,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
232,Ajinkya Rahane,c E Morgan b Bhuvneshwar,0,5,0,0,0.00,Inn2,Rising Pune Supergiants,Sunrisers Hyderabad,won,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
233,Faf du Plessis,c N Ojha b Henriques,30,21,3,2,142.86,Inn2,Rising Pune Supergiants,Sunrisers Hyderabad,won,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
234,Steven Smith,not out,46,36,7,0,127.78,Inn2,Rising Pune Supergiants,Sunrisers Hyderabad,won,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
235,MS Dhoni,c Tare b Nehra,5,4,1,0,125.00,Inn2,Rising Pune Supergiants,Sunrisers Hyderabad,won,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
236,Saurabh Tiwary,not out,0,0,0,0,0.00,Inn2,Rising Pune Supergiants,Sunrisers Hyderabad,won,16410,20:00:00,26,2016,4,"Rajiv Gandhi International Stadium, Hyderabad"
237,Dwayne Smith,lbw b Tahir,53,30,5,3,176.67,Inn1,Gujarat Lions,Delhi Daredevils,won,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
238,Brendon McCullum,b C Morris,60,36,6,3,166.67,Inn1,Gujarat Lions,Delhi Daredevils,won,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
239,Suresh Raina,c Nair b C Morris,2,5,0,0,40.00,Inn1,Gujarat Lions,Delhi Daredevils,won,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
240,Dinesh Karthik,c Duminy b Tahir,19,17,1,1,111.76,Inn1,Gujarat Lions,Delhi Daredevils,won,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
241,Ravindra Jadeja,c de Kock b Duminy,4,7,0,0,57.14,Inn1,Gujarat Lions,Delhi Daredevils,won,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
242,Ishan Kishan,c Duminy b Tahir,2,6,0,0,33.33,Inn1,Gujarat Lions,Delhi Daredevils,won,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
243,Dwayne Bravo,not out,7,6,0,0,116.67,Inn1,Gujarat Lions,Delhi Daredevils,won,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
244,James Faulkner,not out,22,13,2,0,169.23,Inn1,Gujarat Lions,Delhi Daredevils,won,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
245,Quinton de Kock,c Raina b D Kulkarni,5,11,1,0,45.45,Inn2,Delhi Daredevils,Gujarat Lions,lost,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
246,Sanju Samson,c Faulkner b D Kulkarni,1,6,0,0,16.67,Inn2,Delhi Daredevils,Gujarat Lions,lost,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
247,Karun Nair,c Tambe b D Kulkarni,9,7,1,0,128.57,Inn2,Delhi Daredevils,Gujarat Lions,lost,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
248,Jean-Paul Duminy,c & b DJ Bravo,48,43,3,1,111.63,Inn2,Delhi Daredevils,Gujarat Lions,lost,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
249,Rishabh Pant,c P Kumar b Faulkner,20,17,2,0,117.65,Inn2,Delhi Daredevils,Gujarat Lions,lost,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
250,Chris Morris,not out,82,32,4,8,256.25,Inn2,Delhi Daredevils,Gujarat Lions,lost,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
251,Pawan Negi,not out,3,4,0,0,75.00,Inn2,Delhi Daredevils,Gujarat Lions,lost,16411,20:00:00,27,2016,4,"Arun Jaitley Stadium, Delhi"
252,Robin Uthappa,c K Pollard b Harbhajan,36,20,1,2,180.00,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
253,Gautam Gambhir,c K Pollard b McClenaghan,59,45,6,1,131.11,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
254,Shakib Al Hasan,c Parthiv Patel b Hardik Pandya,6,4,1,0,150.00,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
255,Suryakumar Yadav,c & b Southee,21,17,2,0,123.53,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
256,Andre Russell,b Southee,22,16,3,0,137.50,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
257,Chris Lynn,not out,10,10,0,0,100.00,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
258,Yusuf Pathan,not out,19,8,4,0,237.50,Inn1,Kolkata Knight Riders,Mumbai Indians,lost,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
259,Rohit Sharma,not out,68,49,8,2,138.78,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
260,Parthiv Patel,c Y Pathan b Umesh,1,2,0,0,50.00,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
261,Ambati Rayudu,c Suryakumar Yadav b Shakib,32,20,5,1,160.00,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
262,Krunal Pandya,b Narine,6,5,1,0,120.00,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
263,Jos Buttler,c Chris Lynn b Narine,15,15,2,0,100.00,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
264,Kieron Pollard,not out,51,17,2,6,300.00,Inn2,Mumbai Indians,Kolkata Knight Riders,won,16412,20:00:00,28,2016,4,"Wankhede Stadium, Mumbai"
265,Ajinkya Rahane,run out (DJ Bravo),53,45,5,0,117.78,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
266,Saurabh Tiwary,run out (Raina),1,2,0,0,50.00,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
267,Steven Smith,b DJ Bravo,101,54,8,5,187.04,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
268,MS Dhoni,not out,30,18,2,2,166.67,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
269,Thisara Perera,not out,3,2,0,0,150.00,Inn1,Rising Pune Supergiants,Gujarat Lions,lost,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
270,Dwayne Smith,b T Perera,63,37,9,1,170.27,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
271,Brendon McCullum,c A Morkel b R Bhatia,43,22,5,2,195.45,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
272,Suresh Raina,b T Perera,34,28,2,0,121.43,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
273,Dinesh Karthik,c A Rahane b Dinda,33,20,4,0,165.00,Inn2,Gujarat Lions,Rising Pune Supergiants,won,16413,20:00:00,29,2016,4,"Maharashtra Cricket Association Stadium, Pune"
