,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
144,Tilak Varma,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Kolkata Knight Riders,lost,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",14504
145,Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Kolkata Knight Riders,lost,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",657
146,3,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Kolkata Knight Riders,lost,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",
147,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Mumbai Indians,won,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",1447
148,Venkatesh Iyer,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Mumbai Indians,won,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",10917
149,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Mumbai Indians,won,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",9428
150,Sam Billings (wk),not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Mumbai Indians,won,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",7990
151,Nitish Rana,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Mumbai Indians,won,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",9204
152,Andre Russell,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Mumbai Indians,won,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",7736
153,Pat Cummins,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Mumbai Indians,won,45951,19:30:00,6,2022,4,"Maharashtra Cricket Association Stadium, Pune",8095
154,Prithvi Shaw,not out,31,14,3,2,221.43,Inn1,Delhi Capitals,Lucknow Super Giants,lost,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",12094
155,Warner,b Pathan,13,10,0,1,130.00,Inn1,Delhi Capitals,Lucknow Super Giants,lost,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",1739
156,Rovman Powell,c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Capitals,Lucknow Super Giants,lost,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",11445
157,Pant (c & wk),not out,116,54,8,9,214.81,Inn1,Delhi Capitals,Lucknow Super Giants,lost,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",10744
158,Sarfaraz Khan,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Capitals,Lucknow Super Giants,lost,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",9429
159,6,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Capitals,Lucknow Super Giants,lost,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",
160,,b Pathan,25,17,4,1,147.06,Inn1,Delhi Capitals,Lucknow Super Giants,lost,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",
161,KL Rahul (c),not out,31,14,3,2,221.43,Inn2,Lucknow Super Giants,Delhi Capitals,won,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",8733
162,Quinton de Kock (wk),b Pathan,13,10,0,1,130.00,Inn2,Lucknow Super Giants,Delhi Capitals,won,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",8520
163,Evin Lewis,c Pathan b Mota,32,13,2,3,246.15,Inn2,Lucknow Super Giants,Delhi Capitals,won,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",8579
164,Deepak Hooda,not out,116,54,8,9,214.81,Inn2,Lucknow Super Giants,Delhi Capitals,won,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",9427
165,Krunal Pandya,lbw b Hopes,2,3,0,0,66.67,Inn2,Lucknow Super Giants,Delhi Capitals,won,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",11311
166,Ayush Badoni,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Lucknow Super Giants,Delhi Capitals,won,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",13907
167,6,b Pathan,25,17,4,1,147.06,Inn2,Lucknow Super Giants,Delhi Capitals,won,45956,19:30:00,7,2022,4,"Dr DY Patil Sports Academy, Mumbai",
168,Mayank Agarwal (c),not out,31,14,3,2,221.43,Inn1,Punjab Kings,Gujarat Titans,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",2195
169,Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Punjab Kings,Gujarat Titans,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",1446
170,Bairstow (wk),c Pathan b Mota,32,13,2,3,246.15,Inn1,Punjab Kings,Gujarat Titans,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",6507
171,Livingstone,not out,116,54,8,9,214.81,Inn1,Punjab Kings,Gujarat Titans,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",10045
172,Jitesh Sharma,lbw b Hopes,2,3,0,0,66.67,Inn1,Punjab Kings,Gujarat Titans,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",10214
173,Odean Smith,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Punjab Kings,Gujarat Titans,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",11215
174,Shahrukh Khan,b Pathan,25,17,4,1,147.06,Inn1,Punjab Kings,Gujarat Titans,lost,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",10226
175,Matthew Wade (wk),not out,31,14,3,2,221.43,Inn2,Gujarat Titans,Punjab Kings,won,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",1649
176,Shubman Gill,b Pathan,13,10,0,1,130.00,Inn2,Gujarat Titans,Punjab Kings,won,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",11808
177,Sai Sudharsan,c Pathan b Mota,32,13,2,3,246.15,Inn2,Gujarat Titans,Punjab Kings,won,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",13866
178,Hardik Pandya (c),not out,116,54,8,9,214.81,Inn2,Gujarat Titans,Punjab Kings,won,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",9647
179,David Miller,lbw b Hopes,2,3,0,0,66.67,Inn2,Gujarat Titans,Punjab Kings,won,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",6349
180,Rahul Tewatia,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Gujarat Titans,Punjab Kings,won,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",9693
181,7,b Pathan,25,17,4,1,147.06,Inn2,Gujarat Titans,Punjab Kings,won,45961,19:30:00,8,2022,4,"Brabourne Stadium, Mumbai",
182,Uthappa,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Sunrisers Hyderabad,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",527
183,Ruturaj Gaikwad,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Sunrisers Hyderabad,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",11813
184,Moeen,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Sunrisers Hyderabad,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",6692
185,Rayudu,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Sunrisers Hyderabad,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",6311
186,Shivam Dube,lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Sunrisers Hyderabad,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",11195
187,Ravindra Jadeja (c),c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Sunrisers Hyderabad,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",587
188,Dhoni (wk),b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Sunrisers Hyderabad,lost,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",265
189,Abhishek Sharma,not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",12086
190,Kane Williamson (c),b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",6326
191,Rahul Tripathi,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",9012
192,Nicholas Pooran (wk),not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",9406
193,4,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",
194,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",
195,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",
196,,b Pathan,25,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",
197,,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Chennai Super Kings,won,45966,15:30:00,9,2022,4,"Dr DY Patil Sports Academy, Mumbai",
198,Prithvi Shaw,not out,31,14,3,2,221.43,Inn1,Delhi Capitals,Kolkata Knight Riders,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",12094
199,Warner,b Pathan,13,10,0,1,130.00,Inn1,Delhi Capitals,Kolkata Knight Riders,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",1739
200,Pant (c & wk),c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Capitals,Kolkata Knight Riders,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",10744
201,Lalit Yadav,not out,116,54,8,9,214.81,Inn1,Delhi Capitals,Kolkata Knight Riders,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",13252
202,Rovman Powell,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Capitals,Kolkata Knight Riders,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",11445
203,Axar,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Capitals,Kolkata Knight Riders,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",8808
204,Thakur,b Pathan,25,17,4,1,147.06,Inn1,Delhi Capitals,Kolkata Knight Riders,won,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",8683
205,Ajinkya Rahane,not out,31,14,3,2,221.43,Inn2,Kolkata Knight Riders,Delhi Capitals,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",1447
206,Venkatesh Iyer,b Pathan,13,10,0,1,130.00,Inn2,Kolkata Knight Riders,Delhi Capitals,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",10917
207,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Kolkata Knight Riders,Delhi Capitals,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",9428
208,Nitish Rana,not out,116,54,8,9,214.81,Inn2,Kolkata Knight Riders,Delhi Capitals,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",9204
209,Andre Russell,lbw b Hopes,2,3,0,0,66.67,Inn2,Kolkata Knight Riders,Delhi Capitals,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",7736
210,Sam Billings (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kolkata Knight Riders,Delhi Capitals,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",7990
211,Pat Cummins,b Pathan,25,17,4,1,147.06,Inn2,Kolkata Knight Riders,Delhi Capitals,lost,45976,15:30:00,10,2022,4,"Brabourne Stadium, Mumbai",8095
212,Wade (wk),not out,31,14,3,2,221.43,Inn1,Gujarat Titans,Sunrisers Hyderabad,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",1649
213,Shubman Gill,b Pathan,13,10,0,1,130.00,Inn1,Gujarat Titans,Sunrisers Hyderabad,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",11808
214,Sai Sudharsan,c Pathan b Mota,32,13,2,3,246.15,Inn1,Gujarat Titans,Sunrisers Hyderabad,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",13866
215,Hardik Pandya (c),not out,116,54,8,9,214.81,Inn1,Gujarat Titans,Sunrisers Hyderabad,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",9647
216,Miller,lbw b Hopes,2,3,0,0,66.67,Inn1,Gujarat Titans,Sunrisers Hyderabad,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",6349
217,Abhinav Manohar,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Gujarat Titans,Sunrisers Hyderabad,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",10499
218,Rahul Tewatia,b Pathan,25,17,4,1,147.06,Inn1,Gujarat Titans,Sunrisers Hyderabad,lost,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",9693
219,Abhishek Sharma,not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Gujarat Titans,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",12086
220,Kane Williamson (c),b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Gujarat Titans,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",6326
221,Rahul Tripathi,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Gujarat Titans,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",9012
222,Nicholas Pooran (wk),not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Gujarat Titans,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",9406
223,Aiden Markram,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Gujarat Titans,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",9582
224,6,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Gujarat Titans,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",
225,,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Gujarat Titans,won,45986,19:30:00,11,2022,4,"Dr DY Patil Sports Academy, Mumbai",
226,Ruturaj Gaikwad,not out,31,14,3,2,221.43,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",11813
227,Uthappa,b Pathan,13,10,0,1,130.00,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",527
228,Moeen,c Pathan b Mota,32,13,2,3,246.15,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",6692
229,Shivam Dube,not out,116,54,8,9,214.81,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",11195
230,Ravindra Jadeja (c),lbw b Hopes,2,3,0,0,66.67,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",587
231,Dhoni (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",265
232,13,b Pathan,25,17,4,1,147.06,Inn1,Chennai Super Kings,Royal Challengers Bangalore,won,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",
233,Faf du Plessis (c),not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",7825
234,Anuj Rawat,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",13135
235,Virat Kohli,c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",1413
236,Glenn Maxwell,not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",7662
237,Shahbaz Ahmed,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",14606
238,Suyash Prabhudessai,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",12669
239,Dinesh Karthik (wk),b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Chennai Super Kings,lost,45991,19:30:00,12,2022,4,"Dr DY Patil Sports Academy, Mumbai",145
240,Mayank Agarwal (c),not out,31,14,3,2,221.43,Inn1,Punjab Kings,Mumbai Indians,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",2195
241,Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Punjab Kings,Mumbai Indians,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",1446
242,Bairstow,c Pathan b Mota,32,13,2,3,246.15,Inn1,Punjab Kings,Mumbai Indians,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",6507
243,Livingstone,not out,116,54,8,9,214.81,Inn1,Punjab Kings,Mumbai Indians,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",10045
244,Jitesh Sharma (wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Punjab Kings,Mumbai Indians,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",10214
245,Shahrukh Khan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Punjab Kings,Mumbai Indians,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",10226
246,Odean Smith,b Pathan,25,17,4,1,147.06,Inn1,Punjab Kings,Mumbai Indians,won,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",11215
247,Rohit Sharma (c),not out,31,14,3,2,221.43,Inn2,Mumbai Indians,Punjab Kings,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",576
248,Ishan Kishan (wk),b Pathan,13,10,0,1,130.00,Inn2,Mumbai Indians,Punjab Kings,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",10276
249,Dewald Brevis,c Pathan b Mota,32,13,2,3,246.15,Inn2,Mumbai Indians,Punjab Kings,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",20538
250,Tilak Varma,not out,116,54,8,9,214.81,Inn2,Mumbai Indians,Punjab Kings,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",14504
251,Suryakumar Yadav,lbw b Hopes,2,3,0,0,66.67,Inn2,Mumbai Indians,Punjab Kings,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",7915
252,Kieron Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Mumbai Indians,Punjab Kings,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",657
253,Jaydev Unadkat,b Pathan,25,17,4,1,147.06,Inn2,Mumbai Indians,Punjab Kings,lost,45996,19:30:00,13,2022,4,"Maharashtra Cricket Association Stadium, Pune",6327
254,Wade (wk),not out,31,14,3,2,221.43,Inn1,Gujarat Titans,Rajasthan Royals,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",1649
255,Shubman Gill,b Pathan,13,10,0,1,130.00,Inn1,Gujarat Titans,Rajasthan Royals,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",11808
256,Vijay Shankar,c Pathan b Mota,32,13,2,3,246.15,Inn1,Gujarat Titans,Rajasthan Royals,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",8204
257,Hardik Pandya (c),not out,116,54,8,9,214.81,Inn1,Gujarat Titans,Rajasthan Royals,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",9647
258,Abhinav Manohar,lbw b Hopes,2,3,0,0,66.67,Inn1,Gujarat Titans,Rajasthan Royals,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",10499
259,Miller,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Gujarat Titans,Rajasthan Royals,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",6349
260,4,b Pathan,25,17,4,1,147.06,Inn1,Gujarat Titans,Rajasthan Royals,won,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",
261,Jos Buttler,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",2258
262,Devdutt Padikkal,b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",13088
263,Ravichandran Ashwin,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",1593
264,Sanju Samson (c & wk),not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",8271
265,Rassie van der Dussen,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",9554
266,Shimron Hetmyer,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",9789
267,Riyan Parag,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Gujarat Titans,lost,46001,19:30:00,14,2022,4,"Dr DY Patil Sports Academy, Mumbai",12305
268,Venkatesh Iyer,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",10917
269,Finch,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",1643
270,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",9428
271,Narine,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",2276
272,Nitish Rana,lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",9204
273,Jackson (wk),c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",8846
274,Russell,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Sunrisers Hyderabad,lost,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",7736
275,Abhishek Sharma,not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",12086
276,Kane Williamson (c),b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",6326
277,Rahul Tripathi,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",9012
278,Aiden Markram,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",9582
279,Nicholas Pooran (wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",9406
280,12,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",
281,,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Kolkata Knight Riders,won,46006,19:30:00,15,2022,4,"Brabourne Stadium, Mumbai",
282,Rahul (c),not out,31,14,3,2,221.43,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai",8733
283,de Kock (wk),b Pathan,13,10,0,1,130.00,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai",8520
284,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai",1836
285,Stoinis,not out,116,54,8,9,214.81,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai",8989
286,Deepak Hooda,lbw b Hopes,2,3,0,0,66.67,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai",9427
287,Krunal Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Lucknow Super Giants,Mumbai Indians,won,46011,15:30:00,16,2022,4,"Brabourne Stadium, Mumbai",11311
