,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
145,,not out,71,48,10,0,147.92,Inn2,Mumbai Indians,Kolkata Knight Riders,won,10624,20:00:00,22,2010,3,"Brabourne Stadium, Mumbai"
146,Eoin Morgan,b Morkel,1,4,0,0,25.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
147,Virat Kohli,st Patel b Muralitharan,24,16,2,1,150.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
148,Robin Uthappa,not out,68,38,3,6,178.95,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
149,Rahul Dravid,b Muralitharan,14,11,3,0,127.27,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
150,Manish Pandey,c Raina b Muralitharan,20,28,2,0,71.43,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
151,Jacques Kallis,b Balaji,19,17,4,0,111.76,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
152,,not out,11,7,0,1,157.14,Inn1,Royal Challengers Bangalore,Chennai Super Kings,won,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
153,Ravichandran Ashwin,not out,11,10,1,0,110.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
154,Lakshmipathy Balaji,not out,0,2,0,0,0.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
155,Albie Morkel,b Vinay Kumar,19,19,1,1,100.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
156,S Badrinath,c sub (KP Appanna) b Vinay Kumar,31,17,5,1,182.35,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
157,Murali Vijay,c Morgan b Kumble,3,7,0,0,42.86,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
158,Suresh Raina,c Kallis b Vinay Kumar,9,7,0,1,128.57,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
159,George Bailey,c Boucher b Vinay Kumar,18,27,2,0,66.67,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
160,Matthew Hayden,run out (Dravid),32,28,5,0,114.29,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
161,Parthiv Patel,c Boucher b Kumar,1,3,0,0,33.33,Inn2,Chennai Super Kings,Royal Challengers Bangalore,lost,10625,20:00:00,23,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
162,Abhishek Jhunjhunwala,not out,0,0,0,0,0.00,Inn1,Rajasthan Royals,Kings XI Punjab,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
163,Yusuf Pathan,c Yuvraj Singh b Srivastava,28,19,1,1,147.37,Inn1,Rajasthan Royals,Kings XI Punjab,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
164,Adam Voges,not out,45,24,5,1,187.50,Inn1,Rajasthan Royals,Kings XI Punjab,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
165,Naman Ojha,c Srivastava b Sreesanth,13,10,3,0,130.00,Inn1,Rajasthan Royals,Kings XI Punjab,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
166,Faiz Fazal,run out (Chawla),45,38,5,1,118.42,Inn1,Rajasthan Royals,Kings XI Punjab,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
167,Michael Lumb,st Sangakkara b Chawla,41,30,7,0,136.67,Inn1,Rajasthan Royals,Kings XI Punjab,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
168,,run out (Chawla/Pathan),1,1,0,0,100.00,Inn1,Rajasthan Royals,Kings XI Punjab,won,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
169,Rusty Theron,c Patel b Tait,2,4,0,0,50.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
170,S Sreesanth,not out,0,2,0,0,0.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
171,Piyush Chawla,c Tait b Pathan,8,8,1,0,100.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
172,Mohammad Kaif,lbw b Pathan,8,8,1,0,100.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
173,Irfan Pathan,run out (Jhunjhunwala),1,1,0,0,100.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
174,Mahela Jayawardene,c Jhunjhunwala b Trivedi,23,22,0,1,104.55,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
175,Shalabh Srivastava,b Tait,0,1,0,0,0.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
176,Yuvraj Singh,c Fazal b Trivedi,15,13,0,1,115.38,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
177,Manvinder Bisla,c Lumb b Warne,35,18,4,2,194.44,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
178,Kumar Sangakkara,c Fazal b Tait,29,13,6,0,223.08,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
179,,c Trivedi b Patel,25,26,1,0,96.15,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10626,20:00:00,24,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
180,Andrew McDonald,not out,18,12,1,1,150.00,Inn1,Delhi Daredevils,Royal Challengers Bangalore,won,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
181,Dinesh Karthik,run out (Steyn),17,19,1,0,89.47,Inn1,Delhi Daredevils,Royal Challengers Bangalore,won,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
182,Virender Sehwag,c Kohli b Vinay Kumar,12,11,2,0,109.09,Inn1,Delhi Daredevils,Royal Challengers Bangalore,won,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
183,AB de Villiers,run out (Morgan),45,35,3,0,128.57,Inn1,Delhi Daredevils,Royal Challengers Bangalore,won,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
184,David Warner,c Vinay Kumar b Steyn,33,14,3,2,235.71,Inn1,Delhi Daredevils,Royal Challengers Bangalore,won,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
185,,not out,50,29,5,2,172.41,Inn1,Delhi Daredevils,Royal Challengers Bangalore,won,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
186,Anil Kumble,not out,1,1,0,0,100.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
187,Praveen Kumar,c de Villiers b Yadav,0,1,0,0,0.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
188,Dale Steyn,b McDonald,8,9,1,0,88.89,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
189,Vinay Kumar,run out (Mishra/Nannes),2,2,0,0,100.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
190,Mark Boucher,c Sehwag b Sangwan,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
191,Manish Pandey,b McDonald,39,29,4,1,134.48,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
192,Virat Kohli,not out,38,23,4,1,165.22,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
193,Eoin Morgan,run out (de Villiers/Karthik),17,13,2,0,130.77,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
194,Rahul Dravid,run out (Yadav/Karthik),1,1,0,0,100.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
195,Jacques Kallis,b Mishra,27,29,3,0,93.10,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
196,,c Karthik b Mishra,15,10,1,1,150.00,Inn2,Royal Challengers Bangalore,Delhi Daredevils,lost,10627,16:00:00,25,2010,3,"M.Chinnaswamy Stadium, Bengaluru"
197,Pragyan Ojha,not out,0,0,0,0,0.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
198,RP Singh,not out,1,4,0,0,25.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
199,Rahul Sharma,c Jhunjhunwala b Narwal,10,5,0,1,200.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
200,Chaminda Vaas,run out (Dogra),8,13,0,0,61.54,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
201,Venugopal Rao,run out (Jhunjhunwala),2,5,0,0,40.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
202,Tirumalsetti Suman,b Tait,9,15,0,0,60.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
203,Andrew Symonds,run out (Jhunjhunwala/Warne),22,14,3,0,157.14,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
204,Rohit Sharma,c Lumb b Tait,49,35,2,3,140.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
205,VVS Laxman,c Pathan b Tait,10,12,1,0,83.33,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
206,Herschelle Gibbs,st Ojha b Warne,25,14,2,2,178.57,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
207,,c Pathan b Narwal,1,3,0,0,33.33,Inn1,Deccan Chargers,Rajasthan Royals,lost,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
208,Michael Lumb,run out (Singh/Gilchrist),45,32,7,0,140.63,Inn2,Rajasthan Royals,Deccan Chargers,won,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
209,Yusuf Pathan,not out,73,34,2,8,214.71,Inn2,Rajasthan Royals,Deccan Chargers,won,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
210,Faiz Fazal,not out,8,11,1,0,72.73,Inn2,Rajasthan Royals,Deccan Chargers,won,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
211,,st Gilchrist b Ojha,14,17,1,1,82.35,Inn2,Rajasthan Royals,Deccan Chargers,won,10629,20:00:00,26,2010,3,"Narendra Modi Stadium, Ahmedabad"
212,Wriddhiman Saha,not out,0,0,0,0,0.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,won,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
213,Angelo Mathews,c Lee b Pathan,19,11,2,0,172.73,Inn1,Kolkata Knight Riders,Kings XI Punjab,won,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
214,David Hussey,b Chawla,3,5,0,0,60.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,won,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
215,Mandeep Singh,c Lee b Srivastava,4,7,1,0,57.14,Inn1,Kolkata Knight Riders,Kings XI Punjab,won,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
216,Manoj Tiwary,not out,75,47,8,2,159.57,Inn1,Kolkata Knight Riders,Kings XI Punjab,won,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
217,Sourav Ganguly,c Chawla b Pathan,50,40,6,1,125.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,won,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
218,Chris Gayle,c Bisla b Srivastava,14,12,3,0,116.67,Inn1,Kolkata Knight Riders,Kings XI Punjab,won,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
219,Brett Lee,not out,7,5,1,0,140.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,lost,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
220,Irfan Pathan,c & b Bond,22,14,1,1,157.14,Inn2,Kings XI Punjab,Kolkata Knight Riders,lost,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
221,Karan Goel,not out,17,17,1,1,100.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,lost,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
222,Mahela Jayawardene,b Mathews,16,15,1,0,106.67,Inn2,Kings XI Punjab,Kolkata Knight Riders,lost,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
223,Ravi Bopara,lbw b Bond,0,2,0,0,0.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,lost,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
224,Manvinder Bisla,c Hussey b Agarkar,22,24,3,0,91.67,Inn2,Kings XI Punjab,Kolkata Knight Riders,lost,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
225,Kumar Sangakkara,st Saha b Gayle,30,27,3,0,111.11,Inn2,Kings XI Punjab,Kolkata Knight Riders,lost,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
226,,c Tiwary b Agarkar,24,16,3,1,150.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,lost,10630,20:00:00,27,2010,3,"Punjab Cricket Association IS Bindra Stadium, Mohali"
227,Shaun Tait,not out,1,1,0,0,100.00,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
228,Sumit Narwal,not out,2,2,0,0,100.00,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
229,Adam Voges,c Muralitharan b Morkel,20,19,1,0,105.26,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
230,Abhishek Jhunjhunwala,c Vijay b Thushara,11,6,2,0,183.33,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
231,Yusuf Pathan,c Raina b Jakati,8,6,1,0,133.33,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
232,Faiz Fazal,c Vijay b Jakati,17,18,1,0,94.44,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
233,Michael Lumb,c Thushara b Morkel,30,16,3,2,187.50,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
234,Naman Ojha,c Joginder Sharma b Thushara,80,49,6,5,163.27,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
235,Shane Warne,run out (Jakati/Dhoni),0,0,0,0,0.00,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
236,,run out (Dhoni/Thushara),5,3,1,0,166.67,Inn1,Rajasthan Royals,Chennai Super Kings,won,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
237,Thilan Thushara,not out,2,3,0,0,66.67,Inn2,Chennai Super Kings,Rajasthan Royals,lost,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
238,Albie Morkel,c Fazal b Tait,28,12,1,3,233.33,Inn2,Chennai Super Kings,Rajasthan Royals,lost,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
239,Arun Karthik,not out,3,5,0,0,60.00,Inn2,Chennai Super Kings,Rajasthan Royals,lost,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
240,S Badrinath,c Pathan b Tait,25,27,2,0,92.59,Inn2,Chennai Super Kings,Rajasthan Royals,lost,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
241,MS Dhoni,run out (Voges/Ojha),21,19,2,0,110.53,Inn2,Chennai Super Kings,Rajasthan Royals,lost,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
242,Murali Vijay,run out (Pathan),42,28,4,2,150.00,Inn2,Chennai Super Kings,Rajasthan Royals,lost,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
243,Suresh Raina,b Warne,14,12,1,0,116.67,Inn2,Chennai Super Kings,Rajasthan Royals,lost,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
244,Matthew Hayden,c & b Pathan,19,14,1,1,135.71,Inn2,Chennai Super Kings,Rajasthan Royals,lost,10631,16:00:00,28,2010,3,"Narendra Modi Stadium, Ahmedabad"
245,Kedar Jadhav,not out,4,1,1,0,400.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
246,Paul Collingwood,c Hussey b Langeveldt,53,45,3,2,117.78,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
247,Dinesh Karthik,b Sharma,0,1,0,0,0.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
248,Gautam Gambhir,lbw b Langeveldt,1,2,0,0,50.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
249,David Warner,not out,107,69,9,5,155.07,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
250,,st Saha b Gayle,8,3,2,0,266.67,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
251,Charl Langeveldt,b McDonald,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
252,Murali Kartik,run out (Karthik),1,2,0,0,50.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
253,Ajit Agarkar,c & b Collingwood,17,13,1,0,130.77,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
254,Wriddhiman Saha,not out,20,17,2,0,117.65,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
255,Angelo Mathews,b Yadav,24,18,3,0,133.33,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
256,Chris Gayle,c Mishra b Bhatia,30,21,2,2,142.86,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
257,David Hussey,c Gambhir b Yadav,29,32,2,1,90.63,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
258,Manoj Tiwary,b McDonald,0,3,0,0,0.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
259,Mandeep Singh,st Karthik b Mishra,0,4,0,0,0.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
260,,b Nannes,5,10,1,0,50.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,10633,20:00:00,29,2010,3,"Arun Jaitley Stadium, Delhi"
261,Vikramjeet Singh Malik,b Khan,6,5,1,0,120.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
262,Piyush Chawla,run out (McLaren),22,13,3,0,169.23,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
263,Karan Goel,b Malinga,1,3,0,0,33.33,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
264,Brett Lee,c Pollard b Khan,3,3,0,0,100.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
265,Manvinder Bisla,c Khan b Malinga,11,10,1,0,110.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
266,Mahela Jayawardene,run out (Malinga/Rayudu),20,18,2,0,111.11,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
267,Shaun Marsh,b Malinga,57,47,6,1,121.28,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
268,Ravi Bopara,lbw b Khan,1,4,0,0,25.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
269,Shalabh Srivastava,not out,1,1,0,0,100.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
270,Irfan Pathan,c Harbhajan Singh b Malinga,18,14,1,0,128.57,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
271,,c Harbhajan Singh b Bravo,2,3,0,0,66.67,Inn1,Kings XI Punjab,Mumbai Indians,lost,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
272,Harbhajan Singh,not out,1,1,0,0,100.00,Inn2,Mumbai Indians,Kings XI Punjab,won,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
273,Rajagopal Sathish,not out,17,9,2,0,188.89,Inn2,Mumbai Indians,Kings XI Punjab,won,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
274,Dwayne Bravo,c & b Bopara,8,4,0,1,200.00,Inn2,Mumbai Indians,Kings XI Punjab,won,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
275,Saurabh Tiwary,c Goel b Bopara,31,23,1,2,134.78,Inn2,Mumbai Indians,Kings XI Punjab,won,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
276,Ambati Rayudu,c Yuvraj Singh b Srivastava,9,12,1,0,75.00,Inn2,Mumbai Indians,Kings XI Punjab,won,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
277,Sachin Tendulkar,c Pathan b Chawla,11,15,2,0,73.33,Inn2,Mumbai Indians,Kings XI Punjab,won,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
278,Kieron Pollard,c Bopara b Pathan,20,13,2,1,153.85,Inn2,Mumbai Indians,Kings XI Punjab,won,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
279,Shikhar Dhawan,c Marsh b Bopara,50,40,6,0,125.00,Inn2,Mumbai Indians,Kings XI Punjab,won,10634,20:00:00,30,2010,3,"Brabourne Stadium, Mumbai"
280,Kevin Pietersen,not out,23,14,2,1,164.29,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,10635,16:00:00,31,2010,3,"MA Chidambaram Stadium, Chennai"
281,Virat Kohli,c Vijay b Jakati,34,24,3,1,141.67,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,10635,16:00:00,31,2010,3,"MA Chidambaram Stadium, Chennai"
282,Jacques Kallis,run out (Raina/Jakati),52,49,7,0,106.12,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,10635,16:00:00,31,2010,3,"MA Chidambaram Stadium, Chennai"
283,Robin Uthappa,c Gony b Jakati,21,13,1,2,161.54,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,10635,16:00:00,31,2010,3,"MA Chidambaram Stadium, Chennai"
284,Manish Pandey,c Dhoni b Thushara,5,7,1,0,71.43,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,10635,16:00:00,31,2010,3,"MA Chidambaram Stadium, Chennai"
285,,not out,21,13,2,1,161.54,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,10635,16:00:00,31,2010,3,"MA Chidambaram Stadium, Chennai"
