,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
149,Washington Sundar,10945,3,0,23,1,0,0,7.70,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
150,Harshal Patel,8175,4,0,47,3,0,3,11.80,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
151,Shreyas Gopal,9746,3,0,35,0,0,0,11.70,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
152,Chetan Sakariya,13494,4,0,35,0,0,1,8.80,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
153,Chris Morris,8333,3,0,38,0,0,0,12.70,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
154,Mustafizur Rahman,9863,3.3,0,34,0,0,5,9.70,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
155,Rahul Tewatia,9693,2,0,23,0,0,0,11.50,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
156,Riyan Parag,12305,1,0,14,0,0,0,14.00,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,35663,19:30:00,22,2021,4,"Wankhede Stadium, Mumbai"
157,Henriques,1437,3,0,12,0,0,0,4.00,Punjab Kings,Mumbai Indians,Inn1,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
158,Deepak Hooda,9427,3,0,15,1,0,0,5.00,Punjab Kings,Mumbai Indians,Inn1,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
159,Shami,7909,4,0,21,2,0,0,5.20,Punjab Kings,Mumbai Indians,Inn1,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
160,Ravi Bishnoi,14659,4,0,21,2,0,0,5.20,Punjab Kings,Mumbai Indians,Inn1,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
161,Fabian Allen,9785,3,0,30,0,0,0,10.00,Punjab Kings,Mumbai Indians,Inn1,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
162,Arshdeep Singh,13217,3,0,28,1,0,2,9.30,Punjab Kings,Mumbai Indians,Inn1,won,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
163,Trent Boult,8117,2.4,0,30,0,1,0,11.20,Mumbai Indians,Punjab Kings,Inn2,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
164,Krunal Pandya,11311,3,0,31,0,0,3,10.30,Mumbai Indians,Punjab Kings,Inn2,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
165,Jasprit Bumrah,9311,3,0,21,0,0,0,7.00,Mumbai Indians,Punjab Kings,Inn2,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
166,Rahul Chahar,12087,4,0,19,1,0,0,4.80,Mumbai Indians,Punjab Kings,Inn2,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
167,Jayant Yadav,8182,4,0,20,0,0,0,5.00,Mumbai Indians,Punjab Kings,Inn2,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
168,Kieron Pollard,657,1,0,11,0,0,0,11.00,Mumbai Indians,Punjab Kings,Inn2,lost,35668,19:30:00,23,2021,4,"MA Chidambaram Stadium, Chennai"
169,Unadkat,6327,4,0,25,1,0,0,6.20,Rajasthan Royals,Kolkata Knight Riders,Inn1,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
170,Chetan Sakariya,13494,4,0,31,1,1,4,7.80,Rajasthan Royals,Kolkata Knight Riders,Inn1,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
171,Mustafizur,9863,4,0,22,1,0,0,5.50,Rajasthan Royals,Kolkata Knight Riders,Inn1,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
172,Chris Morris,8333,4,0,23,4,0,1,5.80,Rajasthan Royals,Kolkata Knight Riders,Inn1,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
173,Rahul Tewatia,9693,3,0,24,0,0,0,8.00,Rajasthan Royals,Kolkata Knight Riders,Inn1,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
174,Shivam Dube,11195,1,0,5,0,0,0,5.00,Rajasthan Royals,Kolkata Knight Riders,Inn1,won,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
175,Shivam Mavi,12345,4,0,19,1,0,3,4.80,Kolkata Knight Riders,Rajasthan Royals,Inn2,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
176,Pat Cummins,8095,3.5,0,36,0,0,1,9.40,Kolkata Knight Riders,Rajasthan Royals,Inn2,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
177,Varun Chakravarthy,12926,4,0,32,2,0,0,8.00,Kolkata Knight Riders,Rajasthan Royals,Inn2,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
178,Sunil Narine,2276,4,0,20,0,1,0,5.00,Kolkata Knight Riders,Rajasthan Royals,Inn2,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
179,Prasidh Krishna,10551,3,0,20,1,0,2,6.70,Kolkata Knight Riders,Rajasthan Royals,Inn2,lost,35673,19:30:00,24,2021,4,"Wankhede Stadium, Mumbai"
180,Siraj,10808,4,0,32,0,0,0,8.00,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
181,Jamieson,9441,3,0,31,0,0,1,10.30,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
182,Chahal,7910,3,0,24,1,0,0,8.00,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
183,Navdeep Saini,9715,2,0,27,0,1,0,13.50,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
184,Harshal Patel,8175,4,0,51,3,1,1,12.80,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
185,Christian,6283,2,0,12,0,0,1,6.00,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
186,Washington Sundar,10945,2,0,13,0,0,0,6.50,Royal Challengers Bangalore,Chennai Super Kings,Inn1,lost,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
187,Deepak Chahar,7836,2,0,25,0,0,2,12.50,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
188,Sam Curran,10420,4,0,35,1,0,1,8.80,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
189,Shardul Thakur,8683,4,0,11,1,0,0,2.80,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
190,Ravindra Jadeja,587,4,1,13,3,0,0,3.20,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
191,Imran Tahir,6667,4,0,16,2,0,2,4.00,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
192,Dwayne Bravo,242,2,0,19,0,0,0,9.50,Chennai Super Kings,Royal Challengers Bangalore,Inn2,won,35678,15:30:00,25,2021,4,"Wankhede Stadium, Mumbai"
193,Shivam Mavi,12345,4,0,13,1,0,1,3.20,Kolkata Knight Riders,Punjab Kings,Inn1,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
194,Cummins,8095,3,0,31,2,0,1,10.30,Kolkata Knight Riders,Punjab Kings,Inn1,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
195,Narine,2276,4,0,22,2,0,0,5.50,Kolkata Knight Riders,Punjab Kings,Inn1,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
196,Prasidh,10551,4,0,30,3,0,2,7.50,Kolkata Knight Riders,Punjab Kings,Inn1,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
197,Russell,7736,1,0,2,0,0,0,2.00,Kolkata Knight Riders,Punjab Kings,Inn1,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
198,Chakravarthy,12926,4,0,24,1,0,0,6.00,Kolkata Knight Riders,Punjab Kings,Inn1,won,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
199,Moises Henriques,1437,1,0,5,1,0,0,5.00,Punjab Kings,Kolkata Knight Riders,Inn2,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
200,Mohammed Shami,7909,4,0,25,1,0,1,6.20,Punjab Kings,Kolkata Knight Riders,Inn2,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
201,Arshdeep Singh,13217,2.4,0,27,1,0,0,10.10,Punjab Kings,Kolkata Knight Riders,Inn2,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
202,Ravi Bishnoi,14659,4,0,19,0,0,0,4.80,Punjab Kings,Kolkata Knight Riders,Inn2,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
203,Chris Jordan,6532,3,0,24,0,0,0,8.00,Punjab Kings,Kolkata Knight Riders,Inn2,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
204,Deepak Hooda,9427,2,0,20,1,0,0,10.00,Punjab Kings,Kolkata Knight Riders,Inn2,lost,35688,19:30:00,26,2021,4,"Narendra Modi Stadium, Ahmedabad"
205,Ishant,702,4,1,26,1,0,0,6.50,Delhi Capitals,Royal Challengers Bangalore,Inn1,lost,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
206,Rabada,9585,4,0,38,1,0,0,9.50,Delhi Capitals,Royal Challengers Bangalore,Inn1,lost,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
207,Avesh Khan,9781,4,0,24,1,0,1,6.00,Delhi Capitals,Royal Challengers Bangalore,Inn1,lost,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
208,A Mishra,1454,3,0,27,1,0,0,9.00,Delhi Capitals,Royal Challengers Bangalore,Inn1,lost,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
209,Axar,8808,4,0,33,1,0,0,8.20,Delhi Capitals,Royal Challengers Bangalore,Inn1,lost,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
210,Stoinis,8989,1,0,23,0,0,1,23.00,Delhi Capitals,Royal Challengers Bangalore,Inn1,lost,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
211,Daniel Sams,13162,2,0,15,0,0,0,7.50,Royal Challengers Bangalore,Delhi Capitals,Inn2,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
212,Mohammed Siraj,10808,4,0,44,1,0,0,11.00,Royal Challengers Bangalore,Delhi Capitals,Inn2,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
213,Kyle Jamieson,9441,4,0,32,1,0,0,8.00,Royal Challengers Bangalore,Delhi Capitals,Inn2,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
214,Washington Sundar,10945,4,0,28,0,0,0,7.00,Royal Challengers Bangalore,Delhi Capitals,Inn2,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
215,Harshal Patel,8175,4,0,37,2,0,2,9.20,Royal Challengers Bangalore,Delhi Capitals,Inn2,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
216,Yuzvendra Chahal,7910,2,0,10,0,0,0,5.00,Royal Challengers Bangalore,Delhi Capitals,Inn2,won,35693,19:30:00,27,2021,4,"Narendra Modi Stadium, Ahmedabad"
217,D Chahar,7836,3,0,21,0,0,1,7.00,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
218,Sam Curran,10420,4,0,30,1,0,1,7.50,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
219,Thakur,8683,4,0,44,0,0,1,11.00,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
220,Moeen,6692,2,0,16,0,0,0,8.00,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
221,Lungi Ngidi,9603,4,0,35,2,0,2,8.80,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
222,Ravindra Jadeja,587,3,0,23,0,0,1,7.70,Chennai Super Kings,Sunrisers Hyderabad,Inn1,won,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
223,Sandeep Sharma,8356,3.3,0,24,0,0,1,6.90,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
224,Khaleel Ahmed,10952,4,0,36,0,0,1,9.00,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
225,Siddarth Kaul,1828,4,0,32,0,0,0,8.00,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
226,Jagadeesha Suchith,10357,3,0,45,0,0,0,15.00,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
227,Rashid Khan,10738,4,0,36,3,0,1,9.00,Sunrisers Hyderabad,Chennai Super Kings,Inn2,lost,35698,19:30:00,28,2021,4,"Arun Jaitley Stadium, Delhi"
228,Boult,8117,4,0,37,1,0,0,9.20,Mumbai Indians,Rajasthan Royals,Inn1,won,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
229,Bumrah,9311,4,0,15,1,0,0,3.80,Mumbai Indians,Rajasthan Royals,Inn1,won,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
230,Jayant Yadav,8182,3,0,37,0,0,3,12.30,Mumbai Indians,Rajasthan Royals,Inn1,won,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
231,Coulter-Nile,7774,4,0,35,0,1,0,8.80,Mumbai Indians,Rajasthan Royals,Inn1,won,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
232,Rahul Chahar,12087,4,0,33,2,0,0,8.20,Mumbai Indians,Rajasthan Royals,Inn1,won,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
233,Krunal Pandya,11311,1,0,12,0,0,0,12.00,Mumbai Indians,Rajasthan Royals,Inn1,won,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
234,Chetan Sakariya,13494,3,0,18,0,0,0,6.00,Rajasthan Royals,Mumbai Indians,Inn2,lost,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
235,Jaydev Unadkat,6327,4,0,33,0,0,0,8.20,Rajasthan Royals,Mumbai Indians,Inn2,lost,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
236,Mustafizur Rahman,9863,3.3,0,37,1,0,0,10.60,Rajasthan Royals,Mumbai Indians,Inn2,lost,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
237,Chris Morris,8333,4,0,33,2,0,0,8.20,Rajasthan Royals,Mumbai Indians,Inn2,lost,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
238,Rahul Tewatia,9693,3,0,30,0,0,1,10.00,Rajasthan Royals,Mumbai Indians,Inn2,lost,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
239,Shivam Dube,11195,1,0,6,0,0,1,6.00,Rajasthan Royals,Mumbai Indians,Inn2,lost,35702,15:30:00,29,2021,4,"Arun Jaitley Stadium, Delhi"
240,Daniel Sams,13162,4,0,24,1,0,2,6.00,Royal Challengers Bangalore,Punjab Kings,Inn1,lost,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
241,Siraj,10808,3,0,24,0,0,1,8.00,Royal Challengers Bangalore,Punjab Kings,Inn1,lost,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
242,Jamieson,9441,3,0,32,2,0,1,10.70,Royal Challengers Bangalore,Punjab Kings,Inn1,lost,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
243,Chahal,7910,4,0,34,1,0,0,8.50,Royal Challengers Bangalore,Punjab Kings,Inn1,lost,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
244,Harshal Patel,8175,4,0,53,0,0,0,13.20,Royal Challengers Bangalore,Punjab Kings,Inn1,lost,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
245,Shahbaz Ahmed,14606,2,0,11,1,0,0,5.50,Royal Challengers Bangalore,Punjab Kings,Inn1,lost,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
246,Riley Meredith,12226,3.2,0,29,1,0,0,8.70,Punjab Kings,Royal Challengers Bangalore,Inn2,won,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
247,Mohammed Shami,7909,3.4,0,28,1,0,0,7.60,Punjab Kings,Royal Challengers Bangalore,Inn2,won,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
248,Ravi Bishnoi,14659,4,0,17,2,0,2,4.20,Punjab Kings,Royal Challengers Bangalore,Inn2,won,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
249,Harpreet Brar,14452,4,1,19,3,0,0,4.80,Punjab Kings,Royal Challengers Bangalore,Inn2,won,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
250,Chris Jordan,6532,4,0,31,1,0,1,7.80,Punjab Kings,Royal Challengers Bangalore,Inn2,won,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
251,Deepak Hooda,9427,1,0,13,0,0,0,13.00,Punjab Kings,Royal Challengers Bangalore,Inn2,won,35708,19:30:00,30,2021,4,"Narendra Modi Stadium, Ahmedabad"
252,Boult,8117,4,0,42,1,0,1,10.50,Mumbai Indians,Chennai Super Kings,Inn1,won,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
253,D Kulkarni,1451,4,0,48,0,0,2,12.00,Mumbai Indians,Chennai Super Kings,Inn1,won,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
254,Bumrah,9311,4,0,56,1,1,2,14.00,Mumbai Indians,Chennai Super Kings,Inn1,won,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
255,Rahul Chahar,12087,4,0,32,0,0,1,8.00,Mumbai Indians,Chennai Super Kings,Inn1,won,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
256,Neesham,8983,2,0,26,0,0,0,13.00,Mumbai Indians,Chennai Super Kings,Inn1,won,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
257,Pollard,657,2,0,12,2,0,1,6.00,Mumbai Indians,Chennai Super Kings,Inn1,won,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
258,Deepak Chahar,7836,4,0,37,0,0,2,9.20,Chennai Super Kings,Mumbai Indians,Inn2,lost,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
259,Sam Curran,10420,4,0,34,3,0,1,8.50,Chennai Super Kings,Mumbai Indians,Inn2,lost,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
260,Lungi Ngidi,9603,4,0,62,0,0,0,15.50,Chennai Super Kings,Mumbai Indians,Inn2,lost,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
261,Shardul Thakur,8683,4,0,56,1,0,5,14.00,Chennai Super Kings,Mumbai Indians,Inn2,lost,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
262,Ravindra Jadeja,587,3,0,29,1,0,0,9.70,Chennai Super Kings,Mumbai Indians,Inn2,lost,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
263,Moeen Ali,6692,1,0,1,1,0,0,1.00,Chennai Super Kings,Mumbai Indians,Inn2,lost,35712,19:30:00,1,2021,5,"Arun Jaitley Stadium, Delhi"
264,Bhuvneshwar,1726,4,0,37,0,0,1,9.20,Sunrisers Hyderabad,Rajasthan Royals,Inn1,lost,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
265,Sandeep Sharma,8356,4,0,50,1,1,2,12.50,Sunrisers Hyderabad,Rajasthan Royals,Inn1,lost,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
266,Rashid Khan,10738,4,0,24,1,0,0,6.00,Sunrisers Hyderabad,Rajasthan Royals,Inn1,lost,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
267,Khaleel Ahmed,10952,4,0,41,0,0,0,10.20,Sunrisers Hyderabad,Rajasthan Royals,Inn1,lost,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
268,Vijay Shankar,8204,3,0,42,1,0,5,14.00,Sunrisers Hyderabad,Rajasthan Royals,Inn1,lost,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
269,Nabi,3007,1,0,21,0,0,0,21.00,Sunrisers Hyderabad,Rajasthan Royals,Inn1,lost,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
270,Kartik Tyagi,13136,4,0,32,1,0,1,8.00,Rajasthan Royals,Sunrisers Hyderabad,Inn2,won,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
271,Mustafizur Rahman,9863,4,0,20,3,0,2,5.00,Rajasthan Royals,Sunrisers Hyderabad,Inn2,won,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
272,Chetan Sakariya,13494,4,0,38,0,0,1,9.50,Rajasthan Royals,Sunrisers Hyderabad,Inn2,won,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
273,Chris Morris,8333,4,0,29,3,0,3,7.20,Rajasthan Royals,Sunrisers Hyderabad,Inn2,won,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
274,Rahul Tewatia,9693,4,0,45,1,0,0,11.20,Rajasthan Royals,Sunrisers Hyderabad,Inn2,won,35713,15:30:00,2,2021,5,"Arun Jaitley Stadium, Delhi"
275,Boult,8117,4,1,35,2,0,0,8.80,Mumbai Indians,Chennai Super Kings,Inn1,lost,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
276,Milne,7625,4,0,21,2,0,0,5.20,Mumbai Indians,Chennai Super Kings,Inn1,lost,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
277,Bumrah,9311,4,0,33,2,0,2,8.20,Mumbai Indians,Chennai Super Kings,Inn1,lost,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
278,Pollard (c),657,2,0,15,0,0,1,7.50,Mumbai Indians,Chennai Super Kings,Inn1,lost,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
279,Rahul Chahar,12087,4,0,22,0,0,0,5.50,Mumbai Indians,Chennai Super Kings,Inn1,lost,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
280,Krunal Pandya,11311,2,0,27,0,0,5,13.50,Mumbai Indians,Chennai Super Kings,Inn1,lost,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
281,Deepak Chahar,7836,4,0,19,2,0,0,4.80,Chennai Super Kings,Mumbai Indians,Inn2,won,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
282,Josh Hazlewood,6258,4,0,34,1,0,0,8.50,Chennai Super Kings,Mumbai Indians,Inn2,won,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
283,Shardul Thakur,8683,4,0,29,1,0,2,7.20,Chennai Super Kings,Mumbai Indians,Inn2,won,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
284,Moeen Ali,6692,3,0,16,0,0,0,5.30,Chennai Super Kings,Mumbai Indians,Inn2,won,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
285,Dwayne Bravo,242,4,0,25,3,0,2,6.20,Chennai Super Kings,Mumbai Indians,Inn2,won,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
286,Ravindra Jadeja,587,1,0,13,0,0,0,13.00,Chennai Super Kings,Mumbai Indians,Inn2,won,37556,19:30:00,19,2021,9,"Dubai International Cricket Stadium, Dubai"
287,Chakravarthy,12926,4,0,13,3,0,0,3.20,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
288,Prasidh,10551,4,0,24,1,2,1,6.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
289,Lockie Ferguson,10692,4,0,24,2,1,0,6.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
290,Narine,2276,4,0,20,0,0,0,5.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
291,Russell,7736,3,0,9,3,0,0,3.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,won,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
292,Mohammed Siraj,10808,2,0,12,0,0,1,6.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
293,Kyle Jamieson,9441,2,0,26,0,1,2,13.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
294,Wanindu Hasaranga,10926,2,0,20,0,0,0,10.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
295,Yuzvendra Chahal,7910,2,0,23,1,0,0,11.50,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,lost,37557,19:30:00,20,2021,9,"Sheikh Zayed Stadium, Abu Dhabi"
