,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
153,,lbw b Nehra,4,9,1,0,44.44,Inn2,Rajasthan Royals,Delhi Daredevils,won,10588,20:00:00,28,2009,4,"SuperSport Park, Centurion"
154,Ajit Agarkar,not out,6,7,0,0,85.71,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
155,Laxmi Shukla,lbw b van der Merwe,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
156,Wriddhiman Saha,c Pietersen b Kumble,21,14,0,1,150.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
157,Morne van Wyk,not out,43,35,4,0,122.86,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
158,Sourav Ganguly,c Kallis b Kumar,1,8,0,0,12.50,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
159,Brad Hodge,lbw b Kumble,17,15,2,1,113.33,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
160,Brendon McCullum,c Kohli b Pietersen,0,1,0,0,0.00,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
161,Chris Gayle,c Goswami b Appanna,40,37,6,0,108.11,Inn1,Kolkata Knight Riders,Royal Challengers Bangalore,lost,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
162,Roelof van der Merwe,c van Wyk b Sharma,9,9,0,1,100.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
163,Manish Pandey,not out,2,2,0,0,100.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
164,Jacques Kallis,c van Wyk b Sharma,23,25,2,0,92.00,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
165,Mark Boucher,not out,25,13,2,1,192.31,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
166,Virat Kohli,c van Wyk b Hodge,19,12,1,1,158.33,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
167,Kevin Pietersen,c Saha b Hodge,13,12,1,0,108.33,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
168,,c van Wyk b Hodge,43,46,6,0,93.48,Inn2,Royal Challengers Bangalore,Kolkata Knight Riders,won,10587,16:00:00,29,2009,4,"Kingsmead, Durban"
169,Pragyan Ojha,run out (Vettori/Karthik),1,1,0,0,100.00,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
170,RP Singh,not out,2,4,0,0,50.00,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
171,Shoaib Ahmed,run out (Karthik),0,3,0,0,0.00,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
172,Venugopal Rao,b Nehra,16,15,1,0,106.67,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
173,Dwayne Smith,c Vettori b Nehra,48,28,5,2,171.43,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
174,Tirumalsetti Suman,c de Villiers b Sangwan,23,14,1,1,164.29,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
175,Rohit Sharma,c Manhas b Mishra,17,20,2,0,85.00,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
176,Adam Gilchrist,c Karthik b Nannes,8,5,2,0,160.00,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
177,Herschelle Gibbs,c de Villiers b Nannes,0,4,0,0,0.00,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
178,,lbw b Vettori,22,27,2,0,81.48,Inn1,Deccan Chargers,Delhi Daredevils,lost,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
179,Virender Sehwag,c Gibbs b Singh,20,11,4,0,181.82,Inn2,Delhi Daredevils,Deccan Chargers,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
180,Gautam Gambhir,lbw b Shoaib Ahmed,17,15,3,0,113.33,Inn2,Delhi Daredevils,Deccan Chargers,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
181,Mithun Manhas,not out,3,2,0,0,150.00,Inn2,Delhi Daredevils,Deccan Chargers,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
182,Dinesh Karthik,lbw b Ojha,41,30,3,1,136.67,Inn2,Delhi Daredevils,Deccan Chargers,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
183,Tillakaratne Dilshan,not out,52,46,4,3,113.04,Inn2,Delhi Daredevils,Deccan Chargers,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
184,,c Ojha b Shoaib Ahmed,5,9,1,0,55.56,Inn2,Delhi Daredevils,Deccan Chargers,won,10585,16:00:00,30,2009,4,"SuperSport Park, Centurion"
185,Zaheer Khan,not out,2,2,0,0,100.00,Inn1,Mumbai Indians,Kolkata Knight Riders,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
186,Ajinkya Rahane,c Gayle b Sharma,10,8,1,0,125.00,Inn1,Mumbai Indians,Kolkata Knight Riders,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
187,Graham Napier,c McCullum b Gayle,15,16,1,0,93.75,Inn1,Mumbai Indians,Kolkata Knight Riders,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
188,Sanath Jayasuriya,c van Wyk b Dinda,6,8,1,0,75.00,Inn1,Mumbai Indians,Kolkata Knight Riders,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
189,Sachin Tendulkar,c McCullum b Agarkar,34,30,3,2,113.33,Inn1,Mumbai Indians,Kolkata Knight Riders,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
190,Harbhajan Singh,c Dinda b Kartik,6,7,0,0,85.71,Inn1,Mumbai Indians,Kolkata Knight Riders,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
191,Abhishek Nayar,b Hodge,10,13,1,0,76.92,Inn1,Mumbai Indians,Kolkata Knight Riders,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
192,,not out,52,37,1,4,140.54,Inn1,Mumbai Indians,Kolkata Knight Riders,won,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
193,Morne van Wyk,c Duminy b Napier,32,35,3,0,91.43,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
194,Sourav Ganguly,b Khan,0,1,0,0,0.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
195,Chris Gayle,b Khan,7,7,1,0,100.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
196,Ajit Agarkar,not out,0,0,0,0,0.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
197,Laxmi Shukla,b Khan,6,7,0,0,85.71,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
198,Brad Hodge,run out (Duminy/Shah),73,60,5,3,121.67,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
199,Wriddhiman Saha,not out,8,4,1,0,200.00,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
200,,c Malinga b Nayar,5,7,0,0,71.43,Inn2,Kolkata Knight Riders,Mumbai Indians,lost,10583,16:00:00,1,2009,5,"Buffalo Park, East London"
201,Venugopal Rao,not out,0,0,0,0,0.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
202,Dwayne Smith,c Warne b Harwood,7,8,1,0,87.50,Inn1,Deccan Chargers,Rajasthan Royals,lost,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
203,Adam Gilchrist,c Pathan b Jadeja,39,35,5,2,111.43,Inn1,Deccan Chargers,Rajasthan Royals,lost,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
204,Azhar Bilakhia,c Trivedi b Harwood,1,5,0,0,20.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
205,Rohit Sharma,c Warne b Trivedi,38,32,2,2,118.75,Inn1,Deccan Chargers,Rajasthan Royals,lost,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
206,Tirumalsetti Suman,not out,41,30,2,1,136.67,Inn1,Deccan Chargers,Rajasthan Royals,lost,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
207,,lbw b Pathan,8,10,1,0,80.00,Inn1,Deccan Chargers,Rajasthan Royals,lost,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
208,Shane Harwood,not out,3,7,0,0,42.86,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
209,Yusuf Pathan,c Gibbs b Singh,24,14,2,2,171.43,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
210,Lee Carseldine,lbw b Venugopal Rao,39,32,6,0,121.88,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
211,Swapnil Asnodkar,run out (Gibbs/Venugopal Rao),0,1,0,0,0.00,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
212,Graeme Smith,c Shoaib Ahmed b Edwards,0,2,0,0,0.00,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
213,Abhishek Raut,not out,36,23,4,0,156.52,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
214,Ravindra Jadeja,c Smith b Venugopal Rao,12,17,0,1,70.59,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
215,Naman Ojha,c Gibbs b Singh,0,6,0,0,0.00,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
216,,c Gilchrist b Ojha,21,17,0,2,123.53,Inn2,Rajasthan Royals,Deccan Chargers,won,10581,16:00:00,2,2009,5,"St George's Park, Port Elizabeth"
217,Morne van Wyk,not out,18,12,1,1,150.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
218,Brendon McCullum,c Malik b Chawla,19,31,1,0,61.29,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
219,Chris Gayle,c Yuvraj Singh b Abdulla,17,17,3,0,100.00,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
220,Brad Hodge,not out,70,43,10,1,162.79,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
221,,c Sangakkara b Chawla,22,17,1,1,129.41,Inn1,Kolkata Knight Riders,Kings XI Punjab,lost,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
222,Sunny Sohal,c Ganguly b Agarkar,25,17,0,3,147.06,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
223,Irfan Pathan,not out,19,16,2,0,118.75,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
224,Simon Katich,c Saha b Hodge,34,28,3,1,121.43,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
225,Kumar Sangakkara,c van Wyk b Sharma,0,2,0,0,0.00,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
226,Yuvraj Singh,c Hodge b Sharma,14,16,1,0,87.50,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
227,,not out,52,41,7,0,126.83,Inn2,Kings XI Punjab,Kolkata Knight Riders,won,10579,16:00:00,3,2009,5,"St George's Park, Port Elizabeth"
228,Albie Morkel,not out,4,5,0,0,80.00,Inn1,Chennai Super Kings,Deccan Chargers,won,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
229,Suresh Raina,c Smith b Singh,32,19,1,2,168.42,Inn1,Chennai Super Kings,Deccan Chargers,won,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
230,MS Dhoni,not out,58,37,6,1,156.76,Inn1,Chennai Super Kings,Deccan Chargers,won,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
231,Murali Vijay,c Gibbs b Suman,31,33,2,1,93.94,Inn1,Chennai Super Kings,Deccan Chargers,won,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
232,,c Singh b Shoaib Ahmed,43,26,5,3,165.38,Inn1,Chennai Super Kings,Deccan Chargers,won,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
233,Pragyan Ojha,c Jakati b Raina,0,2,0,0,0.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
234,RP Singh,c Vijay b Muralitharan,2,6,0,0,33.33,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
235,Shoaib Ahmed,not out,1,2,0,0,50.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
236,Ryan Harris,b Jakati,1,4,0,0,25.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
237,Venugopal Rao,c Muralitharan b Jakati,2,5,0,0,40.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
238,Adam Gilchrist,lbw b Morkel,0,1,0,0,0.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
239,Tirumalsetti Suman,c Vijay b Muralitharan,17,17,2,0,100.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
240,Dwayne Smith,lbw b Jakati,49,23,2,5,213.04,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
241,VVS Laxman,c Jakati b Morkel,0,7,0,0,0.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
242,Rohit Sharma,c Badrinath b Jakati,21,20,2,1,105.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
243,,b Tyagi,0,2,0,0,0.00,Inn2,Deccan Chargers,Chennai Super Kings,lost,10577,20:00:00,4,2009,5,"Buffalo Park, East London"
244,Abhishek Raut,not out,1,1,0,0,100.00,Inn1,Rajasthan Royals,Kings XI Punjab,won,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
245,Ravindra Jadeja,c Jayawardene b Pathan,33,12,5,1,275.00,Inn1,Rajasthan Royals,Kings XI Punjab,won,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
246,Lee Carseldine,not out,16,9,2,0,177.78,Inn1,Rajasthan Royals,Kings XI Punjab,won,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
247,Yusuf Pathan,c Goel b Chawla,12,7,1,1,171.43,Inn1,Rajasthan Royals,Kings XI Punjab,won,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
248,Naman Ojha,c Katich b Chawla,68,51,5,5,133.33,Inn1,Rajasthan Royals,Kings XI Punjab,won,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
249,,c Chawla b Powar,77,44,12,1,175.00,Inn1,Rajasthan Royals,Kings XI Punjab,won,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
250,S Sreesanth,not out,4,8,1,0,50.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
251,Ramesh Powar,not out,6,7,0,0,85.71,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
252,Piyush Chawla,c Jadeja b Warne,6,7,1,0,85.71,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
253,Irfan Pathan,lbw b Warne,19,17,2,0,111.76,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
254,Sunny Sohal,c Warne b Singh,0,1,0,0,0.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
255,Yuvraj Singh,c Harwood b Singh,48,37,3,3,129.73,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
256,Mahela Jayawardene,c Trivedi b Harwood,9,11,0,1,81.82,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
257,Kumar Sangakkara,st Ojha b Pathan,11,15,2,0,73.33,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
258,Simon Katich,b Trivedi,10,13,2,0,76.92,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
259,,c Harwood b Singh,1,4,0,0,25.00,Inn2,Kings XI Punjab,Rajasthan Royals,lost,10576,16:00:00,5,2009,5,"Kingsmead, Durban"
260,Ryan Harris,not out,5,4,0,0,125.00,Inn1,Deccan Chargers,Mumbai Indians,won,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
261,Dwaraka Ravi Teja,not out,4,4,0,0,100.00,Inn1,Deccan Chargers,Mumbai Indians,won,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
262,Venugopal Rao,run out (Bravo/Shah),28,17,2,1,164.71,Inn1,Deccan Chargers,Mumbai Indians,won,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
263,Rohit Sharma,c Bravo b Malinga,38,36,2,1,105.56,Inn1,Deccan Chargers,Mumbai Indians,won,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
264,Dwayne Smith,b Jayasuriya,16,12,1,1,133.33,Inn1,Deccan Chargers,Mumbai Indians,won,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
265,Herschelle Gibbs,c Tendulkar b Kulkarni,0,5,0,0,0.00,Inn1,Deccan Chargers,Mumbai Indians,won,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
266,Tirumalsetti Suman,c Shah b Bravo,20,13,1,2,153.85,Inn1,Deccan Chargers,Mumbai Indians,won,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
267,,b Raje,25,29,2,1,86.21,Inn1,Deccan Chargers,Mumbai Indians,won,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
268,Rohan Raje,not out,11,7,0,1,157.14,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
269,Saurabh Tiwary,st Gilchrist b Sharma,3,5,0,0,60.00,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
270,Harbhajan Singh,b Sharma,0,1,0,0,0.00,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
271,Abhishek Nayar,b Sharma,1,4,0,0,25.00,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
272,Sanath Jayasuriya,c Harris b Singh,5,7,1,0,71.43,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
273,Jean-Paul Duminy,c Gilchrist b Sharma,52,48,7,0,108.33,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
274,Dhawal Kulkarni,not out,7,9,0,0,77.78,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
275,Dwayne Bravo,c Harris b Suman,13,16,0,0,81.25,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
276,Pinal Shah,c Smith b Suman,29,19,3,2,152.63,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
277,,b Singh,2,4,0,0,50.00,Inn2,Mumbai Indians,Deccan Chargers,lost,10574,20:00:00,6,2009,5,"SuperSport Park, Centurion"
278,Anil Kumble,not out,0,0,0,0,0.00,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
279,Praveen Kumar,run out (Morkel),7,4,0,1,175.00,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
280,Vinay Kumar,b Singh,12,13,0,1,92.31,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
281,Dillon du Preez,c NK Patel b Singh,10,13,0,0,76.92,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
282,Roelof van der Merwe,b Singh,15,16,1,0,93.75,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
283,Mark Boucher,b Jadeja,6,8,0,0,75.00,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
284,Virat Kohli,c Morkel b Jadeja,15,22,1,0,68.18,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
285,Robin Uthappa,lbw b Jadeja,17,20,3,0,85.00,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
286,Rahul Dravid,c Ojha b Carseldine,0,2,0,0,0.00,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
287,Jacques Kallis,c NK Patel b MM Patel,10,14,0,1,71.43,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
288,,c Carseldine b Singh,8,9,1,0,88.89,Inn1,Royal Challengers Bangalore,Rajasthan Royals,lost,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
289,Graeme Smith,b Kallis,20,22,4,0,90.91,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
290,Naman Ojha,not out,52,38,3,3,136.84,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
291,Ravindra Jadeja,not out,1,3,0,0,33.33,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
292,Lee Carseldine,run out (Kohli/Boucher),9,8,1,0,112.50,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
293,,c Jaffer b du Preez,22,19,2,0,115.79,Inn2,Rajasthan Royals,Royal Challengers Bangalore,won,10573,16:00:00,7,2009,5,"SuperSport Park, Centurion"
294,Lasith Malinga,not out,0,0,0,0,0.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
295,Rohan Raje,b Bhatia,1,2,0,0,50.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
296,Harbhajan Singh,b Nehra,10,6,0,1,166.67,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
297,Ajinkya Rahane,c Sangwan b Bhatia,12,12,2,0,100.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
298,Dwayne Bravo,c Karthik b Nannes,35,30,2,2,116.67,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
299,Sachin Tendulkar,run out (Karthik),15,14,2,0,107.14,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
300,Abhishek Nayar,c de Villiers b Nehra,18,28,1,0,64.29,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
301,Jean-Paul Duminy,c Karthik b Nannes,0,4,0,0,0.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
302,Pinal Shah,c Mishra b Bhatia,11,20,0,0,55.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
303,Dhawal Kulkarni,run out (Warner/Karthik),1,4,0,0,25.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
304,,run out (Warner),0,2,0,0,0.00,Inn1,Mumbai Indians,Delhi Daredevils,lost,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
305,Gautam Gambhir,c Ronchi b Harbhajan Singh,19,23,2,0,82.61,Inn2,Delhi Daredevils,Mumbai Indians,won,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
306,Dinesh Karthik,not out,5,3,1,0,166.67,Inn2,Delhi Daredevils,Mumbai Indians,won,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
307,AB de Villiers,not out,50,38,6,1,131.58,Inn2,Delhi Daredevils,Mumbai Indians,won,10571,20:00:00,8,2009,5,"Buffalo Park, East London"
