,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue,ID
141,Axar Patel,b Pathan,25,17,4,1,147.06,Inn2,Delhi Capitals,Sunrisers Hyderabad,lost,30375,19:30:00,29,2020,9,"Sheikh Zayed Stadium, Abu Dhabi",8808
142,Shubman Gill,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Rajasthan Royals,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",11808
143,Narine,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Rajasthan Royals,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",2276
144,Nitish Rana,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Rajasthan Royals,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",9204
145,Russell,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Rajasthan Royals,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",7736
146,Karthik (c & wk),lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Rajasthan Royals,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",145
147,Morgan,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Rajasthan Royals,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",624
148,Cummins,b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Rajasthan Royals,won,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",8095
149,Jos Buttler (wk),not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Kolkata Knight Riders,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",2258
150,Steven Smith (c),b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Kolkata Knight Riders,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",2250
151,Sanju Samson,c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Kolkata Knight Riders,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",8271
152,Robin Uthappa,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Kolkata Knight Riders,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",527
153,Riyan Parag,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Kolkata Knight Riders,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",12305
154,Rahul Tewatia,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Kolkata Knight Riders,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",9693
155,Tom Curran,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Kolkata Knight Riders,lost,30380,19:30:00,30,2020,9,"Dubai International Cricket Stadium, Dubai",9522
156,de Kock (wk),not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Kings XI Punjab,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",8520
157,Rohit (c),b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Kings XI Punjab,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",576
158,Suryakumar Yadav,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Kings XI Punjab,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",7915
159,Ishan Kishan,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Kings XI Punjab,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",10276
160,Pollard,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Kings XI Punjab,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",657
161,Hardik Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Kings XI Punjab,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9647
162,6,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Kings XI Punjab,won,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",
163,Lokesh Rahul (c & wk),not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Mumbai Indians,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",8733
164,Mayank Agarwal,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Mumbai Indians,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",2195
165,Karun Nair,c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Mumbai Indians,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",8257
166,Nicholas Pooran,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Mumbai Indians,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9406
167,Glenn Maxwell,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Mumbai Indians,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",7662
168,James Neesham,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Mumbai Indians,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",8983
169,Sarfaraz Khan,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Mumbai Indians,lost,30384,19:30:00,1,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9429
170,Warner (c),not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Chennai Super Kings,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",1739
171,Bairstow (wk),b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Chennai Super Kings,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",6507
172,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Chennai Super Kings,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",1836
173,Williamson,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Chennai Super Kings,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",6326
174,Priyam Garg,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Chennai Super Kings,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",12089
175,Abhishek Sharma,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Chennai Super Kings,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",12086
176,Abdul Samad,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Chennai Super Kings,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",14628
177,Faf du Plessis,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Sunrisers Hyderabad,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",7825
178,Shane Watson,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Sunrisers Hyderabad,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",158
179,Ambati Rayudu,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Sunrisers Hyderabad,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",6311
180,Kedar Jadhav,not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Sunrisers Hyderabad,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",1851
181,MS Dhoni (c & wk),lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Sunrisers Hyderabad,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",265
182,Ravindra Jadeja,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Sunrisers Hyderabad,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",587
183,Sam Curran,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Sunrisers Hyderabad,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai",10420
184,Jos Buttler (wk),not out,31,14,3,2,221.43,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",2258
185,Steven Smith (c),b Pathan,13,10,0,1,130.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",2250
186,Samson,c Pathan b Mota,32,13,2,3,246.15,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",8271
187,Uthappa,not out,116,54,8,9,214.81,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",527
188,Lomror,lbw b Hopes,2,3,0,0,66.67,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",10954
189,Riyan Parag,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",12305
190,Rahul Tewatia,b Pathan,25,17,4,1,147.06,Inn1,Rajasthan Royals,Royal Challengers Bangalore,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9693
191,Devdutt Padikkal,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",13088
192,Aaron Finch,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",1643
193,Virat Kohli (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",1413
194,AB de Villiers (wk),not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",370
195,3,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",
196,,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",
197,,c Sangakkara b Lee,15,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",
198,,b Pathan,25,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",
199,,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Rajasthan Royals,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",
200,Rohit (c),not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",576
201,de Kock (wk),b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",8520
202,Suryakumar Yadav,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",7915
203,Ishan Kishan,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",10276
204,Hardik Pandya,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",9647
205,Pollard,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",657
206,Krunal Pandya,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Sunrisers Hyderabad,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",11311
207,David Warner (c),not out,31,14,3,2,221.43,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",1739
208,Jonny Bairstow (wk),b Pathan,13,10,0,1,130.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",6507
209,Manish Pandey,c Pathan b Mota,32,13,2,3,246.15,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",1836
210,Kane Williamson,not out,116,54,8,9,214.81,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",6326
211,Priyam Garg,lbw b Hopes,2,3,0,0,66.67,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",12089
212,Abhishek Sharma,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",12086
213,Abdul Samad,b Pathan,25,17,4,1,147.06,Inn2,Sunrisers Hyderabad,Mumbai Indians,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah",14628
214,Prithvi Shaw,not out,31,14,3,2,221.43,Inn1,Delhi Capitals,Royal Challengers Bangalore,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",12094
215,Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Delhi Capitals,Royal Challengers Bangalore,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",1446
216,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Capitals,Royal Challengers Bangalore,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",9428
217,Pant (wk),not out,116,54,8,9,214.81,Inn1,Delhi Capitals,Royal Challengers Bangalore,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",10744
218,Stoinis,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Capitals,Royal Challengers Bangalore,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",8989
219,Hetmyer,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Capitals,Royal Challengers Bangalore,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",9789
220,10,b Pathan,25,17,4,1,147.06,Inn1,Delhi Capitals,Royal Challengers Bangalore,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",
221,Devdutt Padikkal,not out,31,14,3,2,221.43,Inn2,Royal Challengers Bangalore,Delhi Capitals,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",13088
222,Aaron Finch,b Pathan,13,10,0,1,130.00,Inn2,Royal Challengers Bangalore,Delhi Capitals,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",1643
223,Virat Kohli (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Royal Challengers Bangalore,Delhi Capitals,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",1413
224,AB de Villiers (wk),not out,116,54,8,9,214.81,Inn2,Royal Challengers Bangalore,Delhi Capitals,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",370
225,Moeen Ali,lbw b Hopes,2,3,0,0,66.67,Inn2,Royal Challengers Bangalore,Delhi Capitals,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",6692
226,Washington Sundar,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Royal Challengers Bangalore,Delhi Capitals,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",10945
227,Shivam Dube,b Pathan,25,17,4,1,147.06,Inn2,Royal Challengers Bangalore,Delhi Capitals,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai",11195
228,de Kock (wk),not out,31,14,3,2,221.43,Inn1,Mumbai Indians,Rajasthan Royals,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",8520
229,Rohit (c),b Pathan,13,10,0,1,130.00,Inn1,Mumbai Indians,Rajasthan Royals,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",576
230,Suryakumar Yadav,c Pathan b Mota,32,13,2,3,246.15,Inn1,Mumbai Indians,Rajasthan Royals,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",7915
231,Ishan Kishan,not out,116,54,8,9,214.81,Inn1,Mumbai Indians,Rajasthan Royals,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",10276
232,Krunal Pandya,lbw b Hopes,2,3,0,0,66.67,Inn1,Mumbai Indians,Rajasthan Royals,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",11311
233,Hardik Pandya,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Mumbai Indians,Rajasthan Royals,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9647
234,14,b Pathan,25,17,4,1,147.06,Inn1,Mumbai Indians,Rajasthan Royals,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",
235,Yashasvi Jaiswal,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Mumbai Indians,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",13940
236,Jos Buttler (wk),b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",2258
237,Steven Smith (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Mumbai Indians,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",2250
238,Sanju Samson,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Mumbai Indians,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",8271
239,Mahipal Lomror,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Mumbai Indians,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",10954
240,Tom Curran,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Rajasthan Royals,Mumbai Indians,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9522
241,Rahul Tewatia,b Pathan,25,17,4,1,147.06,Inn2,Rajasthan Royals,Mumbai Indians,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9693
242,Tripathi,not out,31,14,3,2,221.43,Inn1,Kolkata Knight Riders,Chennai Super Kings,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9012
243,Shubman Gill,b Pathan,13,10,0,1,130.00,Inn1,Kolkata Knight Riders,Chennai Super Kings,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",11808
244,Nitish Rana,c Pathan b Mota,32,13,2,3,246.15,Inn1,Kolkata Knight Riders,Chennai Super Kings,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",9204
245,Narine,not out,116,54,8,9,214.81,Inn1,Kolkata Knight Riders,Chennai Super Kings,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",2276
246,Morgan,lbw b Hopes,2,3,0,0,66.67,Inn1,Kolkata Knight Riders,Chennai Super Kings,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",624
247,Russell,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Kolkata Knight Riders,Chennai Super Kings,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",7736
248,Karthik (c & wk),b Pathan,25,17,4,1,147.06,Inn1,Kolkata Knight Riders,Chennai Super Kings,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",145
249,Shane Watson,not out,31,14,3,2,221.43,Inn2,Chennai Super Kings,Kolkata Knight Riders,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",158
250,Faf du Plessis,b Pathan,13,10,0,1,130.00,Inn2,Chennai Super Kings,Kolkata Knight Riders,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",7825
251,Ambati Rayudu,c Pathan b Mota,32,13,2,3,246.15,Inn2,Chennai Super Kings,Kolkata Knight Riders,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",6311
252,MS Dhoni (c & wk),not out,116,54,8,9,214.81,Inn2,Chennai Super Kings,Kolkata Knight Riders,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",265
253,Sam Curran,lbw b Hopes,2,3,0,0,66.67,Inn2,Chennai Super Kings,Kolkata Knight Riders,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",10420
254,Kedar Jadhav,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Chennai Super Kings,Kolkata Knight Riders,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",1851
255,Ravindra Jadeja,b Pathan,25,17,4,1,147.06,Inn2,Chennai Super Kings,Kolkata Knight Riders,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi",587
256,Warner (c),not out,31,14,3,2,221.43,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",1739
257,Bairstow (wk),b Pathan,13,10,0,1,130.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",6507
258,Abdul Samad,c Pathan b Mota,32,13,2,3,246.15,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",14628
259,Manish Pandey,not out,116,54,8,9,214.81,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",1836
260,Williamson,lbw b Hopes,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",6326
261,Priyam Garg,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",12089
262,Abhishek Sharma,b Pathan,25,17,4,1,147.06,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",12086
263,KL Rahul (c),not out,31,14,3,2,221.43,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",8733
264,Mayank Agarwal,b Pathan,13,10,0,1,130.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",2195
265,Simran Singh (wk),c Pathan b Mota,32,13,2,3,246.15,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",14254
266,Nicholas Pooran,not out,116,54,8,9,214.81,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",9406
267,Glenn Maxwell,lbw b Hopes,2,3,0,0,66.67,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",7662
268,Mandeep Singh,c Sangakkara b Lee,15,10,3,0,150.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",6319
269,Mujeeb Ur Rahman,b Pathan,25,17,4,1,147.06,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai",12071
270,Prithvi Shaw,not out,31,14,3,2,221.43,Inn1,Delhi Capitals,Rajasthan Royals,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",12094
271,Dhawan,b Pathan,13,10,0,1,130.00,Inn1,Delhi Capitals,Rajasthan Royals,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",1446
272,Shreyas Iyer (c),c Pathan b Mota,32,13,2,3,246.15,Inn1,Delhi Capitals,Rajasthan Royals,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",9428
273,Pant (wk),not out,116,54,8,9,214.81,Inn1,Delhi Capitals,Rajasthan Royals,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",10744
274,Stoinis,lbw b Hopes,2,3,0,0,66.67,Inn1,Delhi Capitals,Rajasthan Royals,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",8989
275,Hetmyer,c Sangakkara b Lee,15,10,3,0,150.00,Inn1,Delhi Capitals,Rajasthan Royals,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",9789
276,Harshal Patel,b Pathan,25,17,4,1,147.06,Inn1,Delhi Capitals,Rajasthan Royals,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",8175
277,Yashasvi Jaiswal,not out,31,14,3,2,221.43,Inn2,Rajasthan Royals,Delhi Capitals,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",13940
278,Jos Buttler (wk),b Pathan,13,10,0,1,130.00,Inn2,Rajasthan Royals,Delhi Capitals,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",2258
279,Steven Smith (c),c Pathan b Mota,32,13,2,3,246.15,Inn2,Rajasthan Royals,Delhi Capitals,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",2250
280,Sanju Samson,not out,116,54,8,9,214.81,Inn2,Rajasthan Royals,Delhi Capitals,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",8271
281,Mahipal Lomror,lbw b Hopes,2,3,0,0,66.67,Inn2,Rajasthan Royals,Delhi Capitals,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah",10954
