,batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
277,Mandeep,c Ravindra Jadeja b SN Thakur,32,17,1,3,188.24,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
278,de Grandhomme,run out (Dhoni),11,7,1,0,157.14,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
279,Negi,run out (Ravindra Jadeja/Dhoni),0,1,0,0,0.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
280,Washington Sundar,not out,13,4,1,1,325.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
281,Umesh,c Billings b DJ Bravo,0,1,0,0,0.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
282,Siraj,not out,0,0,0,0,0.00,Inn1,Royal Challengers Bangalore,Chennai Super Kings,lost,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
283,Shane Watson,c Siraj b Negi,7,4,0,1,175.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
284,Ambati Rayudu,run out (Umesh),82,53,3,8,154.72,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
285,Suresh Raina,c Mandeep b Umesh,11,9,2,0,122.22,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
286,Sam Billings,st de Kock b Chahal,9,7,2,0,128.57,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
287,Ravindra Jadeja,b Chahal,3,5,0,0,60.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
288,MS Dhoni (c & wk),not out,70,34,1,7,205.88,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
289,Dwayne Bravo,not out,14,7,1,1,200.00,Inn2,Chennai Super Kings,Royal Challengers Bangalore,won,20084,20:00:00,25,2018,4,"M.Chinnaswamy Stadium, Bengaluru"
290,Dhawan,c Nair b Rajpoot,11,8,2,0,137.50,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
291,Williamson (c),c Ashwin b Rajpoot,0,3,0,0,0.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
292,Saha (wk),c Andrew Tye b Rajpoot,6,9,1,0,66.67,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
293,Manish Pandey,b Rajpoot,54,51,3,1,105.88,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
294,Shakib,c Mayank Agarwal b Mujeeb,28,29,3,0,96.55,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
295,Y Pathan,not out,21,19,1,1,110.53,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
296,Nabi,c Mayank Agarwal b Rajpoot,4,2,1,0,200.00,Inn1,Sunrisers Hyderabad,Kings XI Punjab,won,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
297,Lokesh Rahul (wk),b Rashid Khan,32,26,4,1,123.08,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
298,Chris Gayle,c and b Basil Thampi,23,22,1,2,104.55,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
299,Mayank Agarwal,c Manish Pandey b Shakib,12,15,0,0,80.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
300,Karun Nair,lbw b Rashid Khan,13,17,0,0,76.47,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
301,Aaron Finch,c Manish Pandey b Shakib,8,4,0,1,200.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
302,Manoj Tiwary,c Williamson b Sandeep Sharma,1,5,0,0,20.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
303,Ravichandran Ashwin (c),c Williamson b Rashid Khan,4,6,0,0,66.67,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
304,Andrew Tye,lbw b Sandeep Sharma,4,2,1,0,200.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
305,Barinder Sran,run out (Saha),2,5,0,0,40.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
306,Ankit Rajpoot,b Basil Thampi,8,9,1,0,88.89,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
307,,not out,10,5,2,0,200.00,Inn2,Kings XI Punjab,Sunrisers Hyderabad,lost,20085,20:00:00,26,2018,4,"Rajiv Gandhi International Stadium, Hyderabad"
308,Prithvi Shaw,b Chawla,62,44,7,2,140.91,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
309,Munro,b Shivam Mavi,33,18,4,2,183.33,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
310,Shreyas Iyer (c),not out,93,40,3,10,232.50,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
311,Pant (wk),c Karthik b A Russell,0,1,0,0,0.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
312,Maxwell,run out (Karthik/Shivam Mavi),27,18,1,2,150.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
313,Vijay Shankar,not out,0,0,0,0,0.00,Inn1,Delhi Daredevils,Kolkata Knight Riders,won,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
314,Chris Lynn,b Maxwell,5,6,1,0,83.33,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
315,Sunil Narine,c Shreyas Iyer b Boult,26,9,1,3,288.89,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
316,Robin Uthappa,c Prithvi Shaw b Boult,1,2,0,0,50.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
317,Nitish Rana,c and b Avesh Khan,8,7,1,0,114.29,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
318,Dinesh Karthik (c & wk),c Boult b A Mishra,18,18,0,1,100.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
319,Shubman Gill,run out (Shreyas Iyer/Pant),37,29,3,1,127.59,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
320,Andre Russell,b Avesh Khan,44,30,3,4,146.67,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
321,Shivam Mavi,b A Mishra,0,3,0,0,0.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
322,Piyush Chawla,c Munro b Maxwell,2,4,0,0,50.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
323,Mitchell Johnson,not out,12,6,2,0,200.00,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
324,,not out,7,6,1,0,116.67,Inn2,Kolkata Knight Riders,Delhi Daredevils,lost,20086,20:00:00,27,2018,4,"Arun Jaitley Stadium, Delhi"
325,Watson,c Markande b Krunal Pandya,12,11,1,0,109.09,Inn1,Chennai Super Kings,Mumbai Indians,lost,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
326,Rayudu,c Cutting b Krunal Pandya,46,35,2,4,131.43,Inn1,Chennai Super Kings,Mumbai Indians,lost,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
327,Raina,not out,75,47,6,4,159.57,Inn1,Chennai Super Kings,Mumbai Indians,lost,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
328,Dhoni (c & wk),c Lewis b McClenaghan,26,21,3,1,123.81,Inn1,Chennai Super Kings,Mumbai Indians,lost,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
329,DJ Bravo,c Markande b McClenaghan,0,1,0,0,0.00,Inn1,Chennai Super Kings,Mumbai Indians,lost,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
330,Billings,c Cutting b Hardik Pandya,3,5,0,0,60.00,Inn1,Chennai Super Kings,Mumbai Indians,lost,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
331,Ravindra Jadeja,not out,0,0,0,0,0.00,Inn1,Chennai Super Kings,Mumbai Indians,lost,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
332,Suryakumar Yadav,c Ravindra Jadeja b Harbhajan,44,34,5,1,129.41,Inn2,Mumbai Indians,Chennai Super Kings,won,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
333,Evin Lewis,c SN Thakur b DJ Bravo,47,43,3,2,109.30,Inn2,Mumbai Indians,Chennai Super Kings,won,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
334,Rohit Sharma (c),not out,56,33,6,2,169.70,Inn2,Mumbai Indians,Chennai Super Kings,won,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
335,Hardik Pandya,not out,13,8,0,1,162.50,Inn2,Mumbai Indians,Chennai Super Kings,won,20087,20:00:00,28,2018,4,"Maharashtra Cricket Association Stadium, Pune"
336,Hales,c Samson b Gowtham,45,39,4,0,115.38,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
337,Dhawan,b Gowtham,6,4,1,0,150.00,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
338,Williamson (c),c Jos Buttler b Ish Sodhi,63,43,7,2,146.51,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
339,Manish Pandey,c A Rahane b Unadkat,16,15,1,0,106.67,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
340,Shakib,b Jofra Archer,6,6,1,0,100.00,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
341,Y Pathan,c D Kulkarni b Jofra Archer,2,3,0,0,66.67,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
342,Saha (wk),not out,11,7,1,0,157.14,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
343,Rashid Khan,c Stokes b Jofra Archer,1,3,0,0,33.33,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
344,Basil Thampi,not out,0,0,0,0,0.00,Inn1,Sunrisers Hyderabad,Rajasthan Royals,won,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
345,Ajinkya Rahane (c),not out,65,53,5,1,122.64,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
346,Rahul Tripathi,b Sandeep Sharma,4,5,0,0,80.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
347,Sanju Samson,c Hales b S Kaul,40,30,3,1,133.33,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
348,Ben Stokes,b Y Pathan,0,3,0,0,0.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
349,Jos Buttler (wk),c Dhawan b Rashid Khan,10,11,0,0,90.91,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
350,Mahipal Lomror,c Saha b S Kaul,11,12,0,0,91.67,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
351,Krishnappa Gowtham,c Dhawan b Basil Thampi,8,5,1,0,160.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
352,Jofra Archer,not out,1,1,0,0,100.00,Inn2,Rajasthan Royals,Sunrisers Hyderabad,lost,20088,16:00:00,29,2018,4,"Sawai Mansingh Stadium, Jaipur"
353,Watson,c Plunkett b A Mishra,78,40,4,7,195.00,Inn1,Chennai Super Kings,Delhi Daredevils,won,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
354,du Plessis,c Boult b Vijay Shankar,33,33,3,1,100.00,Inn1,Chennai Super Kings,Delhi Daredevils,won,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
355,Raina,b Maxwell,1,2,0,0,50.00,Inn1,Chennai Super Kings,Delhi Daredevils,won,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
356,Rayudu,run out (Pant/Boult),41,24,5,1,170.83,Inn1,Chennai Super Kings,Delhi Daredevils,won,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
357,Dhoni (c & wk),not out,51,22,2,5,231.82,Inn1,Chennai Super Kings,Delhi Daredevils,won,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
358,Ravindra Jadeja,not out,0,0,0,0,0.00,Inn1,Chennai Super Kings,Delhi Daredevils,won,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
359,Prithvi Shaw,c Ravindra Jadeja b KM Asif,9,5,2,0,180.00,Inn2,Delhi Daredevils,Chennai Super Kings,lost,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
360,Colin Munro,c Karn Sharma b KM Asif,26,16,3,2,162.50,Inn2,Delhi Daredevils,Chennai Super Kings,lost,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
361,Shreyas Iyer (c),run out (Watson/Dhoni),13,14,1,0,92.86,Inn2,Delhi Daredevils,Chennai Super Kings,lost,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
362,Rishabh Pant (wk),c Ravindra Jadeja b Lungi Ngidi,79,45,7,4,175.56,Inn2,Delhi Daredevils,Chennai Super Kings,lost,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
363,Glenn Maxwell,b Ravindra Jadeja,6,5,1,0,120.00,Inn2,Delhi Daredevils,Chennai Super Kings,lost,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
364,Vijay Shankar,not out,54,31,1,5,174.19,Inn2,Delhi Daredevils,Chennai Super Kings,lost,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
365,Rahul Tewatia,not out,3,4,0,0,75.00,Inn2,Delhi Daredevils,Chennai Super Kings,lost,20090,20:00:00,30,2018,4,"Maharashtra Cricket Association Stadium, Pune"
366,Vohra,lbw b Markande,45,31,2,4,145.16,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
367,de Kock (wk),c Rohit b McClenaghan,7,13,1,0,53.85,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
368,Brendon McCullum,run out (Hardik Pandya),37,25,4,2,148.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
369,Kohli (c),c Pollard b Hardik Pandya,32,26,2,1,123.08,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
370,Mandeep,c Suryakumar Yadav b Hardik Pandya,14,10,1,1,140.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
371,de Grandhomme,not out,23,10,0,3,230.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
372,Washington Sundar,c Rohit b Hardik Pandya,1,3,0,0,33.33,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
373,Southee,c Cutting b Bumrah,1,2,0,0,50.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
374,Umesh,not out,1,2,0,0,50.00,Inn1,Royal Challengers Bangalore,Mumbai Indians,won,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
375,Suryakumar Yadav,lbw b Umesh,9,9,2,0,100.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
376,Ishan Kishan (wk),b Southee,0,1,0,0,0.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
377,Jean-Paul Duminy,run out (Umesh/de Kock),23,29,3,0,79.31,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
378,Rohit Sharma (c),c de Kock b Umesh,0,1,0,0,0.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
379,Kieron Pollard,c de Kock b Siraj,13,13,1,0,100.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
380,Hardik Pandya,c Kohli b Southee,50,42,5,1,119.05,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
381,Krunal Pandya,c Mandeep b Siraj,23,19,1,1,121.05,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
382,Ben Cutting,not out,12,6,1,1,200.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
383,Mitchell McClenaghan,not out,0,0,0,0,0.00,Inn2,Mumbai Indians,Royal Challengers Bangalore,lost,20091,20:00:00,1,2018,5,"M.Chinnaswamy Stadium, Bengaluru"
384,Prithvi Shaw,c and b Shreyas Gopal,47,25,4,4,188.00,Inn1,Delhi Daredevils,Rajasthan Royals,won,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
385,Munro,c Jos Buttler b D Kulkarni,0,1,0,0,0.00,Inn1,Delhi Daredevils,Rajasthan Royals,won,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
386,Shreyas Iyer (c),c R Tripathi b Unadkat,50,35,3,3,142.86,Inn1,Delhi Daredevils,Rajasthan Royals,won,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
387,Pant (wk),c Stokes b Unadkat,69,29,7,5,237.93,Inn1,Delhi Daredevils,Rajasthan Royals,won,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
388,Maxwell,lbw b Jofra Archer,5,5,0,0,100.00,Inn1,Delhi Daredevils,Rajasthan Royals,won,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
389,Vijay Shankar,c R Tripathi b Unadkat,17,6,2,1,283.33,Inn1,Delhi Daredevils,Rajasthan Royals,won,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
390,Plunkett,not out,1,2,0,0,50.00,Inn1,Delhi Daredevils,Rajasthan Royals,won,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
391,D Arcy Short,c Avesh Khan b Maxwell,44,25,2,4,176.00,Inn2,Rajasthan Royals,Delhi Daredevils,lost,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
392,Jos Buttler (wk),st Pant b A Mishra,67,26,4,7,257.69,Inn2,Rajasthan Royals,Delhi Daredevils,lost,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
393,Sanju Samson,c Munro b Boult,3,5,0,0,60.00,Inn2,Rajasthan Royals,Delhi Daredevils,lost,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
394,Ben Stokes,c Vijay Shankar b Boult,1,2,0,0,50.00,Inn2,Rajasthan Royals,Delhi Daredevils,lost,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
395,Rahul Tripathi,run out (Pant/Boult),9,8,1,0,112.50,Inn2,Rajasthan Royals,Delhi Daredevils,lost,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
396,Krishnappa Gowtham,not out,18,6,2,1,300.00,Inn2,Rajasthan Royals,Delhi Daredevils,lost,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
397,Jofra Archer,not out,0,0,0,0,0.00,Inn2,Rajasthan Royals,Delhi Daredevils,lost,20092,20:00:00,2,2018,5,"Arun Jaitley Stadium, Delhi"
398,Watson,c Shivam Mavi b Narine,36,25,4,2,144.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,lost,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
399,du Plessis,b Chawla,27,15,4,1,180.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,lost,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
400,Raina,c Johnson b Kuldeep Yadav,31,26,4,0,119.23,Inn1,Chennai Super Kings,Kolkata Knight Riders,lost,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
401,Rayudu,b Narine,21,17,3,0,123.53,Inn1,Chennai Super Kings,Kolkata Knight Riders,lost,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
402,Dhoni (c & wk),not out,43,25,1,4,172.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,lost,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
403,Ravindra Jadeja,c Karthik b Chawla,12,12,1,0,100.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,lost,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
404,Karn Sharma,not out,0,0,0,0,0.00,Inn1,Chennai Super Kings,Kolkata Knight Riders,lost,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
405,Chris Lynn,c Watson b Lungi Ngidi,12,6,0,2,200.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,won,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
406,Sunil Narine,c DJ Bravo b Ravindra Jadeja,32,20,4,2,160.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,won,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
407,Robin Uthappa,c DJ Bravo b KM Asif,6,8,1,0,75.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,won,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
408,Shubman Gill,not out,57,36,6,2,158.33,Inn2,Kolkata Knight Riders,Chennai Super Kings,won,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
409,Rinku Singh,b Harbhajan,16,18,2,0,88.89,Inn2,Kolkata Knight Riders,Chennai Super Kings,won,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
410,Dinesh Karthik (c & wk),not out,45,18,7,1,250.00,Inn2,Kolkata Knight Riders,Chennai Super Kings,won,20093,20:00:00,3,2018,5,"Eden Gardens, Kolkata"
411,Rahul (wk),c Duminy b Markande,24,20,1,2,120.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,20094,20:00:00,4,2018,5,"Holkar Cricket Stadium, Indore"
412,Gayle,c Suryakumar Yadav b Cutting,50,40,6,2,125.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,20094,20:00:00,4,2018,5,"Holkar Cricket Stadium, Indore"
413,Yuvraj,run out (Lewis/Ishan Kishan),14,14,0,1,100.00,Inn1,Kings XI Punjab,Mumbai Indians,lost,20094,20:00:00,4,2018,5,"Holkar Cricket Stadium, Indore"
414,Nair,c Hardik Pandya b McClenaghan,23,12,1,2,191.67,Inn1,Kings XI Punjab,Mumbai Indians,lost,20094,20:00:00,4,2018,5,"Holkar Cricket Stadium, Indore"
415,Axar,c Hardik Pandya b Bumrah,13,12,0,1,108.33,Inn1,Kings XI Punjab,Mumbai Indians,lost,20094,20:00:00,4,2018,5,"Holkar Cricket Stadium, Indore"
416,Stoinis,not out,29,15,2,2,193.33,Inn1,Kings XI Punjab,Mumbai Indians,lost,20094,20:00:00,4,2018,5,"Holkar Cricket Stadium, Indore"
