,bowler,ID,overs,maidens,runs,wickets,no_balls,wides,economy,team,opponent,Inning,Win/Lost,match_id,time,day,year,Month,Venue
143,Ravindra Jadeja,587,2,0,16,0,0,0,8.00,Chennai Super Kings,Sunrisers Hyderabad,Inn1,lost,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
144,Bhuvneshwar Kumar,1726,3.1,0,20,1,0,0,6.30,Sunrisers Hyderabad,Chennai Super Kings,Inn2,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
145,K Khaleel Ahmed,10952,3.5,0,34,0,0,2,8.90,Sunrisers Hyderabad,Chennai Super Kings,Inn2,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
146,T Natarajan,10225,4,0,43,2,0,1,10.80,Sunrisers Hyderabad,Chennai Super Kings,Inn2,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
147,Abhishek Sharma,12086,1,0,4,0,0,0,4.00,Sunrisers Hyderabad,Chennai Super Kings,Inn2,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
148,Rashid Khan,10738,4,0,12,0,0,0,3.00,Sunrisers Hyderabad,Chennai Super Kings,Inn2,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
149,Abdul Samad,14628,4,0,41,1,0,5,10.20,Sunrisers Hyderabad,Chennai Super Kings,Inn2,won,30385,19:30:00,2,2020,10,"Dubai International Cricket Stadium, Dubai"
150,Udana,1920,4,0,41,2,0,1,10.20,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
151,Washington Sundar,10945,4,0,20,0,0,0,5.00,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
152,Navdeep Saini,9715,4,1,37,1,1,0,9.20,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
153,Chahal,7910,4,0,24,3,0,0,6.00,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
154,Zampa,8642,3,0,27,0,0,0,9.00,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
155,Shivam Dube,11195,1,0,4,0,0,0,4.00,Royal Challengers Bangalore,Rajasthan Royals,Inn1,won,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
156,Jofra Archer,11540,4,0,18,1,0,0,4.50,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
157,Jaydev Unadkat,6327,3,0,31,0,0,0,10.30,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
158,Shreyas Gopal,9746,4,0,27,1,0,0,6.80,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
159,Tom Curran,9522,3.1,0,40,0,0,0,12.60,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
160,Rahul Tewatia,9693,4,0,28,0,0,0,7.00,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
161,Riyan Parag,12305,1,0,13,0,0,2,13.00,Rajasthan Royals,Royal Challengers Bangalore,Inn2,lost,30390,15:30:00,3,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
162,Sandeep Sharma,8356,4,0,41,2,0,0,10.20,Sunrisers Hyderabad,Mumbai Indians,Inn1,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
163,T Natarajan,10225,4,0,29,0,0,0,7.20,Sunrisers Hyderabad,Mumbai Indians,Inn1,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
164,S Kaul,1828,4,0,64,2,1,1,16.00,Sunrisers Hyderabad,Mumbai Indians,Inn1,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
165,Abdul Samad,14628,2,0,27,0,0,0,13.50,Sunrisers Hyderabad,Mumbai Indians,Inn1,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
166,Rashid Khan,10738,4,0,22,1,0,1,5.50,Sunrisers Hyderabad,Mumbai Indians,Inn1,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
167,Williamson,6326,2,0,24,0,0,0,12.00,Sunrisers Hyderabad,Mumbai Indians,Inn1,lost,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
168,Trent Boult,8117,4,0,28,2,0,0,7.00,Mumbai Indians,Sunrisers Hyderabad,Inn2,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
169,James Pattinson,2283,4,0,29,2,0,1,7.20,Mumbai Indians,Sunrisers Hyderabad,Inn2,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
170,Krunal Pandya,11311,4,0,35,1,0,5,8.80,Mumbai Indians,Sunrisers Hyderabad,Inn2,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
171,Jasprit Bumrah,9311,4,0,41,2,0,2,10.20,Mumbai Indians,Sunrisers Hyderabad,Inn2,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
172,Kieron Pollard,657,3,0,20,0,0,2,6.70,Mumbai Indians,Sunrisers Hyderabad,Inn2,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
173,Rahul Chahar,12087,1,0,16,0,0,0,16.00,Mumbai Indians,Sunrisers Hyderabad,Inn2,won,30399,15:30:00,4,2020,10,"Sharjah Cricket Stadium, Sharjah"
174,Udana,1920,4,0,40,1,0,1,10.00,Royal Challengers Bangalore,Delhi Capitals,Inn1,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
175,Washington Sundar,10945,4,0,20,0,0,0,5.00,Royal Challengers Bangalore,Delhi Capitals,Inn1,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
176,Navdeep Saini,9715,3,0,48,0,1,0,16.00,Royal Challengers Bangalore,Delhi Capitals,Inn1,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
177,Chahal,7910,3,0,29,0,0,0,9.70,Royal Challengers Bangalore,Delhi Capitals,Inn1,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
178,Siraj,10808,4,0,34,2,1,1,8.50,Royal Challengers Bangalore,Delhi Capitals,Inn1,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
179,Moeen,6692,2,0,21,1,0,2,10.50,Royal Challengers Bangalore,Delhi Capitals,Inn1,lost,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
180,Kagiso Rabada,9585,4,0,24,4,0,2,6.00,Delhi Capitals,Royal Challengers Bangalore,Inn2,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
181,Anrich Nortje,11427,4,0,22,2,0,1,5.50,Delhi Capitals,Royal Challengers Bangalore,Inn2,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
182,Ravichandran Ashwin,1593,4,0,26,1,0,1,6.50,Delhi Capitals,Royal Challengers Bangalore,Inn2,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
183,Axar Patel,8808,4,0,18,2,0,0,4.50,Delhi Capitals,Royal Challengers Bangalore,Inn2,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
184,Harshal Patel,8175,4,0,43,0,0,3,10.80,Delhi Capitals,Royal Challengers Bangalore,Inn2,won,30409,19:30:00,5,2020,10,"Dubai International Cricket Stadium, Dubai"
185,Rajpoot,8924,3,0,42,0,1,1,14.00,Rajasthan Royals,Mumbai Indians,Inn1,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
186,Shreyas Gopal,9746,4,0,28,2,0,0,7.00,Rajasthan Royals,Mumbai Indians,Inn1,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
187,Jofra Archer,11540,4,0,34,1,1,0,8.50,Rajasthan Royals,Mumbai Indians,Inn1,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
188,Kartik Tyagi,13136,4,0,36,1,0,3,9.00,Rajasthan Royals,Mumbai Indians,Inn1,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
189,Tom Curran,9522,3,0,33,0,0,1,11.00,Rajasthan Royals,Mumbai Indians,Inn1,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
190,Rahul Tewatia,9693,2,0,13,0,0,0,6.50,Rajasthan Royals,Mumbai Indians,Inn1,lost,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
191,Trent Boult,8117,4,0,26,2,0,0,6.50,Mumbai Indians,Rajasthan Royals,Inn2,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
192,Jasprit Bumrah,9311,4,0,20,4,0,0,5.00,Mumbai Indians,Rajasthan Royals,Inn2,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
193,James Pattinson,2283,3.1,0,19,2,0,0,6.00,Mumbai Indians,Rajasthan Royals,Inn2,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
194,Rahul Chahar,12087,3,0,24,1,0,1,8.00,Mumbai Indians,Rajasthan Royals,Inn2,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
195,Krunal Pandya,11311,2,0,22,0,0,0,11.00,Mumbai Indians,Rajasthan Royals,Inn2,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
196,Kieron Pollard,657,2,0,24,1,0,0,12.00,Mumbai Indians,Rajasthan Royals,Inn2,won,30414,19:30:00,6,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
197,D Chahar,7836,4,0,47,0,0,2,11.80,Chennai Super Kings,Kolkata Knight Riders,Inn1,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
198,Sam Curran,10420,4,0,26,2,0,0,6.50,Chennai Super Kings,Kolkata Knight Riders,Inn1,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
199,SN Thakur,8683,4,0,28,2,0,2,7.00,Chennai Super Kings,Kolkata Knight Riders,Inn1,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
200,Karn Sharma,1844,4,0,25,2,0,0,6.20,Chennai Super Kings,Kolkata Knight Riders,Inn1,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
201,DJ Bravo,242,4,0,37,3,0,2,9.20,Chennai Super Kings,Kolkata Knight Riders,Inn1,lost,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
202,Pat Cummins,8095,4,0,25,0,0,2,6.20,Kolkata Knight Riders,Chennai Super Kings,Inn2,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
203,Shivam Mavi,12345,3,0,32,1,0,0,10.70,Kolkata Knight Riders,Chennai Super Kings,Inn2,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
204,Varun Chakravarthy,12926,4,0,28,1,0,0,7.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
205,Kamlesh Nagarkoti,12092,3,0,21,1,0,0,7.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
206,Sunil Narine,2276,4,0,31,1,0,0,7.80,Kolkata Knight Riders,Chennai Super Kings,Inn2,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
207,Andre Russell,7736,2,0,18,1,0,0,9.00,Kolkata Knight Riders,Chennai Super Kings,Inn2,won,30415,19:30:00,7,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
208,Cottrell,9395,3,0,33,0,0,6,11.00,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
209,Mujeeb,12071,4,0,39,0,0,0,9.80,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
210,Shami,7909,4,0,40,1,0,0,10.00,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
211,Maxwell,7662,2,0,26,0,0,0,13.00,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
212,Ravi Bishnoi,14659,3,0,29,3,0,0,9.70,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
213,Arshdeep Singh,13217,4,0,33,2,1,3,8.20,Kings XI Punjab,Sunrisers Hyderabad,Inn1,lost,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
214,Sandeep Sharma,8356,4,0,27,0,0,1,6.80,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
215,K Khaleel Ahmed,10952,3,0,24,2,0,0,8.00,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
216,T Natarajan,10225,3.5,0,24,2,0,1,6.30,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
217,Abhishek Sharma,12086,1,0,15,1,0,0,15.00,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
218,Rashid Khan,10738,4,1,12,3,0,0,3.00,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
219,Abdul Samad,14628,1,0,28,0,0,0,28.00,Sunrisers Hyderabad,Kings XI Punjab,Inn2,won,30419,19:30:00,8,2020,10,"Dubai International Cricket Stadium, Dubai"
220,Aaron,6293,2,0,25,0,1,0,12.50,Rajasthan Royals,Delhi Capitals,Inn1,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
221,Jofra Archer,11540,4,0,24,3,0,1,6.00,Rajasthan Royals,Delhi Capitals,Inn1,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
222,Kartik Tyagi,13136,4,0,35,1,0,1,8.80,Rajasthan Royals,Delhi Capitals,Inn1,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
223,Andrew Tye,9617,4,0,50,1,1,2,12.50,Rajasthan Royals,Delhi Capitals,Inn1,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
224,Shreyas Gopal,9746,2,0,23,0,0,0,11.50,Rajasthan Royals,Delhi Capitals,Inn1,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
225,Rahul Tewatia,9693,4,0,20,1,0,1,5.00,Rajasthan Royals,Delhi Capitals,Inn1,lost,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
226,Kagiso Rabada,9585,3.4,0,35,3,1,2,9.50,Delhi Capitals,Rajasthan Royals,Inn2,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
227,Anrich Nortje,11427,4,0,25,1,0,2,6.20,Delhi Capitals,Rajasthan Royals,Inn2,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
228,Ravichandran Ashwin,1593,4,0,22,2,0,1,5.50,Delhi Capitals,Rajasthan Royals,Inn2,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
229,Harshal Patel,8175,4,0,29,1,0,1,7.20,Delhi Capitals,Rajasthan Royals,Inn2,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
230,Axar Patel,8808,2,0,8,1,0,0,4.00,Delhi Capitals,Rajasthan Royals,Inn2,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
231,Marcus Stoinis,8989,2,0,17,2,0,1,8.50,Delhi Capitals,Rajasthan Royals,Inn2,won,30420,19:30:00,9,2020,10,"Sharjah Cricket Stadium, Sharjah"
232,Shami,7909,4,0,30,1,0,0,7.50,Kings XI Punjab,Kolkata Knight Riders,Inn1,lost,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
233,Arshdeep Singh,13217,4,1,25,1,0,2,6.20,Kings XI Punjab,Kolkata Knight Riders,Inn1,lost,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
234,Chris Jordan,6532,4,0,37,0,0,1,9.20,Kings XI Punjab,Kolkata Knight Riders,Inn1,lost,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
235,Mujeeb,12071,4,0,44,0,0,3,11.00,Kings XI Punjab,Kolkata Knight Riders,Inn1,lost,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
236,Ravi Bishnoi,14659,4,0,25,1,0,0,6.20,Kings XI Punjab,Kolkata Knight Riders,Inn1,lost,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
237,Pat Cummins,8095,4,0,29,0,0,0,7.20,Kolkata Knight Riders,Kings XI Punjab,Inn2,won,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
238,Prasidh Krishna,10551,4,0,29,3,0,0,7.20,Kolkata Knight Riders,Kings XI Punjab,Inn2,won,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
239,Kamlesh Nagarkoti,12092,3,0,40,0,0,0,13.30,Kolkata Knight Riders,Kings XI Punjab,Inn2,won,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
240,Varun Chakravarthy,12926,4,0,27,0,0,0,6.80,Kolkata Knight Riders,Kings XI Punjab,Inn2,won,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
241,Sunil Narine,2276,4,0,28,2,0,0,7.00,Kolkata Knight Riders,Kings XI Punjab,Inn2,won,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
242,Nitish Rana,9204,1,0,7,0,0,0,7.00,Kolkata Knight Riders,Kings XI Punjab,Inn2,won,30424,15:30:00,10,2020,10,"Sheikh Zayed Stadium, Abu Dhabi"
243,Jofra Archer,11540,4,0,25,1,1,0,6.20,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
244,Shreyas Gopal,9746,4,0,31,0,0,0,7.80,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
245,Kartik Tyagi,13136,3,0,29,1,0,0,9.70,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
246,Unadkat,6327,4,0,31,1,0,1,7.80,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
247,Rahul Tewatia,9693,4,0,35,0,0,1,8.80,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
248,Stokes,6557,1,0,7,0,0,0,7.00,Rajasthan Royals,Sunrisers Hyderabad,Inn1,won,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
249,Sandeep Sharma,8356,4,0,32,0,0,0,8.00,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
250,Khaleel Ahmed,10952,3.5,0,37,2,0,0,9.70,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
251,T Natarajan,10225,4,1,32,0,0,0,8.00,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
252,Abhishek Sharma,12086,1,0,11,0,0,0,11.00,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
253,Rashid Khan,10738,4,0,25,2,0,0,6.20,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
254,Vijay Shankar,8204,3,0,22,0,0,2,7.30,Sunrisers Hyderabad,Rajasthan Royals,Inn2,lost,30430,15:30:00,11,2020,10,"Dubai International Cricket Stadium, Dubai"
255,Cummins,8095,4,0,38,0,0,2,9.50,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,lost,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
256,Prasidh,10551,4,0,42,1,0,0,10.50,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,lost,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
257,Russell,7736,4,0,51,1,1,4,12.80,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,lost,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
258,Chakravarthy,12926,4,0,25,0,0,0,6.20,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,lost,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
259,K Nagarkoti,12092,4,0,36,0,0,0,9.00,Kolkata Knight Riders,Royal Challengers Bangalore,Inn1,lost,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
260,Chris Morris,8333,4,0,17,2,0,0,4.20,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,won,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
261,Navdeep Saini,9715,3,0,17,1,0,3,5.70,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,won,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
262,Mohammed Siraj,10808,3,0,24,1,0,0,8.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,won,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
263,Washington Sundar,10945,4,0,20,2,0,0,5.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,won,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
264,Yuzvendra Chahal,7910,4,0,12,1,0,0,3.00,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,won,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
265,Isuru Udana,1920,2,0,19,1,0,0,9.50,Royal Challengers Bangalore,Kolkata Knight Riders,Inn2,won,30439,19:30:00,12,2020,10,"Sharjah Cricket Stadium, Sharjah"
266,Sandeep Sharma,8356,4,0,19,2,0,0,4.80,Sunrisers Hyderabad,Chennai Super Kings,Inn1,lost,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
267,Khaleel Ahmed,10952,4,0,45,2,0,1,11.20,Sunrisers Hyderabad,Chennai Super Kings,Inn1,lost,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
268,Nadeem,7906,4,0,29,0,0,0,7.20,Sunrisers Hyderabad,Chennai Super Kings,Inn1,lost,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
269,T Natarajan,10225,4,0,41,2,0,1,10.20,Sunrisers Hyderabad,Chennai Super Kings,Inn1,lost,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
270,Rashid Khan,10738,4,0,30,0,0,0,7.50,Sunrisers Hyderabad,Chennai Super Kings,Inn1,lost,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
271,Deepak Chahar,7836,4,0,28,0,0,2,7.00,Chennai Super Kings,Sunrisers Hyderabad,Inn2,won,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
272,Sam Curran,10420,3,0,18,1,0,0,6.00,Chennai Super Kings,Sunrisers Hyderabad,Inn2,won,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
273,Ravindra Jadeja,587,3,0,21,1,0,0,7.00,Chennai Super Kings,Sunrisers Hyderabad,Inn2,won,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
274,Shardul Thakur,8683,2,0,10,1,0,1,5.00,Chennai Super Kings,Sunrisers Hyderabad,Inn2,won,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
275,Karn Sharma,1844,4,0,37,2,0,3,9.20,Chennai Super Kings,Sunrisers Hyderabad,Inn2,won,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
276,Dwayne Bravo,242,3,0,25,2,0,0,8.30,Chennai Super Kings,Sunrisers Hyderabad,Inn2,won,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
277,Piyush Chawla,466,1,0,8,0,0,0,8.00,Chennai Super Kings,Sunrisers Hyderabad,Inn2,won,30440,19:30:00,13,2020,10,"Dubai International Cricket Stadium, Dubai"
278,Jofra Archer,11540,4,0,19,3,0,3,4.80,Rajasthan Royals,Delhi Capitals,Inn1,lost,30445,19:30:00,14,2020,10,"Dubai International Cricket Stadium, Dubai"
279,Unadkat,6327,3,0,32,2,0,0,10.70,Rajasthan Royals,Delhi Capitals,Inn1,lost,30445,19:30:00,14,2020,10,"Dubai International Cricket Stadium, Dubai"
280,Kartik Tyagi,13136,4,0,30,1,0,1,7.50,Rajasthan Royals,Delhi Capitals,Inn1,lost,30445,19:30:00,14,2020,10,"Dubai International Cricket Stadium, Dubai"
281,Stokes,6557,2,0,24,0,2,0,12.00,Rajasthan Royals,Delhi Capitals,Inn1,lost,30445,19:30:00,14,2020,10,"Dubai International Cricket Stadium, Dubai"
282,Shreyas Gopal,9746,4,0,31,1,0,2,7.80,Rajasthan Royals,Delhi Capitals,Inn1,lost,30445,19:30:00,14,2020,10,"Dubai International Cricket Stadium, Dubai"
283,Rahul Tewatia,9693,3,0,23,0,0,0,7.70,Rajasthan Royals,Delhi Capitals,Inn1,lost,30445,19:30:00,14,2020,10,"Dubai International Cricket Stadium, Dubai"
284,Kagiso Rabada,9585,4,0,28,1,0,0,7.00,Delhi Capitals,Rajasthan Royals,Inn2,won,30445,19:30:00,14,2020,10,"Dubai International Cricket Stadium, Dubai"
